username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,31.68,294012,1097.13,7143268,425,2021-07-08T17:57:08.783Z
zzocr0figgxr,42.63,356644,2427.97,18259337,223,2021-06-27T07:31:43.470Z
zzwvtryzltcr,87.3,872555,11714.55,125276251,1265,2021-04-18T23:31:21.811Z
zywhpi9dit4p,14.99,27664,612.04,1683058,88,2021-07-05T15:42:19.495Z
zz7h9zzjss84,32.2,135700,4752.61,27315921,141,2021-04-24T18:10:24.500Z
zyvc2nodo068,45.87,423729,2468.16,15690566,97,2021-05-16T03:47:33.431Z
zz37y9eetszr,79.07,711526,6034.47,84748213,451,2021-04-29T01:46:21.122Z
zywzewm7w2ze,7.07,32770,2002.19,6469601,419,2021-04-27T20:29:11.251Z
zygq34v9tv10,13.62,4940,1480.41,2547070,390,2021-05-15T19:36:27.387Z
zy1h3liskhwc,36.23,226421,7104.01,50173311,767,2021-05-02T16:39:19.542Z
zxnnvf58tqdp,34.41,238929,5178.47,31949053,1197,2021-05-07T10:33:03.284Z
zxjbs6ukzphb,4.3,5470,772.52,2647565,130,2021-02-15T07:11:05.680Z
zwicd3dot5zw,5.7,8310,9348.36,33701304,707,2021-03-15T15:56:43.73Z
zwoabh5u1qyj,32.03,120988,1676.37,6441118,111,2021-05-09T02:54:13.152Z
zx7rqklr7udl,9.89,18668,1215.79,2433476,158,2021-05-07T01:24:51.445Z
zx2goaar52cx,38.82,289640,3910.24,25420840,270,2021-05-16T18:49:22.145Z
zx8vr0pnlejw,20.32,87818,3581.82,24647308,653,2021-06-07T04:08:33.802Z
zx678fhm54hi,13.36,15475,9579.17,33873714,2034,2021-03-14T02:15:13.543Z
zwi0kddqankb,33.84,163611,3722.28,18960750,380,2021-04-19T10:46:17.809Z
zwc0eu8xj928,29.17,163620,7878.4,44220706,646,2021-04-16T01:34:57.910Z
zvvxd93jrvmn,35.18,235105,1621.93,11756536,137,2021-07-01T06:00:24.598Z
zvqgsybh8mw8,9.74,23361,1586.16,4714608,166,2021-04-15T19:21:55.678Z
zvd6suegb6e5,27.06,141825,4920.83,48448480,175,2021-05-18T01:23:02.683Z
zvhe885vzhmg,9.96,16627,351.96,2413966,28,2021-07-21T15:55:20.779Z
zvcbqsz5959t,36.0,246588,4777.95,30262570,495,2021-05-12T22:28:39.865Z
zvbcy5s1kpvc,61.53,370500,4087.11,26543979,339,2021-06-07T15:02:30.423Z
zuvj075autgb,9.36,13029,2104.74,10570186,204,2021-05-20T23:27:51.483Z
zvfj9fj2pils,5.0,26518,4853.05,23322596,831,2021-03-14T00:45:04.778Z
zuqlioce7w3f,50.97,1116206,1860.79,20583823,75,2021-06-03T00:37:54.409Z
zutvnjhbgmer,35.42,238204,2793.03,19941149,237,2021-06-17T23:40:05.53Z
zu32zceoknbi,9.85,7457,783.21,699046,90,2021-02-13T20:25:45.620Z
ztdfc192304s,67.28,434739,20857.78,141744361,1411,2021-03-09T17:33:15.951Z
zu9byvltluk1,9.59,6132,3212.61,5465784,316,2021-03-08T13:49:31.174Z
zt71u5pip8o6,9.99,16675,4774.32,21116106,411,2021-04-28T03:37:17.191Z
zt1yajaxbgce,31.82,191672,252.42,1452318,17,2021-07-16T14:22:26.977Z
zsnl4mu0s6ci,53.82,279619,4234.53,25114512,141,2021-05-20T15:10:37.578Z
ztqtp2u06v5i,9.67,8162,947.99,2431213,215,2021-06-08T08:58:07.387Z
ztjx868nsae8,3.91,34125,14145.38,44645716,561,2021-02-07T18:58:00.221Z
zsjdjuyf3x2x,9.68,7732,235.26,202075,27,2021-05-07T11:46:01.941Z
zsat3l1clonf,5.71,24611,166828.81,87873121,3999,2019-04-14T21:13:48.67Z
zs67ib7h3bon,9.73,11658,768.1,1624324,115,2021-06-04T05:18:12.209Z
zrjznqycqswv,53.58,1122490,10084.6,149183013,984,2021-05-13T10:10:27.852Z
zrh3e31l8hbl,65.86,354059,4532.51,29710317,356,2021-06-04T02:34:31.442Z
zrr15v7mo6pn,25.26,168800,2220.36,13384700,137,2021-05-11T18:48:25.878Z
zs5oc32ut9t3,38.05,367929,3075.05,26979199,97,2021-06-13T18:09:37.435Z
zs704nargz31,82.33,1191900,18279.02,168845114,2033,2021-03-09T13:01:10.611Z
zrswz6b1b1g1,69.14,466538,2721.13,17716460,239,2021-06-17T02:46:47.499Z
zr7swvvsyut4,31.04,183401,2339.74,17007737,224,2021-06-27T07:27:34.761Z
zr43t1c7t6j9,45.57,417349,2142.91,16162983,195,2021-06-28T10:28:19.295Z
zr1201zvn83p,9.89,4565,1097.78,5172182,167,2021-05-19T08:45:37.922Z
zp73qs4w279x,64.04,388036,3358.97,30265629,269,2021-06-11T02:20:10.509Z
