username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.81,4965,179.33,269122,51,2021-06-28T08:15:02.569Z
zzuqivmdyi9s,31.16,327956,119.49,1106312,18,2021-08-23T15:16:33.534Z
zzw88jwyyzzk,30.78,640614,3868.75,62606740,2089,2021-07-08T17:57:08.783Z
zywhpi9dit4p,9.58,37847,1319.4,3783031,205,2021-07-05T15:42:19.495Z
zzocr0figgxr,32.85,357450,4720.77,39434626,464,2021-06-27T07:31:43.470Z
zygzh5nmiubo,31.16,327911,2958.52,24831895,309,2021-06-27T02:12:40.735Z
zzwvtryzltcr,4.39,8264,13104.26,131863899,1486,2021-04-18T23:31:21.811Z
zz4wz65z2t99,30.16,312118,8519.1,57671122,662,2021-04-12T16:59:51.926Z
zywzewm7w2ze,7.6,81044,2617.25,11530631,686,2021-04-27T20:29:11.251Z
zyvc2nodo068,10.17,73837,3863.71,27401595,159,2021-05-16T03:47:33.431Z
zy7aovj18kfe,2.57,4940,1086.71,310587,145,2020-01-28T23:19:12.205Z
zvhe885vzhmg,25.24,238950,2636.91,22145521,209,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,24.78,232488,3720.86,31312748,360,2021-07-01T06:00:24.598Z
zvd6suegb6e5,47.98,697049,6069.0,60516808,222,2021-05-18T01:23:02.683Z
zxnnvf58tqdp,6.1,45321,5636.54,36111933,1240,2021-05-07T10:33:03.284Z
zx7rqklr7udl,2.61,4075,1585.9,3687851,254,2021-05-07T01:24:51.445Z
zv5qjcdoxwdj,2.57,6731,765.94,1279067,76,2021-03-09T14:29:21.607Z
zvfj9fj2pils,9.38,154067,5187.93,27212693,999,2021-03-14T00:45:04.778Z
zwi0kddqankb,31.49,174116,5944.87,31378911,574,2021-04-19T10:46:17.809Z
zx2goaar52cx,16.92,137992,5195.37,35961064,359,2021-05-16T18:49:22.145Z
zu9b94t1jznz,11.78,87651,109.16,581810,13,2021-07-26T19:49:27.783Z
zt71u5pip8o6,21.46,189838,5929.26,30222313,575,2021-04-28T03:37:17.191Z
zuvj075autgb,3.69,21866,2538.83,12168867,297,2021-05-20T23:27:51.483Z
ztdfc192304s,56.23,394240,26411.31,183471185,1774,2021-03-09T17:33:15.951Z
zugd60dh8hfk,3.87,25179,5304.65,6062717,544,2020-11-04T05:07:47.254Z
ztqtp2u06v5i,4.74,31357,1881.99,7837888,507,2021-06-08T08:58:07.387Z
zutvnjhbgmer,26.09,250693,4949.28,38876210,459,2021-06-17T23:40:05.53Z
zu9byvltluk1,9.33,66603,3633.18,7166443,389,2021-03-08T13:49:31.174Z
zt1yajaxbgce,31.68,336690,2048.88,17996918,94,2021-07-16T14:22:26.977Z
zsydyp356qgr,16.69,135540,64.18,589438,16,2021-09-03T22:46:04.702Z
zrr15v7mo6pn,33.51,369236,3207.06,21064384,214,2021-05-11T18:48:25.878Z
zs602gmaxj09,4.52,4876,806.36,1204288,118,2021-06-18T22:12:32.444Z
zs704nargz31,100.23,1109519,22570.71,213718171,2530,2021-03-09T13:01:10.611Z
zrswz6b1b1g1,53.76,363390,5727.89,35441249,455,2021-06-17T02:46:47.499Z
zs67ib7h3bon,2.96,18926,1140.1,2884353,233,2021-06-04T05:18:12.209Z
zsfjb716u4a6,4.28,8224,1351.84,1030887,179,2021-05-08T09:06:30.488Z
zs5oc32ut9t3,18.61,252511,4334.8,43651344,157,2021-06-13T18:09:37.435Z
zr7swvvsyut4,26.3,253628,4871.42,40096797,489,2021-06-27T07:27:34.761Z
zsat3l1clonf,2.12,23419,167174.93,91076461,4154,2019-04-14T21:13:48.67Z
zrjznqycqswv,39.53,738080,13763.82,224384967,1453,2021-05-13T10:10:27.852Z
zp73qs4w279x,86.59,722837,4282.62,36723873,330,2021-06-11T02:20:10.509Z
zoyp8i4yyhy7,15.03,65682,4445.22,15974646,546,2021-04-30T14:19:41.560Z
zobkz7s63azn,5.6,108650,14149.99,17345077,608,2019-07-14T03:20:05.432Z
zneevolqriwn,53.3,842614,10598.24,68360744,565,2020-02-12T17:34:26.335Z
zr43t1c7t6j9,34.66,389475,4767.88,40405891,482,2021-06-28T10:28:19.295Z
