username,payout,points,total_payout,total_points,total_wus
6ei1q8bduuqe,54.84,436754,6251.06,22709436,238
hikyairj5bju,87.83,1297423,2541.04,22497346,284
sjga8ezdw8su,5.09,23525,5442.23,22477155,480
4kejaowvdrko,13.31,69656,29649.36,22719332,947
x68airj2zxbi,6.02,32853,7882.79,22364677,746
doa6405fwvu3,66.99,680838,2829.48,22427667,185
wy92mlpdgih1,18.74,196958,10416.74,22553669,345
5cv0kr3o75f1,69.62,744990,2594.09,22192770,211
ts0vtuiyg6o7,9.76,17129,6778.58,22348971,352
ja81e7cb1roe,53.42,785667,1489.26,22194391,239
kgcnkyvtv3rc,13.98,179298,6342.72,22232360,329
0p66f53la57t,11.64,94100,22996.6,22222602,248
90cax8j0w2fh,39.22,198657,7668.93,22334474,1108
s54h52it8f8f,75.34,897569,2129.84,21928948,176
5kn78g4yecrb,42.34,229383,7021.65,22323801,517
69bkmvvbdn8c,14.6,108342,25281.22,22200103,1216
qakkbqhn3r2p,54.98,439221,5957.46,22067606,260
1ts5p3qx9v3c,56.06,458582,2928.68,22005044,324
vezb0oka0zh1,62.91,589340,2932.24,21921508,185
rlwra40isfxr,48.1,294116,5954.87,22110440,232
smu77ly9obad,47.67,327992,6468.44,21765797,100
vz1uf3td9t6x,59.47,520982,2892.9,21963484,188
9u5c0lx4xvxx,48.72,342471,3090.98,21750744,212
gujetqbzm0jc,35.08,139522,29327.77,22002141,365
m3kxf0eopaus,79.49,1020624,2272.04,21930211,176
sjwjgmb2zkqm,9.92,7597,7463.37,21890749,288
eqleuxx131un,21.82,252742,7132.38,21801338,268
kj20vo8ijluf,47.35,323693,6186.52,21803328,200
cvg5xb0v9224,60.07,532894,1949.56,21622531,153
233s4mtmrkbb,46.68,314378,6988.36,21659176,106
fa2y6ivyay06,46.36,274018,7859.67,21669450,728
ru8b5s5zc20x,23.38,315460,5482.19,21631607,202
81rps68uypzn,77.98,973395,2023.61,21571678,148
8tu3qb3wr08i,34.3,629754,1767.62,21453329,215
0gj5wcp01hnq,14.53,152323,5315.11,21597322,189
4yh0gl4mlt1s,19.79,56337,55551.64,21675129,3349
zliym3fmnek3,65.65,650507,2962.9,21457005,174
27pykfrzczql,75.74,909015,2171.24,21522722,206
7j3u509ui1hf,16.15,163115,9148.91,21296011,344
rk3ig3avop8n,65.65,650522,2958.74,21577077,244
do4wuvtvopvm,12.32,163968,6517.11,21562278,450
09hsteqf0ou4,41.91,225145,6841.83,21298894,541
otiv6vpzvv0m,44.59,253462,7676.74,21418761,639
ipi5jtxyrikn,79.96,1035240,2052.76,21160514,127
epxd6x1kkoi4,60.35,538438,3173.97,21193905,163
84qsjanb8odq,16.22,164508,10764.95,21467816,493
mhkn2zms2rbh,89.0,1339059,2709.3,21110659,254
o29pabupyqw6,23.41,373820,4813.55,21227656,182
rn87f63eax7c,36.66,620896,2234.53,21217952,202
wan2ug3qmmha,66.34,665680,2903.12,20993469,248
k1pebyvmqqdw,87.73,1293852,2131.16,21030922,200
c6wdgyt8ctbe,13.46,123212,4942.48,20979070,233
2buegh6poka7,18.43,49700,7313.49,21251956,747
8vsbtengfrux,27.23,144430,9204.75,21242416,658
r5tjyx1hevn5,26.84,245842,5585.03,20909791,102
6lu546t6upgl,79.47,1020036,5484.1,20665613,319
5rvccayxvzmu,22.25,66730,2128.22,20644622,133
rh23g9asjtj4,56.25,461870,2879.63,20747301,215
jn2u2ozdzwv3,45.93,269062,6593.32,20873185,100
4rhf51b7zk2m,20.72,204786,11103.72,20938955,498
1v6l8s52eemm,4.6,16736,9288.65,20882104,423
8mh32utguof3,58.3,385018,6088.36,20783363,244
nelhr9hmh3av,62.62,583663,7414.92,20729220,620
w1z04fif32af,21.77,251628,7074.43,20850672,308
iuvepsqingmo,24.68,76990,1438.79,20779884,167
x8hflz2bemql,18.08,48526,39008.82,20731011,3335
7ykfplgdj4xx,65.94,656920,2268.51,20531583,160
h69hysni5vej,18.91,306653,5040.51,20669284,98
8psxke21ltsz,62.83,587758,3002.68,20500501,178
n48q0yo7os4l,46.48,275396,4886.34,20640336,301
9ap8hvmq3xu9,45.84,302189,5681.17,20654092,93
15x4pg4jv568,53.15,409395,8718.73,20472479,582
m4pj8tihtdyl,59.44,520352,3719.48,20554612,306
tpr34ekwho0e,22.71,471430,4365.83,20633424,177
hinz4b6mdy99,4.13,29102,11094.48,20650247,546
8kz6dq8n4rej,42.95,235422,8993.52,20688362,796
3lt5ez3pht1g,37.94,186657,5254.88,20575969,436
97r0dywkkw5u,58.31,498555,2869.18,20548328,234
povoeftwdqnn,47.77,290320,6767.28,20456955,432
wtnef8rlnc81,73.97,858521,2011.5,20387676,132
949krh286t1s,11.17,25581,5744.09,20570142,293
60x8aqgvq947,11.14,37480,29596.7,20585740,1124
le7m7t8doaew,44.39,251115,3943.22,20469280,353
czrrf7muupeu,54.5,175322,17934.35,20543514,1538
520xwb0cgjrj,34.6,158936,7529.7,20527190,258
zzo8kka8x19y,35.04,162578,37004.28,20505675,837
r8bt7om38l3c,57.14,477669,8755.32,20420696,789
ysrix20prcsz,5.84,26920,6051.63,20401293,300
ohepug686f22,21.25,260705,7229.06,20416831,348
29ewlsww12cc,22.73,368150,4492.25,20444187,230
p7rbsw3mpxf1,19.22,223836,3297.09,20304112,203
g1duruutkwfe,32.48,122514,7210.12,20443394,476
j42vwo4r1f8d,45.0,258199,4267.57,20270862,271
5qs16355cqim,44.13,248135,7179.65,20451085,341
03az7jcj1lfy,40.37,210009,5784.96,20480179,97
pgn0s31ql2aj,15.97,159875,10159.96,20359047,836
9zeb9vhoolk6,58.78,506820,2932.18,20342501,224
v7lu6gzklyb2,45.96,585858,4154.77,20312063,185
0l720rxo8faz,60.3,537388,3121.81,20139926,193
tn39ra15n7qv,20.11,192693,4729.23,19994966,183
msf0w1ggsnl8,41.93,225386,6628.76,20170117,433
vhcyo7hlhd7w,11.37,94100,21105.27,20303357,242
x964kqllhlo5,15.46,107851,6826.17,20154557,280
31bgas9mrn5n,74.37,869213,28045.41,20091882,245
05y8h8boxcq5,14.41,119495,16908.65,20224100,1154
0wkqityry8gj,5.95,29514,73345.7,20258439,2572
6wxgpwmzf51k,28.0,437774,2794.88,19916129,116
dalbqkyw304t,55.77,478611,5485.42,20071758,199
hjdkvz2yowco,120.47,2658900,1774.12,20048847,181
8dm935trdgnx,67.81,700783,2773.8,19925687,202
fs6tu1rh3sdu,13.07,74961,7918.35,20166898,579
t5osf8w3qrhy,34.51,158195,6980.58,20015142,445
7ojrlvjbwath,23.04,306254,4845.16,20183094,93
gscdw3yunvk3,9.66,8725,8782.67,19988668,946
k28wv0m2l1xt,35.9,144909,12460.79,20192344,1002
u8tmvaofzdff,100.71,1794950,1233.49,19637733,175
5cxh9mt96vpy,58.29,498076,5269.83,19877931,237
dr83b9p08cpr,22.33,325840,4671.51,19894348,179
te7svt9h17q1,80.25,1044046,1812.15,19693206,157
tdpt8bnaeyya,9.84,16242,7180.97,19905879,796
1pcnnw3edpj9,16.37,110878,7035.57,19849369,269
lymu0uej28qd,47.68,328210,10564.47,19785086,538
7kgtuzfeqieg,5.11,22543,59853.15,19821232,1677
p9jodto3vcee,26.29,368574,5020.82,19830645,93
wkh00hc32iww,75.0,887679,2620.86,19771218,130
z05k0a5f9aym,56.42,464939,3720.23,19691486,203
st9fp7pd6kuj,42.64,232324,5326.83,19544715,92
cgjv8t5od0ot,9.89,8368,6405.37,19593170,595
6fjbhad982xw,81.3,1076541,8394.45,19764593,112
98kly7lk59oj,16.45,134205,27229.05,19586299,228
hwzx7xiv7xhf,51.67,386177,4280.48,19428413,412
jp693nvs9ecs,50.98,375350,38703.83,19602997,342
sj0i7a64qqyo,21.25,62509,7393.69,19742263,383
thkgbig132r7,35.11,163218,7639.8,19603270,246
0v4ak8tku57t,5.63,33781,44395.77,19529909,595
0il098suuomj,33.66,182619,6924.49,19460606,176
bawepdmdnm2n,54.78,435799,1606.14,19305930,116
a04tyqewr4b4,21.1,246146,4918.86,19441269,90
iwxpow7055ik,33.86,131555,7945.4,19346180,526
wjq8g8s2vefm,10.16,22937,9246.76,19526463,530
mf450hoj11wh,21.23,510754,4308.71,19359457,205
dvsjff8jwl9q,86.21,1240879,3089.98,19484810,161
im0yx5osp5xg,56.29,462636,2417.96,19131492,598
d9n6g322ooe1,36.66,212276,5097.24,19274294,96
h7uhqlhruflu,35.82,144358,49143.41,19312554,315
e0f6x0paup2h,26.64,88380,4699.84,19242160,284
zuiqpl6raokr,27.62,345895,5067.9,19201728,235
uznxngimqalm,52.07,392505,4705.22,19025704,206
n8kxm9qdn1pf,37.44,182464,7415.07,19223771,1081
w8sxjdmqcqks,35.93,169956,6665.3,19268004,116
oxu615c61jlg,43.46,240436,5511.08,19195109,90
3suxng85a3da,48.77,343174,4164.67,19170303,344
h1q5kedt9gk4,35.96,121965,72628.89,19079329,324
mp9b2i7pu4of,39.38,200255,6390.27,19074126,468
p4oykan34t9k,108.13,2109657,1249.9,19196625,143
yy3jb335kjrc,60.0,531392,5421.42,18899148,675
6d1s1drcjdjr,62.82,587601,1187.79,18892743,96
yqr599cr9fpy,56.12,459575,5275.05,18989016,375
zca4uc7w9sfc,46.74,278442,6515.63,19095221,277
uxt9ijft2oci,60.57,542797,3770.98,18909809,167
z2rc47rnyjam,16.24,171349,6374.7,19091121,780
avsehu48ste5,24.15,74744,5999.11,19029070,771
7ydtzdjjf85v,39.87,409668,2402.49,19036140,120
zubplh5431w2,38.92,195700,6379.58,19132564,250
b49g47qei7eg,41.19,262099,2571.75,18999495,103
9hnoqi8ztn0h,78.3,983812,2425.7,18985581,126
yvqdzn2aff7t,34.52,135829,5994.7,18959116,423
81ib1skzvei5,28.72,99375,7224.22,18940782,589
u017n176is9v,54.31,427686,2916.9,18789283,164
ka5u8ehl458m,18.49,150852,5702.71,18840689,420
i12fkz2b7xzt,44.02,245962,6859.75,18929873,225
ieqrpxllhry6,26.23,86217,8283.34,18962816,567
lxapvu7xzqvy,33.39,128421,5276.85,18897517,91
eezgnby1gzjp,31.44,115678,5230.31,18894789,90
o7lc3cp6dcva,11.03,80032,29559.21,18880047,2618
ivlzo8qotvtg,55.0,744899,4248.02,18589955,135
j28cu694qgs5,46.47,275318,6329.61,18793146,754
gp8qmj7hljfp,21.33,62845,6671.85,18803799,524
11y34fi4sw0s,64.7,629425,2742.58,18870210,198
f70dzgtkq41g,38.95,666783,1991.6,18843222,160
l40kmltporis,10.98,57049,7452.85,18481279,399
nbudmh2r6fbf,68.49,717524,3335.45,18779890,258
ee2w26iuzisc,69.03,730676,1882.79,18475712,202
gptz9nwnujod,103.48,1910444,1000.51,18488454,163
s1o6dmaofwrc,39.85,204830,7088.84,18563225,334
bvk65xjk9uxp,51.75,387494,2777.83,18676144,207
8vxn92bfajuj,70.19,758888,1420.71,18468896,124
diaou3mnglbz,74.05,860690,3262.31,18669147,118
dmopv4ubuudl,84.69,1188178,1888.48,18410586,193
51ocjgfefccj,29.31,102544,7930.52,18691607,508
0a1i4mo69dbk,15.44,101619,14498.41,18655114,503
5i5km4al3z3b,45.7,300589,5293.38,18630811,93
wus6ssibzkc3,48.16,334751,4136.3,18628546,277
hj6w1baygj7c,13.99,138780,5203.16,18622140,235
turdjd6597vt,34.18,155505,2737.9,18410339,275
ndt2ljlmvg08,49.94,359214,4010.17,18571426,120
e5l8yo6gpq3v,21.08,147866,8633.44,18550154,270
3hk9b9ai7k8c,51.95,390603,2818.98,18563586,184
xl47dlx4bly6,34.17,133552,9115.52,18514151,318
8vr2tz8sphs2,64.84,632607,1739.7,18534723,114
fkjr0r5rueri,19.84,247574,6258.4,18538181,239
qlm6i76351v9,4.3,8368,25423.63,18618678,3724
01xs5wt50zl4,46.69,277837,6262.04,18618508,298
7uuulqx2iwtj,14.56,104648,8066.72,18503396,353
8a7hg8mpgknh,25.86,119370,5948.7,18397426,90
ex1zgxa161n3,43.37,239551,6238.49,18527917,168
ufs1fl45p546,45.47,263702,9364.69,18381011,560
zzwvtryzltcr,67.81,700755,2533.05,18384952,180
nt2pt3aug4od,13.14,45752,2026.4,18437536,207
xvybnuyq5ncr,6.38,54400,17886.05,18445726,217
1drcfrd5f2gj,35.95,170164,6745.68,18239397,413
quoh0sgm2q4k,28.06,95904,10521.19,18385602,580
fqh2gph8zz9n,33.22,127325,9474.0,18395709,482
5pn875oawk6q,42.54,231383,2207.57,18062447,472
u9fdtlixs9dw,53.37,412846,4988.36,18311571,196
owod0ezwac8x,24.61,245323,4371.49,18111382,95
t4j90uza2a5l,84.6,1185226,1932.43,18178954,101
mk2ewjhieojg,47.63,288667,1790.93,18020890,154
wq3vdvccsjdo,40.88,215055,4458.27,18314427,511
dd6jnbyk33eh,6.0,32709,35345.81,18137342,3258
4sqk1iegghyo,48.59,299845,2427.16,18083365,199
1gdoheepkhd2,53.3,411819,9747.72,18057994,357
vlt5sjh1av7l,9.7,9138,4041.99,18100822,233
s7zou6pzlxyk,43.55,241373,5395.88,18074350,92
n9n9kfw0ma34,88.77,1330503,1614.78,17814354,149
wnkkjhvos850,58.2,496516,4687.14,17831468,168
b6w09rijf5fn,77.61,962798,1696.64,17802180,121
qiqlq3lpz3am,52.92,427768,8016.99,17979857,176
6aruq6i5ahlf,72.31,814475,1874.3,18041403,210
wnoldagblw8m,30.58,109235,30037.19,17934191,279
h9mxfdegq5iw,63.79,609274,4243.37,17948745,406
vylarlqe9z4i,40.12,249207,4106.19,17935217,110
n0w9nnwarloi,25.52,148548,7016.85,18020232,936
fqfcin84rd1w,25.85,84176,5468.85,17840147,677
6750fd9oqhbs,56.53,466844,2576.41,17713529,198
2us9ygt474ct,75.8,910967,1989.09,17819913,108
km11gch3nopb,29.81,105169,8251.43,17871509,319
g419vm3755cy,6.38,54400,21058.09,17848162,218
ggk0fl7go9s0,42.27,228752,6811.66,17861048,230
jsaslf4uh52x,39.21,238629,5269.95,17771450,88
61nwzlm9b15i,9.15,94100,20070.65,17771229,214
n6xqol028h1r,8.1,85593,6829.22,17889040,454
xzqef84sk1ky,33.79,131104,1593.86,17558785,111
0uoz3dgzxdd5,15.78,150476,8622.74,17698439,460
sq3m06jb6ctb,54.76,434683,2566.41,17660464,268
2kcb3vki9p7x,47.88,330974,3824.4,17600581,187
bx66qxvbj6gw,62.84,587961,2560.88,17698409,267
aa1mv1nb53tq,5.99,54400,19497.53,17698491,220
dp65p5dm86cp,27.83,94675,11403.49,17663183,937
hvcgttuwaeml,10.76,99121,17413.82,17678864,370
fhvsxj4qjjy2,62.45,580154,2086.98,17539251,140
o4dxme12s5r3,10.63,60822,33826.14,17658708,1193
pzu62p4d26cf,25.25,241101,4043.57,17625728,87
9ft5r04elb3v,55.08,441134,5219.0,17621052,234
u89r6ejeu3sv,11.89,108800,20883.83,17583287,220
wyvnkk7kp2hj,38.44,691919,3530.49,17368646,323
dhik4hj2hduy,49.32,370689,5219.02,17644317,90
nh0o6njtp8u3,48.48,339126,7232.12,17576360,953
wb6njvq1cmpy,9.79,9894,29149.32,17571841,1638
q38euo0wxka3,6.38,54400,20406.22,17490081,218
rfd5f786wwai,23.03,613401,1378.74,17500443,136
tw8ybn1iq5lz,5.13,29909,23502.49,17598453,1823
89s4hcgm44je,79.0,1005601,1881.01,17206371,238
yvvlccvk9epa,84.6,1185191,1396.6,17325227,107
mklrztvnqxe9,17.05,154735,6039.93,17485443,269
si75kf0wk5mh,39.93,858061,1346.17,17253286,281
s91kxr1ri5rw,55.64,451119,2829.44,17351084,281
kfpke1mio8z7,72.66,823887,1836.4,17094010,154
hadfa7ah2j35,18.63,211162,4003.57,17279878,85
n95pegnydwe8,15.68,228677,6475.66,17191462,376
9jxcfmb3s4aa,56.38,464148,14362.91,17178827,195
4h0krb2auslh,20.71,43955,37754.44,17277614,785
2aek3508mx63,52.33,396637,3077.95,17205156,260
m3658s4nnpi1,81.81,1092955,1582.32,17106809,109
q12pl0lqk7b8,17.16,45466,6708.25,17082777,705
1k251p9weoaa,9.12,71476,15725.57,17152126,1576
nug5mmoo7t7i,13.45,173427,19084.45,16977990,206
0nbx7pmapwho,70.4,803702,1758.96,16825228,120
6ozxx523l0mi,115.95,2455460,668.06,16304938,83
4xm8e1scugkj,9.9,13874,4299.48,16982083,259
d9jbxixfvnqa,22.94,432389,1721.3,16949097,130
3ygrvy729i3h,38.87,235163,3089.88,17022222,88
p87kw8cs7mh0,40.18,208068,5039.49,16959005,85
ohzjhtrmt5nw,48.16,334846,4728.85,16904840,291
xmmpnjz8dzkj,47.83,330236,5143.43,17068921,137
fhfbpf6cqyb4,6.19,54400,19482.17,16904630,205
wr5drzohfso2,44.19,248845,2250.18,16892550,125
3mepi24lsolp,13.89,240026,3147.72,16776967,76
hrw03gi0ig5r,67.74,735639,1783.52,16620114,134
49lc9k16vdwg,38.1,187982,5095.29,16689668,327
vhfecq8bvd1k,69.51,742293,1589.03,16574155,112
e453ipabn5ds,4.82,17546,5816.38,16778532,324
9dza2jwsi25p,45.3,261664,2151.33,16739469,86
2jf15or4634o,22.22,174057,8871.96,16727229,148
g89snyjyxkpp,51.25,379566,6651.14,16836677,428
eeykk4hz2k3g,7.25,39700,6335.94,16796868,701
978qbf9vws67,48.92,345289,5880.6,16503808,345
7lv9paff9pgy,8.86,56275,4693.82,16697086,110
rrdumokq6oqa,44.63,254002,4723.48,16725460,85
it5auyg8iugd,73.5,846049,1914.23,16606207,138
z6zblplbazsl,33.15,126900,4482.51,16502685,79
umzfn8kobjxx,45.07,259006,4298.63,16659110,481
j9eisnau6t5c,48.2,335359,2644.59,16522119,148
mjjfjhyq46wi,11.65,174026,18696.47,16513122,203
7onz3nzal4vf,28.46,138449,3832.19,16485381,142
rclhs9a2fnq1,61.8,567372,2190.88,16330300,152
oe3ggien6vdd,81.87,1094996,3300.26,16383281,96
4smjrfygabb7,14.07,117388,5030.18,16434071,433
a6dcqy9ir1uv,17.32,153958,18367.63,16437409,431
hyx91tzuy3wn,18.5,381326,3210.46,16406007,264
hdvnj3a96bxc,73.39,843168,1713.83,16167884,353
lqovi7p675z8,55.62,450707,1901.15,16220614,114
9lhxs53ckq83,14.45,164312,6826.45,16334245,436
jvwdksw87m29,22.06,380394,3369.14,16358684,131
pi7ljn4dp6ye,40.88,214975,2711.95,16341182,83
78w0ok7y3x4i,13.57,106967,1760.1,16305457,185
of4hidv3wgeq,45.97,269497,30706.53,16310418,272
3g7sxa3ucy5z,18.5,236143,3137.6,16279328,233
fvnday537dvh,44.8,255970,6565.6,16274158,576
ic479z8tjb7t,22.87,373034,4589.17,16267473,227
j7m3li8df4z8,5.59,34828,9758.31,16256186,440
sd0jjifqnswd,12.29,102257,7481.25,16297874,618
pb9xevnscvpc,19.04,262046,2961.48,16223067,71
decqgumlsvnf,68.1,707852,2252.33,16216503,185
3xn8ns4ax1aj,34.67,159549,5750.53,16274145,395
c4hinaayiyih,53.33,412336,2126.57,16069657,182
urbyi3y35vx3,35.34,165108,5271.39,16162492,321
wztnjfe3fb6e,14.52,338006,2370.23,16099114,378
cgdtspvspk1y,94.28,1598287,1250.92,15908471,136
av5gb36uyyrn,4.03,15113,1822.19,16166892,160
53zlwk1mixvf,71.41,790566,1666.27,16117349,113
olync0s5dml6,46.21,488733,2821.11,16103648,224
awzoci7msmcu,35.61,143011,10659.22,16151426,607
5o6n4t31zpn5,42.09,85748,41375.84,16212164,5277
xfenz9arpkxj,14.76,239925,3930.51,16091397,569
13lg6s346jfh,30.41,154208,5446.69,16068887,145
3hiyv2an30qz,43.59,241776,2668.06,16015475,78
ixqom4qv5tmg,5.07,17358,10322.83,16019336,349
6scerp5qavz6,17.54,46751,8203.89,15913647,877
nmdecddsad0e,30.41,108354,3644.67,16042913,324
kcw3924y2owd,17.27,105005,10867.33,16042291,246
boq2xy7xpkbe,9.5,51388,8580.49,15914907,750
1znuwqskme8y,28.97,100704,6808.97,15820929,446
7gsnyx7dxw70,7.36,45328,86948.83,15925118,33318
r5mkf00wjxlx,46.63,313728,4200.98,15842574,230
vf0wu10pgaqw,33.35,128179,4516.43,15684194,258
ya8wgxr3r5b4,13.73,198630,2402.25,15710135,368
f1msw9hvlq2a,39.91,245851,5140.55,15838291,84
r6o8i9ynqcpb,7.93,54400,16340.18,15785223,194
fbl457kpdxgl,10.5,75885,15789.0,15831242,435
wai63ggehi8t,34.41,135128,6650.65,15821628,423
bq5fyoknkwnp,55.13,441948,2921.66,15680410,151
tywwsurvcw7o,33.24,307407,3847.03,15765523,219
bg6loiwur126,7.62,27062,30939.21,15854506,2398
bwpeo6175qqt,69.9,751661,2328.86,15655797,181
g4hj3pxysb1d,73.43,844247,1405.22,15697484,124
febr76g8ekhn,8.54,52936,30962.99,15732962,319
4u291mufsjfl,5.57,12740,8507.77,15724736,578
8n4i0t6l7n8q,9.58,3600,20464.21,15608038,771
1y8icw4vzgvs,34.24,252035,1386.66,15711536,244
lnb2ivw2nm5x,31.19,114000,4515.33,15746971,82
ixoe96dqyptt,27.5,313400,3926.71,15627357,160
0gp81doez0w9,6.77,54400,15787.82,15747249,194
zqx8tjdo84gi,37.24,180809,5231.93,15590011,707
ycbv44tdbgcy,25.34,214856,4158.28,15544117,256
68571x3zdd1f,64.11,616487,1922.56,15494848,146
vq43277gjnij,86.35,1245764,1716.41,15094392,92
4f4l6hgao1p7,116.61,2484828,832.08,15065016,85
iap3v65afucb,28.02,483364,3877.28,15461359,236
39hpeopnykdr,16.35,61678,5060.35,15532122,313
r0hs07kcw309,48.21,295399,2741.94,15484259,152
ubsx2gk2zsrz,17.97,189102,7615.75,15503428,385
w9aki76t6r9s,46.89,280113,1560.79,15271764,111
4f9w299cva25,54.33,428003,1848.82,14946691,188
fks20h35w1en,35.67,143387,5020.5,15335001,166
f5ol6erh05n4,10.92,63190,8651.77,15345176,335
i2kkukxyncfi,32.04,119610,6698.33,15410658,746
97p0o6wy29dq,5.99,54400,17840.24,15429916,203
im570a4t2dj7,84.97,1197198,1193.14,15063870,115
x2znkzt73hx7,41.57,221784,2685.3,15262605,161
h7lzdzens9ys,29.78,105021,2217.6,15405435,343
8bdx1mq6cpoc,38.43,230548,4758.95,15310519,84
v5s6z3rn35zg,34.39,134984,5746.0,15281835,345
tm57ybs2vrck,42.01,226174,3224.57,15288573,322
kdujuq221wdn,9.28,54400,29592.12,15287102,737
dyfkvk7cmxt8,29.34,102662,4596.08,15212626,231
ygn64z32c95p,49.62,354893,5140.95,15027259,183
h6qpiyak5xf7,28.24,427584,2582.21,15200899,196
5n27bynxgzqm,30.23,107424,6653.21,15253477,301
bwqywsxewf1j,24.4,75827,10708.14,15208957,477
7h2mzqye1alp,6.77,54400,14339.99,15207915,189
csp5ybafwrpq,5.99,54400,18120.31,15207339,202
6e2pn72g8fl2,88.39,1316712,1459.41,14936263,110
3hwuw2bmoqad,29.33,102629,5033.51,15144628,484
h7i8mff2m77s,14.49,261566,3350.57,15011134,82
uuk056d8rz9f,30.85,110695,5868.6,15017316,470
4tpb9qaa19ue,43.19,237831,2492.24,15011072,122
thizvr7mvbxe,52.85,404732,4460.86,15184145,132
6jmio4lcqfdj,40.47,210988,4353.02,15078542,77
wqhm6z85copl,114.28,2380140,690.46,14978150,93
auo7wq7klkto,91.38,1426606,986.36,14832635,111
j7fvh6e9c55v,42.07,226703,3296.06,14957606,291
tys4mw67i19e,15.29,132355,6069.48,14952350,249
5acfnw411us4,69.8,749396,1869.6,14828386,150
7bf9tphkeko2,53.32,412092,2432.97,14890944,191
aakvmjbeq5yk,39.98,206083,4129.9,14945847,78
1kl1lahvp60p,34.12,507762,1511.96,14759943,137
30knzt4ggsus,17.71,177917,5821.42,14861634,603
l9rmvzu9vhgb,15.88,121968,14986.83,14925854,954
5cwke1h1dnr6,60.26,536666,11392.51,14890683,144
cw2zi27fvtye,26.1,121110,4826.12,14855249,84
yjwglpv0gs22,7.73,54400,15107.91,14876072,181
ze6dzu6i17wo,111.67,2335493,1049.86,14277089,88
2ojr6jqwb1h8,29.81,105154,5879.77,14847049,488
jl27vc60pcid,43.22,238119,2198.78,14817785,101
ao4ag9j2iex2,16.07,129014,1840.73,14710395,237
weh13rjymjhy,35.01,139090,5270.29,14801700,256
vnyo5r8391ww,47.58,288092,2559.12,14695791,469
k79xr3q3d0ns,42.4,230044,4853.95,14736780,81
6iwfcg6mthpg,39.22,238698,4597.66,14728257,79
t6tv4e73sno7,47.6,327078,3638.54,14716999,67
70rj5v5nk556,25.03,244892,24591.1,14772304,600
bqy8jogkmfmh,55.56,449638,2335.13,14642312,169
x84a4rxnjvsa,41.83,224343,5018.43,14688366,93
4g6dbymf4mv7,38.44,190801,6016.85,14670719,240
75fe2klb710a,59.74,526218,4417.34,14526294,407
lqd8e9pe48mz,9.72,82788,3588.63,14667955,75
bbdthn3bmorg,43.27,238597,4043.11,14581259,863
cbycrnodarb4,31.54,521597,1900.62,14679046,87
i0vxikv1xnk8,14.36,162456,3932.63,14516035,401
7kf79d8q7jub,43.45,240344,3368.14,14609803,66
88xnnhcxsuly,72.6,822278,1830.33,14515238,115
z90xxyzyvycn,85.53,1216938,1184.33,14382872,82
aeh4hoq8gid2,39.78,204161,4896.66,14523835,184
1nn0k4k7hy5r,27.66,371836,4373.08,14555094,744
iat2vlll7otp,10.06,22669,6513.09,14566455,551
xcus682057hi,45.53,264384,5499.54,14577075,200
ex9o1s9fn1i1,42.06,272597,3400.73,14513842,123
o5j4l0cr8sbz,50.19,362721,3978.29,14337504,537
zhm0efn3lkjd,15.25,11968,66237.51,14515627,10083
th6mje6x0e1z,4.84,7394,35462.0,14552551,3573
7rcsg60ta8qt,25.94,119970,5055.21,14378923,88
2mjjhy6x99xt,35.69,167968,4406.26,14477235,706
ct02220yrkqi,80.35,1047270,1177.07,14079324,88
o2in19ytxxg4,49.71,356050,2946.18,14375385,309
fh954j6nfwq6,25.84,144854,1982.44,14410513,215
kbzqsg4du9i5,5.99,54400,14568.58,14481134,182
1vu0xh1lfilu,16.17,242726,3162.97,14364798,70
tp7y7t7or1vc,9.54,21308,14940.71,14378574,1141
2ap5xplh4wnb,17.94,158046,3593.65,14281768,235
lzez2xys7amf,25.6,82840,4464.93,14326515,97
sew4ijl43dg6,70.63,769343,1675.81,14127984,135
oti2a6lwkkqj,45.24,261010,3234.19,14284756,68
2p2r3v56hm20,64.29,620290,1467.44,14057016,107
mh0j6m7oazdy,68.3,712741,1819.84,14226385,170
gby4ppgdgb68,47.15,283205,3769.53,14254014,71
4l8d97b54oep,55.5,448649,2696.78,14226749,217
ym7z932elqmw,48.05,333210,2021.61,14181489,123
7wh21tnikksf,23.8,209603,5109.42,14277975,221
sv37syvznpi7,81.19,1073226,1462.11,14049084,136
m4t89rcdc0u2,23.01,69958,9054.17,14106751,504
o5od00jfls3e,16.09,229509,2882.53,14171177,68
731emzufssaj,48.44,608081,1670.38,14164242,152
dgiitehzzblk,54.45,429826,4296.29,14076300,176
y5jlctxfc2gl,12.01,74201,4691.03,14167805,407
8vxmuwhivux9,18.01,145659,4479.12,14186947,420
6l9tw6hn6c5x,43.68,242593,5074.88,13978830,94
guqeonlq8vfq,38.79,234324,4375.84,14115461,74
6nyp1qhmgikh,37.25,180947,3055.06,13954144,186
vxq1cflwet7v,61.41,559506,1895.67,13993832,125
55an67rqofb4,69.25,735924,2280.87,14065609,106
mq0zpevntgdk,64.02,614482,1408.25,14059768,105
nsc0vwiua3yf,64.12,616628,1752.21,13992360,110
dcge82l9b5a4,12.47,94049,7281.31,13904806,397
hgpvguv1u18x,4.58,14884,26391.3,13983684,1926
2t9m5yf4zl07,39.26,239129,5027.35,13963970,85
wx3993f0uqiq,50.7,370953,2024.08,13778376,124
4elx3cehp24j,47.26,284416,4543.79,14038589,80
