username,payout,points,total_payout,total_points,total_wus,created_at
zzocr0figgxr,39.55,300655,2073.11,15430812,195,2021-06-27T07:31:43.470Z
zzj7fmzx6fbd,29.96,283255,1375.97,10361244,54,2021-06-18T02:29:42.8Z
zzw88jwyyzzk,25.05,182146,817.97,4765698,271,2021-07-08T17:57:08.783Z
zzmlysr4v1eb,9.79,3310,106.72,47920,15,2021-07-14T02:08:54.236Z
zz37y9eetszr,73.53,516299,5271.28,76478302,409,2021-04-29T01:46:21.122Z
zz15lj8c72r6,9.72,4040,138.83,185862,18,2021-04-28T01:35:26.442Z
zz7h9zzjss84,40.33,188416,4515.7,26277523,135,2021-04-24T18:10:24.500Z
zzwvtryzltcr,74.5,889856,10953.86,116761670,1172,2021-04-18T23:31:21.811Z
zyx6afya6snz,28.08,365021,1327.83,12434059,47,2021-06-03T00:38:15.136Z
zywzewm7w2ze,14.63,96136,1902.19,5886478,390,2021-04-27T20:29:11.251Z
zywhpi9dit4p,13.46,26794,462.85,1348489,69,2021-07-05T15:42:19.495Z
zygzh5nmiubo,22.9,105880,1628.38,11645589,163,2021-06-27T02:12:40.735Z
zy1h3liskhwc,38.76,250002,6728.54,47420450,719,2021-05-02T16:39:19.542Z
zxrlilz6xrj8,45.87,423763,6795.6,63611340,534,2021-04-20T00:50:21.375Z
zx8vr0pnlejw,36.68,256881,3302.02,22908519,610,2021-06-07T04:08:33.802Z
zyvc2nodo068,33.5,213540,2296.02,14570729,88,2021-05-16T03:47:33.431Z
zxvtp9h7bs1v,9.86,3000,1070.46,2864280,139,2021-05-07T09:15:34.395Z
zygq34v9tv10,14.25,20776,1354.22,2386482,355,2021-05-15T19:36:27.387Z
zx7rqklr7udl,9.75,20753,1137.49,2304768,147,2021-05-07T01:24:51.445Z
zx678fhm54hi,28.17,83540,9308.75,33021141,2014,2021-03-14T02:15:13.543Z
zwoabh5u1qyj,18.03,43808,1555.21,6049646,106,2021-05-09T02:54:13.152Z
zvq1p3nj21wb,33.84,143850,3550.51,15926567,199,2021-05-06T19:20:02.423Z
zx2zkzcak5j4,55.49,345947,630.9,4114906,30,2021-07-15T20:29:18.369Z
zvvxd93jrvmn,35.26,236102,1504.87,10942699,129,2021-07-01T06:00:24.598Z
zwc0eu8xj928,33.18,209439,7594.12,42366559,620,2021-04-16T01:34:57.910Z
zwi0kddqankb,31.34,170797,3519.83,17866578,361,2021-04-19T10:46:17.809Z
zvqgsybh8mw8,9.9,23815,1493.18,4473654,151,2021-04-15T19:21:55.678Z
zwicd3dot5zw,6.18,9814,9295.23,33604376,684,2021-03-15T15:56:43.73Z
zvp5igcak8i7,22.25,134171,4233.21,27194554,115,2021-05-04T13:40:48.137Z
zvi9rworxtah,14.94,55022,421.11,1525338,32,2021-06-06T22:31:20.357Z
zuvj075autgb,11.33,10692,2022.14,10399631,193,2021-05-20T23:27:51.483Z
zvhe885vzhmg,19.11,79400,51.16,339750,8,2021-07-21T15:55:20.779Z
zuug2ez19p0r,25.67,228887,1378.34,11577258,50,2021-06-12T01:27:38.508Z
zutvnjhbgmer,41.73,340375,2466.03,17446302,209,2021-06-17T23:40:05.53Z
zvbcy5s1kpvc,51.11,215193,3575.9,23696816,309,2021-06-07T15:02:30.423Z
zuml5nd9tm1r,16.24,62210,1879.9,12380594,295,2021-05-07T09:54:04.597Z
zuo7rmu3bt1v,16.85,116018,1395.09,11235015,52,2021-06-15T02:06:38.889Z
