username,payout,points,total_payout,total_points,total_wus,created_at
zznkv6xpbh28,9.9,7632,760.09,553807,97,2021-05-26T16:34:24.28Z
zzmxnychvwgx,22.06,277586,101220.35,106504202,1083,2019-05-30T12:57:08.542Z
zz37y9eetszr,73.62,807307,4878.32,72922638,391,2021-04-29T01:46:21.122Z
zz7xblz5vh75,28.16,339257,1231.88,9212856,48,2021-06-15T03:08:24.875Z
zzocr0figgxr,39.95,308448,1873.63,13889277,178,2021-06-27T07:31:43.470Z
zzw88jwyyzzk,23.16,165179,694.55,3901716,227,2021-07-08T17:57:08.783Z
zz7h9zzjss84,51.04,407772,4359.67,25596677,131,2021-04-24T18:10:24.500Z
zzwvtryzltcr,80.58,936342,10542.61,112166335,1125,2021-04-18T23:31:21.811Z
zyx6afya6snz,24.09,230942,1299.75,12069038,46,2021-06-03T00:38:15.136Z
zywzewm7w2ze,10.24,47565,1843.8,5555952,373,2021-04-27T20:29:11.251Z
zygzh5nmiubo,25.31,126726,1448.32,10323649,147,2021-06-27T02:12:40.735Z
zxnmy0a7w7tm,42.05,200000,1389.45,5644004,155,2021-05-13T13:04:16.904Z
zxrlilz6xrj8,41.02,327641,6561.73,61340104,516,2021-04-20T00:50:21.375Z
zx8vr0pnlejw,27.64,146896,3117.27,21590950,584,2021-06-07T04:08:33.802Z
zy7aovj18kfe,9.62,6510,921.09,189377,103,2020-01-28T23:19:12.205Z
zygq34v9tv10,14.96,19736,1285.27,2295206,338,2021-05-15T19:36:27.387Z
zy8wu7geair1,20.57,175046,1839.18,14714345,78,2021-05-29T14:54:00.778Z
zy1h3liskhwc,41.04,261428,6557.12,46234530,702,2021-05-02T16:39:19.542Z
zx7rqklr7udl,9.68,19338,1088.53,2220283,142,2021-05-07T01:24:51.445Z
zx678fhm54hi,14.87,8368,9161.0,32559169,2006,2021-03-14T02:15:13.543Z
zx2zkzcak5j4,51.99,409822,345.77,2204127,19,2021-07-15T20:29:18.369Z
zvqgsybh8mw8,13.79,48195,1444.57,4367960,144,2021-04-15T19:21:55.678Z
zwi0kddqankb,37.71,200853,3352.49,16893954,346,2021-04-19T10:46:17.809Z
zvvxd93jrvmn,35.62,240786,1313.63,9536477,114,2021-07-01T06:00:24.598Z
zx2goaar52cx,29.91,228182,3807.69,24827200,264,2021-05-16T18:49:22.145Z
zwc0eu8xj928,35.64,240954,7430.59,41342306,608,2021-04-16T01:34:57.910Z
zwoabh5u1qyj,30.1,117920,1509.73,5892170,104,2021-05-09T02:54:13.152Z
zwicd3dot5zw,5.96,13539,9266.17,33559011,673,2021-03-15T15:56:43.73Z
zvi9rworxtah,12.1,55402,335.12,1184883,26,2021-06-06T22:31:20.357Z
zvfj9fj2pils,4.47,27129,4780.46,22847806,805,2021-03-14T00:45:04.778Z
zutvnjhbgmer,48.56,487819,2270.26,15942472,190,2021-06-17T23:40:05.53Z
zvd6suegb6e5,48.22,479473,4550.4,45269230,163,2021-05-18T01:23:02.683Z
zuo7rmu3bt1v,31.14,419929,1302.47,10432909,48,2021-06-15T02:06:38.889Z
zuug2ez19p0r,29.3,357768,1272.89,10474294,46,2021-06-12T01:27:38.508Z
zuqlioce7w3f,26.29,347845,1505.1,12161739,50,2021-06-03T00:37:54.409Z
