username,payout,points,total_payout,total_points,total_wus,created_at
zzuqivmdyi9s,31.92,340982,417.55,4275461,57,2021-08-23T15:16:33.534Z
zzw88jwyyzzk,19.19,342019,4166.57,69317557,2279,2021-07-08T17:57:08.783Z
zywhpi9dit4p,9.08,37663,1408.84,4160494,224,2021-07-05T15:42:19.495Z
zzocr0figgxr,32.35,348528,5010.91,42417552,504,2021-06-27T07:31:43.470Z
zz37y9eetszr,92.57,1129160,13079.33,161169106,778,2021-04-29T01:46:21.122Z
zywzewm7w2ze,6.84,69220,2687.06,12281375,724,2021-04-27T20:29:11.251Z
zyogvakst4yg,9.87,139106,3428.98,15995924,532,2021-04-20T20:14:13.85Z
zz4wz65z2t99,40.14,501100,8805.02,60646649,682,2021-04-12T16:59:51.926Z
zzwvtryzltcr,4.29,6575,13279.2,132683201,1520,2021-04-18T23:31:21.811Z
zyvc2nodo068,14.41,112550,4003.98,28691620,166,2021-05-16T03:47:33.431Z
zygzh5nmiubo,26.83,261037,3265.2,28108425,350,2021-06-27T02:12:40.735Z
zvhe885vzhmg,24.34,226420,2912.32,24935771,229,2021-07-21T15:55:20.779Z
zwi0kddqankb,21.91,111717,6175.96,32730522,594,2021-04-19T10:46:17.809Z
zv5qjcdoxwdj,2.6,9745,771.14,1294073,81,2021-03-09T14:29:21.607Z
zutvnjhbgmer,38.25,459994,5133.92,40706105,484,2021-06-17T23:40:05.53Z
zvd6suegb6e5,43.02,567358,6309.37,63515208,229,2021-05-18T01:23:02.683Z
zx7rqklr7udl,2.69,9584,1610.28,3835074,270,2021-05-07T01:24:51.445Z
zvvxd93jrvmn,25.49,242379,4017.4,34428461,400,2021-07-01T06:00:24.598Z
zx678fhm54hi,27.39,132340,11712.39,42991231,2201,2021-03-14T02:15:13.543Z
zvfj9fj2pils,6.18,90477,5241.56,28083784,1043,2021-03-14T00:45:04.778Z
zsydyp356qgr,13.61,104817,269.74,2406061,50,2021-09-03T22:46:04.702Z
zt1yajaxbgce,2.61,12115,2199.86,19569055,101,2021-07-16T14:22:26.977Z
zsqqyha53gtr,2.66,7314,111.24,375076,59,2021-08-17T01:47:11.354Z
zsfjb716u4a6,3.94,6612,1392.95,1092298,189,2021-05-08T09:06:30.488Z
zu9byvltluk1,2.7,5456,3661.62,7300563,398,2021-03-08T13:49:31.174Z
zs704nargz31,97.12,947605,23485.13,223334113,2608,2021-03-09T13:01:10.611Z
zugd60dh8hfk,11.71,87070,5336.73,6285882,556,2020-11-04T05:07:47.254Z
zs602gmaxj09,15.16,74494,848.6,1345901,128,2021-06-18T22:12:32.444Z
zt71u5pip8o6,20.65,179823,6121.44,31894230,599,2021-04-28T03:37:17.191Z
zs67ib7h3bon,3.33,21293,1170.7,3074091,259,2021-06-04T05:18:12.209Z
