username,payout,points,total_payout,total_points,total_wus,created_at
zzdsm8io2oft,2.58,5780,261.24,121805,46,2021-04-20T03:06:02.787Z
zygzh5nmiubo,32.17,318541,2294.24,17928492,236,2021-06-27T02:12:40.735Z
zy7aovj18kfe,2.6,3310,1073.71,286757,136,2020-01-28T23:19:12.205Z
zz37y9eetszr,89.02,775454,10306.39,130211683,657,2021-04-29T01:46:21.122Z
zzocr0figgxr,30.04,286581,4077.01,32839887,393,2021-06-27T07:31:43.470Z
zywzewm7w2ze,1.75,11011,2486.23,10048431,612,2021-04-27T20:29:11.251Z
zz4wz65z2t99,29.51,278760,7881.23,51210270,620,2021-04-12T16:59:51.926Z
zyogvakst4yg,7.24,96410,3354.65,15032380,508,2021-04-20T20:14:13.85Z
zy1h3liskhwc,28.67,270555,9209.71,69094908,1046,2021-05-02T16:39:19.542Z
zzw88jwyyzzk,37.33,821686,3117.58,43889020,1542,2021-07-08T17:57:08.783Z
zwemish62mrq,2.6,3310,5.28,9620,3,2021-08-16T10:57:58.103Z
zvvxd93jrvmn,34.84,361925,3079.82,24764065,289,2021-07-01T06:00:24.598Z
zvhe885vzhmg,10.03,68308,2048.85,16340024,159,2021-07-21T15:55:20.779Z
zwi0kddqankb,36.32,208791,5553.98,29146539,537,2021-04-19T10:46:17.809Z
zwxeh9vufha6,2.69,6672,120.51,347593,40,2021-08-01T08:21:22.16Z
zvbsnbn58w28,2.61,4770,724.43,422790,172,2021-05-18T18:01:23.346Z
zvd6suegb6e5,25.19,220216,5501.76,54134188,202,2021-05-18T01:23:02.683Z
zx7rqklr7udl,3.54,21556,1528.25,3379895,231,2021-05-07T01:24:51.445Z
zuvj075autgb,3.48,21840,2466.33,11722551,270,2021-05-20T23:27:51.483Z
zx678fhm54hi,23.73,98571,11041.96,39726881,2135,2021-03-14T02:15:13.543Z
zsqqyha53gtr,2.68,10076,28.88,94985,17,2021-08-17T01:47:11.354Z
zt1yajaxbgce,32.24,319492,1560.57,12868831,72,2021-07-16T14:22:26.977Z
ztqtp2u06v5i,3.44,20928,1706.14,6596048,432,2021-06-08T08:58:07.387Z
zu9byvltluk1,6.24,39700,3555.16,6719669,366,2021-03-08T13:49:31.174Z
zt71u5pip8o6,21.8,180629,5529.24,26781902,519,2021-04-28T03:37:17.191Z
zutvnjhbgmer,27.56,251985,4575.24,35455317,410,2021-06-17T23:40:05.53Z
zsf0vzrfmqlo,33.6,341010,796.99,5356422,68,2021-06-20T16:33:03.914Z
zugd60dh8hfk,3.55,21606,5209.23,5431096,512,2020-11-04T05:07:47.254Z
ztdfc192304s,54.81,394552,24911.58,172092787,1677,2021-03-09T17:33:15.951Z
zsat3l1clonf,3.29,42379,167099.52,90099394,4116,2019-04-14T21:13:48.67Z
zs602gmaxj09,4.56,7219,788.62,1188752,114,2021-06-18T22:12:32.444Z
zs5oc32ut9t3,7.92,87469,3966.75,36448229,135,2021-06-13T18:09:37.435Z
zs67ib7h3bon,2.58,10211,1073.89,2484269,190,2021-06-04T05:18:12.209Z
zs704nargz31,5.98,23342,21437.1,202913385,2411,2021-03-09T13:01:10.611Z
zr7swvvsyut4,32.22,319206,4221.7,33396255,416,2021-06-27T07:27:34.761Z
zrr15v7mo6pn,15.95,119700,3013.52,19275932,196,2021-05-11T18:48:25.878Z
zqkluz8lb5d2,61.34,1062898,12162.19,156479652,841,2021-04-20T10:38:31.258Z
zrjznqycqswv,38.54,826855,12813.9,203401535,1326,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,24.2,208698,4106.98,33484387,408,2021-06-28T10:28:19.295Z
zqx8tjdo84gi,37.21,402352,8418.55,35886351,1243,2021-03-08T15:13:09.960Z
zpiehfkl6459,4.17,6510,653.37,213927,98,2021-05-08T05:08:16.964Z
znjs4dp9e4vm,2.6,3310,1509.9,3584140,221,2021-05-12T19:26:47.177Z
zoyp8i4yyhy7,21.88,106379,4069.75,14178373,490,2021-04-30T14:19:41.560Z
zo6vai1k8z5z,11.63,81401,368.32,562847,52,2021-03-10T15:55:51.284Z
zp2jrib36uob,4.47,13096,3499.19,15307817,299,2021-05-13T15:13:19.738Z
zn9jl54cfrv1,33.62,341254,4144.4,32634949,408,2021-06-17T02:48:43.943Z
zndju9el7xr2,85.0,1337447,22254.21,407038533,2797,2021-04-24T04:24:33.793Z
zn0het1kailu,29.05,146404,5289.88,31494609,486,2021-03-27T15:16:36.28Z
zneevolqriwn,32.91,358569,9881.5,59796558,507,2020-02-12T17:34:26.335Z
zniqd147a267,12.66,50717,1484.17,3460439,153,2021-05-07T18:22:07.82Z
zm2drgu8t7id,38.95,435343,3970.43,31929471,374,2021-06-28T10:29:30.493Z
zm0se7xmji6v,3.9,23747,453.99,837659,62,2021-05-09T16:23:58.30Z
zkxnsdiwget5,29.76,282492,2808.3,18434016,462,2021-05-29T19:12:28.818Z
zlh5sr8hezgq,3.73,11590,1686.68,1458511,238,2021-03-01T17:01:49.480Z
zmg99isfipib,48.24,637626,27964.27,167935640,1317,2021-02-18T11:58:28.22Z
zm62l621q7du,32.65,325635,8390.84,54462536,708,2021-04-19T00:57:20.185Z
zmg05cpliaob,5.56,22573,2153.7,6152877,507,2021-03-04T16:51:54.525Z
zmmhcer3bclp,4.63,28937,3128.14,24251700,456,2021-05-11T03:32:49.824Z
zkrwbodiz7h5,80.56,572731,7550.09,61178072,619,2021-05-06T19:22:15.135Z
zl79hpt4rkyk,82.43,2124937,24021.58,317263423,2341,2021-03-17T20:36:34.549Z
zhv9f1995nji,4.62,29195,2574.71,11784185,415,2021-05-17T18:24:22.3Z
zhpor3vjn6b1,70.45,1427361,23975.94,263705101,1340,2021-03-18T17:25:09.938Z
ziyqp7gg32qe,53.97,320641,6374.62,39170231,493,2021-06-16T04:41:34.988Z
zgt3awwov2jk,4.15,9437,784.08,814087,84,2021-05-17T16:55:22.345Z
zgyq9h1nwfau,3.08,18671,2548.19,4797150,390,2021-01-19T22:41:22.625Z
zhkwqsas3wwm,2.6,8368,1623.84,2004653,190,2021-03-05T05:10:15.412Z
ziz0x96wkeh6,29.06,121493,14921.79,98515331,736,2021-02-19T07:39:09.95Z
zgmnjd8i0qu4,10.43,71597,2190.67,14653147,82,2021-05-28T03:03:45.413Z
zhuvrt7r7jmy,43.19,319349,67273.78,105559698,2838,2020-03-31T23:05:11.61Z
zgi1cokedbg0,32.35,321179,2452.89,18834591,225,2021-06-27T02:13:38.983Z
zep9bvsx0v1n,33.97,347148,2305.78,17839823,239,2021-06-27T02:11:12.94Z
zg58ldxeyfik,4.04,8710,1969.16,3005340,457,2021-05-13T04:38:48.950Z
zedndrjuxdia,27.22,247566,3922.46,31400632,382,2021-06-27T07:28:41.128Z
zg7i9zi8she7,22.53,189170,3860.29,19818089,355,2021-05-06T15:38:14.98Z
ze9tnl0nks84,1.81,6976,1162.39,1548051,216,2021-04-12T11:15:23.233Z
ze3r765bxkyn,3.55,4026,540.48,302714,85,2021-03-10T18:48:58.992Z
zf4jlpw30jj9,26.13,233132,5570.7,40979926,153,2021-04-28T17:52:00.273Z
zewo9i1pmkt5,4.47,3310,6198.84,2684563,518,2020-05-02T17:45:21.0Z
ze7xi77ingmq,13.58,98049,1904.8,6523278,314,2021-06-02T03:27:31.34Z
zcirypzw461v,33.04,331477,4195.73,34031989,408,2021-06-27T15:01:57.965Z
zdf9tta1f3ns,57.36,357022,11092.41,111599999,562,2021-05-16T08:07:26.622Z
zdz2ax3x2wbk,2.58,7870,2960.65,7304927,488,2021-04-08T11:03:11.746Z
zdrzpdn3foq9,58.53,939736,9594.1,155855420,687,2021-05-17T22:06:03.686Z
zdg1mws4nv7w,33.23,334283,7801.03,79747407,474,2021-05-22T01:30:10.176Z
zcsg1sjk4r6s,13.62,98368,45.83,341596,10,2021-07-06T03:07:02.638Z
zd0fg5w5ldk6,32.26,319825,3540.91,29028826,343,2021-06-23T14:58:56.982Z
zcfnysw8463o,32.9,329416,1885.86,14239594,186,2021-06-27T02:13:32.107Z
zcdt3vt8lo21,27.88,256324,4113.35,32614290,396,2021-06-23T14:57:27.240Z
zdtb1pxoru5l,4.45,10668,36716.14,6232679,3266,2019-08-30T15:26:57.906Z
zc39ce13ot47,32.1,317463,7771.12,49014005,200,2021-04-04T05:12:53.252Z
zc672eraszr2,10.08,103620,2135.42,12352687,413,2021-06-05T05:05:20.922Z
zb64w02ulcb4,17.04,129700,1794.66,9132856,178,2021-05-13T15:59:50.10Z
zbbwvb4v32ab,35.19,367689,15438.11,213265544,1254,2021-04-25T03:51:50.889Z
zbvco5f1r0ho,55.01,365197,19320.04,114974088,826,2021-02-22T21:21:34.763Z
zcdhsjnzb7mj,2.58,4040,3389.97,5443949,511,2021-03-05T13:23:59.585Z
zbpj58el40tt,20.85,103574,11839.37,145420256,1406,2021-04-17T06:13:20.385Z
zawybt6yqncd,25.04,218469,5736.31,40816478,159,2021-04-10T14:44:20.507Z
zb6f0psxyend,2.57,8250,2140.77,2477607,424,2021-03-20T08:32:08.384Z
zandhxi9qcej,9.92,67433,8793.37,48730430,1565,2021-04-03T00:07:35.457Z
z9x4tmtieuy0,15.37,114432,1022.05,5838723,210,2021-07-21T17:23:47.317Z
za2kxbp11f1k,31.95,315253,975.61,7638500,86,2021-07-06T03:02:09.351Z
za2m18n346ct,2.6,8368,376.03,374022,57,2021-04-21T04:00:24.607Z
z9a8677gb9zh,12.2,85980,105.94,970009,18,2021-07-06T03:06:01.575Z
z95ise1o06d8,26.48,237809,3790.45,30191319,360,2021-06-27T07:25:09.781Z
zam0gilu3jbg,65.66,497718,6683.21,50167195,305,2021-07-02T01:16:08.519Z
z8ymisj0bdgv,35.29,369360,1280.15,10876751,48,2021-07-15T02:11:26.39Z
z8vfq5fjjftz,7.93,39700,6608.19,40284844,429,2021-04-18T14:08:32.461Z
z9toqop3r08t,98.05,671144,146135.29,324213476,2464,2019-04-12T14:25:41.510Z
zahin334nzmr,2.58,30560,2476.07,5151079,382,2021-02-15T18:55:23.288Z
z81enhktdwei,1.69,7401,343.44,201753,60,2021-05-28T14:53:45.680Z
z7x15trz7h06,23.75,203426,948.55,4688878,175,2021-05-08T08:10:41.442Z
z8c3mmjszivi,27.34,249101,2842.07,22560679,305,2021-06-22T09:57:47.291Z
z8t9j29eyuog,9.04,60358,3128.7,10963167,536,2021-05-07T16:24:37.28Z
z7x2gjzaqnic,63.3,1021341,12277.16,150362925,825,2021-05-11T15:02:16.254Z
z888fuy9j2z8,32.35,321173,3785.09,25119074,305,2021-05-19T00:09:41.211Z
z82y5icnn4wg,7.45,89435,35523.24,61289619,2449,2019-05-21T23:55:26.110Z
z6xf9b7i0vkq,3.4,5141,1928.5,2725732,437,2021-05-03T09:39:19.734Z
z6ow793svax0,5.59,22092,3924.28,11124490,425,2021-02-24T17:19:37.844Z
z6ktzowpyplz,43.94,1027031,9624.64,118035313,1105,2021-04-27T01:11:30.98Z
z56f2ut6sfyh,2.6,8368,477.18,360789,67,2021-05-11T10:08:19.472Z
z3hptokw8t4o,21.78,180368,614.57,2791410,85,2021-07-05T14:26:37.992Z
z4bhv2ahx6nz,13.02,92712,1836.36,6661570,207,2021-04-15T21:21:17.938Z
z4zq2o3kkhwp,25.83,320219,5093.77,54056548,351,2021-06-06T16:14:33.31Z
z4imvneiqb1d,2.62,5570,1353.94,1429632,226,2021-05-18T17:57:58.800Z
z26qj2fogy3k,28.17,260086,4086.58,33006496,409,2021-06-27T14:56:47.5Z
z5j7qeqcmgli,30.23,289450,7228.63,35290199,850,2021-04-03T03:17:11.926Z
z440atmwg7uy,28.77,380859,4574.85,37749175,424,2021-05-10T23:02:26.589Z
z605n1d3k3dy,45.38,396399,19042.79,145217617,1475,2021-03-26T12:36:10.696Z
z2h1ybiynet4,47.55,290358,7937.51,52546903,223,2021-05-16T18:23:49.53Z
z09u0zjzyzqt,30.65,295767,2377.47,18008885,236,2021-06-27T02:13:53.941Z
z15fgb666d1j,34.57,357244,124.76,1202576,17,2021-07-06T03:03:38.865Z
z0j48zx185na,39.42,444217,3996.62,31570100,422,2021-06-11T09:15:00.477Z
z1hl1pdaan3w,4.67,29205,72.86,222199,10,2021-07-26T19:39:49.921Z
z1tz88kscb4d,14.3,104611,5850.22,29320517,320,2021-04-25T22:57:11.710Z
z0dxt3elftqe,4.3,9670,1698.86,2998522,398,2021-05-22T21:38:51.979Z
z0bappmk3j5z,4.06,25104,1024.98,2806457,441,2021-06-23T14:07:44.113Z
z1m91m80o3xb,42.41,504392,8614.59,87300824,1391,2021-05-27T02:54:35.830Z
z08hta18o8ic,18.05,223668,7477.22,38701021,907,2021-04-03T03:34:20.567Z
yzwokle6hg7d,16.39,123719,7543.61,37101183,872,2021-04-03T03:35:02.125Z
yz7z2egnjkk0,2.68,6010,523.19,183048,86,2021-05-19T16:13:40.563Z
yzl15xg6wmha,2.59,11347,1454.24,3122144,353,2021-04-20T11:02:26.303Z
yzi4ytq5t87k,76.53,814818,11779.15,268442300,1078,2021-05-20T20:49:00.786Z
yyy5v4rkgc65,4.1,25362,2386.17,2534353,321,2021-03-15T16:23:34.270Z
yxxoyrwl7hh1,10.7,73756,1689.18,3713677,580,2021-05-22T17:52:44.374Z
yzqxzkl0ip8m,7.9,35675,4122.86,18363488,488,2021-05-16T11:54:26.655Z
yy3jb335kjrc,30.64,167921,16406.24,121474375,1707,2021-02-26T10:49:34.938Z
yzg9tygzrvn3,14.06,102414,4596.91,11277441,555,2021-03-19T14:22:48.291Z
yxpnsqax3eh5,33.1,332302,8797.12,55022072,1239,2021-04-20T14:09:31.521Z
yxisf3inczpp,31.05,301680,9395.36,43321614,221,2021-03-06T23:24:49.420Z
yw4f1qtux9q2,26.61,239519,2242.21,16971672,205,2021-06-27T02:18:06.413Z
yw4n5d7c40gj,2.61,4770,53.38,124226,30,2021-07-30T17:06:35.524Z
yvgncq0victl,17.79,137810,625.92,5189955,169,2021-08-10T10:27:27.754Z
