username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.74,6775,191.79,322033,60,2021-06-28T08:15:02.569Z
zzuqivmdyi9s,33.21,363888,385.63,3934479,52,2021-08-23T15:16:33.534Z
zzwvtryzltcr,4.54,6550,13274.91,132676626,1519,2021-04-18T23:31:21.811Z
zz37y9eetszr,33.64,203581,12986.76,160039946,775,2021-04-29T01:46:21.122Z
zzmxnychvwgx,3.34,37762,101777.4,114276924,1145,2019-05-30T12:57:08.542Z
zzw88jwyyzzk,28.05,662997,4147.38,68975538,2273,2021-07-08T17:57:08.783Z
zzocr0figgxr,23.67,217000,4978.56,42069024,499,2021-06-27T07:31:43.470Z
zznkv6xpbh28,2.76,17581,1089.54,983659,149,2021-05-26T16:34:24.28Z
zz4wz65z2t99,28.71,289376,8764.88,60145549,680,2021-04-12T16:59:51.926Z
zywzewm7w2ze,5.57,53008,2680.22,12212155,722,2021-04-27T20:29:11.251Z
zxobt1phelk0,2.59,5245,132.06,50145,20,2021-04-28T19:14:49.506Z
zxnmy0a7w7tm,16.18,67770,1575.27,6321771,164,2021-05-13T13:04:16.904Z
zygzh5nmiubo,32.19,345775,3238.37,27847388,345,2021-06-27T02:12:40.735Z
zyvc2nodo068,25.98,249258,3989.57,28579070,165,2021-05-16T03:47:33.431Z
zyogvakst4yg,6.16,76138,3419.11,15856818,529,2021-04-20T20:14:13.85Z
zxvtp9h7bs1v,5.93,39700,1554.88,4634066,236,2021-05-07T09:15:34.395Z
zywhpi9dit4p,11.4,52367,1399.76,4122831,222,2021-07-05T15:42:19.495Z
zx7rqklr7udl,2.58,15598,1607.59,3825490,269,2021-05-07T01:24:51.445Z
zx678fhm54hi,8.32,31036,11685.0,42858891,2199,2021-03-14T02:15:13.543Z
zwi0kddqankb,34.43,204480,6154.05,32618805,592,2021-04-19T10:46:17.809Z
ztr0nwbe0spn,2.65,12309,330.08,498615,51,2021-05-10T21:30:08.344Z
ztqtp2u06v5i,2.61,7981,1934.8,8193286,528,2021-06-08T08:58:07.387Z
zuvj075autgb,5.16,31295,2570.4,12356215,311,2021-05-20T23:27:51.483Z
zvhe885vzhmg,30.02,309896,2887.98,24709351,228,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,38.42,463482,3991.91,34186082,397,2021-07-01T06:00:24.598Z
zvd6suegb6e5,39.26,481467,6266.35,62947850,227,2021-05-18T01:23:02.683Z
zt1yajaxbgce,13.99,108553,2197.25,19556940,100,2021-07-16T14:22:26.977Z
zvfj9fj2pils,4.41,62100,5235.38,27993307,1042,2021-03-14T00:45:04.778Z
zt71u5pip8o6,21.36,188580,6100.79,31714407,597,2021-04-28T03:37:17.191Z
ztdfc192304s,86.59,812202,27018.6,188244235,1811,2021-03-09T17:33:15.951Z
zsqqyha53gtr,2.66,7333,108.58,367762,58,2021-08-17T01:47:11.354Z
zsydyp356qgr,27.31,267770,256.13,2301244,46,2021-09-03T22:46:04.702Z
zsfjb716u4a6,4.67,6629,1389.01,1085686,188,2021-05-08T09:06:30.488Z
zs704nargz31,109.06,1365305,23388.01,222386508,2603,2021-03-09T13:01:10.611Z
zrswz6b1b1g1,52.67,313903,6176.15,38316082,488,2021-06-17T02:46:47.499Z
zr7swvvsyut4,18.57,155940,5140.79,43064244,519,2021-06-27T07:27:34.761Z
zs67ib7h3bon,3.92,25582,1167.37,3052798,256,2021-06-04T05:18:12.209Z
zrjznqycqswv,39.4,908386,14144.71,232677774,1508,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,29.4,300143,4991.13,42687254,516,2021-06-28T10:28:19.295Z
zqkluz8lb5d2,55.83,989961,13162.88,172816084,916,2021-04-20T10:38:31.258Z
zq0ohtwc87vp,23.36,213204,2997.48,25620042,252,2021-05-08T17:04:08.472Z
zniqd147a267,14.86,67770,1638.85,4073370,177,2021-05-07T18:22:07.82Z
zpiehfkl6459,4.62,3328,682.9,245145,111,2021-05-08T05:08:16.964Z
znvouymtuvm6,2.67,5982,13638.99,3297699,856,2019-07-03T03:47:52.741Z
zobkz7s63azn,7.6,185554,14164.28,17679151,613,2019-07-14T03:20:05.432Z
zp73qs4w279x,62.23,513011,4762.73,40894979,366,2021-06-11T02:20:10.509Z
zqd4uo1f0wda,7.01,31093,1510.04,3620857,294,2021-06-17T12:53:39.770Z
zoyp8i4yyhy7,8.81,37426,4597.83,16675994,573,2021-04-30T14:19:41.560Z
zneevolqriwn,13.06,109053,10781.92,70268438,580,2020-02-12T17:34:26.335Z
zndju9el7xr2,37.39,293689,24874.7,455115177,3060,2021-04-24T04:24:33.793Z
zm611g7svmw8,1.83,4691,266.03,196620,66,2021-05-28T14:55:04.935Z
zn9jl54cfrv1,26.04,250045,5046.26,42002660,503,2021-06-17T02:48:43.943Z
zln95rqfbwf2,20.34,176016,1753.52,8611471,194,2021-05-28T17:21:11.491Z
zm0se7xmji6v,3.22,20577,536.17,1289376,100,2021-05-09T16:23:58.30Z
zm62l621q7du,24.06,222448,8832.07,58732928,754,2021-04-19T00:57:20.185Z
zkrwbodiz7h5,67.67,543231,8970.75,71114754,665,2021-05-06T19:22:15.135Z
zm2drgu8t7id,33.37,366752,4838.33,40868634,469,2021-06-28T10:29:30.493Z
zmg99isfipib,34.62,388903,29287.14,185898980,1410,2021-02-18T11:58:28.22Z
zmmhcer3bclp,12.81,97160,3405.43,26652558,526,2021-05-11T03:32:49.824Z
zlh5sr8hezgq,3.53,7692,1744.52,1667801,263,2021-03-01T17:01:49.480Z
zklllvc1h86b,32.68,354396,316.19,3358742,40,2021-08-23T15:17:33.827Z
zk0x6tbqvzhh,30.29,314221,382.7,3930684,53,2021-08-23T15:16:44.235Z
zjjbtardqpsx,2.57,7450,663.75,662086,110,2021-03-02T07:14:59.542Z
ziz0x96wkeh6,21.97,112072,15667.44,103479083,770,2021-02-19T07:39:09.95Z
zhv9f1995nji,2.78,17916,2632.84,12148696,438,2021-05-17T18:24:22.3Z
ziyqp7gg32qe,47.24,340926,7868.09,48675561,600,2021-06-16T04:41:34.988Z
zhcl0ptllx50,2.57,4940,703.27,524329,119,2021-05-14T13:01:08.758Z
zhpor3vjn6b1,67.96,1480880,25913.16,305270512,1490,2021-03-18T17:25:09.938Z
zhuvrt7r7jmy,31.42,201961,68469.83,115559236,2958,2020-03-31T23:05:11.61Z
zhm0efn3lkjd,5.18,6849,67546.41,15401489,10238,2019-04-12T15:35:11.754Z
zgt3awwov2jk,4.42,7489,806.45,850299,91,2021-05-17T16:55:22.345Z
zf6q7tl9jf6t,1.83,5105,374.51,259790,85,2021-05-28T14:54:32.30Z
zgi1cokedbg0,33.74,373164,3326.79,27969662,328,2021-06-27T02:13:38.983Z
zewo9i1pmkt5,4.27,4940,6237.03,2736257,535,2020-05-02T17:45:21.0Z
zep9bvsx0v1n,39.05,476765,3262.49,27906416,347,2021-06-27T02:11:12.94Z
zg7i9zi8she7,2.61,7200,4044.98,21233092,382,2021-05-06T15:38:14.98Z
zg58ldxeyfik,4.4,10838,2132.28,3549594,519,2021-05-13T04:38:48.950Z
zedples1y7r7,2.57,4940,930.53,520713,192,2021-04-19T22:58:22.424Z
zgyq9h1nwfau,2.69,8655,2631.66,5216925,447,2021-01-19T22:41:22.625Z
zdu816dxf84a,1.28,7321,2003.56,4888785,79,2021-03-28T22:03:09.828Z
zdz2ax3x2wbk,2.6,7541,3038.98,7517089,568,2021-04-08T11:03:11.746Z
zdrzpdn3foq9,54.51,882823,11379.84,187942945,820,2021-05-17T22:06:03.686Z
ze9tnl0nks84,1.48,7526,1210.17,1825183,254,2021-04-12T11:15:23.233Z
zedndrjuxdia,30.85,322999,4826.32,40654055,488,2021-06-27T07:28:41.128Z
ze7xi77ingmq,9.12,64435,2063.25,7590790,374,2021-06-02T03:27:31.34Z
zdf9tta1f3ns,23.29,125370,13212.98,130652955,637,2021-05-16T08:07:26.622Z
zcsg1sjk4r6s,26.25,252977,949.57,9722653,119,2021-07-06T03:07:02.638Z
zd0fg5w5ldk6,26.11,250961,4458.73,38527733,454,2021-06-23T14:58:56.982Z
zdtb1pxoru5l,4.63,4940,36755.91,6309808,3279,2019-08-30T15:26:57.906Z
zcfnysw8463o,39.24,481017,2796.17,23795644,291,2021-06-27T02:13:32.107Z
zcdt3vt8lo21,38.62,467449,5064.85,42649394,507,2021-06-23T14:57:27.240Z
zc672eraszr2,2.17,17949,2408.6,15329644,463,2021-06-05T05:05:20.922Z
zcirypzw461v,37.37,442509,5138.53,43978127,523,2021-06-27T15:01:57.965Z
zcjpcoxcby4c,23.14,210529,4020.63,33233244,140,2021-05-18T01:21:38.906Z
zc39ce13ot47,11.61,86169,8307.97,54811203,219,2021-04-04T05:12:53.252Z
zb9l7g160ipd,26.25,253031,666.76,6870034,90,2021-08-23T15:13:27.502Z
zbvco5f1r0ho,86.44,896269,21814.93,137475473,920,2021-02-22T21:21:34.763Z
zbbwvb4v32ab,22.69,204926,16418.38,224984238,1329,2021-04-25T03:51:50.889Z
zaf7bsgpoblg,33.43,367740,398.03,4015807,52,2021-08-23T15:16:01.316Z
za2kxbp11f1k,26.24,252823,1879.53,16925588,185,2021-07-06T03:02:09.351Z
zam0gilu3jbg,51.68,310371,8662.1,65658106,393,2021-07-02T01:16:08.519Z
z9a8677gb9zh,26.08,250643,1001.67,10287466,131,2021-07-06T03:06:01.575Z
zandhxi9qcej,3.43,21983,9183.24,52013374,1694,2021-04-03T00:07:35.457Z
zawybt6yqncd,51.12,790000,6370.16,48126954,178,2021-04-10T14:44:20.507Z
z95ise1o06d8,20.18,173460,4686.88,39423773,472,2021-06-27T07:25:09.781Z
z9toqop3r08t,90.16,820327,148681.31,342592544,2555,2019-04-12T14:25:41.510Z
z8vfq5fjjftz,3.84,19181,6677.58,40681005,436,2021-04-18T14:08:32.461Z
z8t9j29eyuog,5.25,34909,3314.1,12214148,635,2021-05-07T16:24:37.28Z
z7x15trz7h06,4.53,29846,1239.82,7197195,237,2021-05-08T08:10:41.442Z
z8725x20tgt9,1.75,4759,286.39,261897,49,2021-06-28T18:27:04.659Z
z6xf9b7i0vkq,3.25,10838,1998.67,2929513,471,2021-05-03T09:39:19.734Z
z888fuy9j2z8,12.89,97940,4549.39,32482626,382,2021-05-19T00:09:41.211Z
z81enhktdwei,1.62,5194,367.96,292882,75,2021-05-28T14:53:45.680Z
z8c3mmjszivi,28.94,292924,3771.89,32351755,412,2021-06-22T09:57:47.291Z
z46evs0m1znw,46.33,651560,13667.97,188973714,1292,2021-04-26T17:44:19.165Z
z605n1d3k3dy,46.41,362730,20384.49,158896957,1600,2021-03-26T12:36:10.696Z
z82y5icnn4wg,9.9,165115,36019.38,74141461,2558,2019-05-21T23:55:26.110Z
z7x2gjzaqnic,53.25,1000653,13921.66,177250150,948,2021-05-11T15:02:16.254Z
z15fgb666d1j,37.39,442974,1060.26,11210798,139,2021-07-06T03:03:38.865Z
z26qj2fogy3k,26.05,250167,5002.73,42453676,516,2021-06-27T14:56:47.5Z
z0j48zx185na,30.37,315492,4940.52,41597292,533,2021-06-11T09:15:00.477Z
z0dxt3elftqe,5.61,23527,1827.12,3388156,458,2021-05-22T21:38:51.979Z
z2h1ybiynet4,65.21,432034,9533.44,63703135,256,2021-05-16T18:23:49.53Z
z440atmwg7uy,24.21,302191,5187.32,45437723,504,2021-05-10T23:02:26.589Z
z09u0zjzyzqt,29.36,299523,3301.35,27683413,337,2021-06-27T02:13:53.941Z
z0bappmk3j5z,9.87,71280,1160.88,3702877,557,2021-06-23T14:07:44.113Z
yzwokle6hg7d,25.94,248629,8247.07,43596937,1049,2021-04-03T03:35:02.125Z
z08hta18o8ic,14.94,208649,7717.67,42007307,981,2021-04-03T03:34:20.567Z
ywzh2fkjq2wa,18.54,155602,1806.19,17772267,228,2021-07-06T03:02:47.682Z
yywlg351o0i1,2.64,5921,641.51,763160,110,2021-06-12T00:18:42.306Z
yzg9tygzrvn3,6.26,42436,4770.03,12503243,601,2021-03-19T14:22:48.291Z
yxfgexq3p363,11.33,83795,1059.69,2698281,202,2021-04-18T08:07:31.652Z
ywg3acvjdi32,78.16,712568,5458.68,35551766,220,2021-07-02T16:03:00.426Z
yxxoyrwl7hh1,7.84,54591,1805.51,4460024,701,2021-05-22T17:52:44.374Z
yyy5v4rkgc65,2.67,10543,2474.96,3015752,373,2021-03-15T16:23:34.270Z
yzqxzkl0ip8m,27.82,187061,4735.74,22591500,589,2021-05-16T11:54:26.655Z
yxpnsqax3eh5,23.46,214451,9553.58,62395716,1385,2021-04-20T14:09:31.521Z
yw5uw2im99og,20.82,181888,5227.96,32348317,484,2021-05-16T02:40:15.475Z
yvptf4mdpusg,48.61,1809158,4712.96,112289368,689,2021-07-20T02:31:01.850Z
yw4n5d7c40gj,2.69,9591,116.85,358917,86,2021-07-30T17:06:35.524Z
yw4f1qtux9q2,23.16,210788,3147.83,26325530,303,2021-06-27T02:18:06.413Z
yvfjc0a6ohht,22.34,93650,1374.63,3466473,176,2021-05-06T02:03:55.116Z
yu81i6a54dky,49.14,729862,12274.6,241743694,1364,2021-06-01T23:59:46.602Z
ytpjsbx6pnyv,2.57,5474,182.76,295798,56,2021-07-31T12:17:26.891Z
ytzgoo7rrjcw,51.47,311252,11071.64,100022456,1172,2021-05-17T17:22:00.522Z
yume2r71tz1f,4.04,4940,8905.6,82153086,992,2021-05-07T19:36:56.193Z
yuh204jepvr5,30.22,250207,20435.71,129388430,1011,2021-03-09T11:39:11.825Z
ytq8bzhxjq6u,1.33,8413,18636.71,60843487,2218,2020-12-07T01:09:42.611Z
yrkt7v3f8t1w,12.21,71760,1517.37,4722748,179,2021-06-19T12:46:03.552Z
ys3i1ojoekyw,91.69,810844,18452.63,181045766,922,2021-04-22T04:21:35.939Z
yr8c6nfi5mkx,53.57,337057,7938.46,48620106,601,2021-06-16T04:41:26.811Z
ytl8szo7vd5s,39.61,489397,5357.94,45417004,508,2021-06-23T14:54:39.718Z
yrs5vzp97svb,45.11,1349635,4891.61,86532437,2408,2021-07-03T20:56:44.622Z
ytmsj1ybsvbd,43.41,251594,7732.54,47713416,583,2021-06-17T02:46:22.39Z
yrmjr12055eg,13.61,104860,4193.41,35402874,428,2021-06-22T09:55:48.219Z
ysjsoqoj36am,16.47,245892,7842.75,44024020,1036,2021-04-03T03:34:28.31Z
yrhqc2z3e0os,4.24,27797,2494.52,7908228,1020,2021-05-07T02:59:17.111Z
yqfnz4v126nm,1.64,14350,1054.79,2861667,313,2021-04-16T15:41:51.201Z
ypq7of4fk4cs,42.56,555832,526.12,5601437,68,2021-08-23T15:15:44.18Z
yq3gxxi2yd0b,3.94,4940,753.06,456185,94,2021-04-07T01:57:26.804Z
yodxj6jwsji1,32.84,357376,401.31,4058318,50,2021-08-23T15:16:47.615Z
yoiakqpgm3up,5.57,37156,1604.34,5221826,290,2021-04-20T00:01:53.330Z
yqfcop00fpa2,30.39,315797,4796.45,41056795,506,2021-06-17T02:50:20.408Z
ypfdksjr27am,2.66,7714,1980.85,2948842,273,2021-03-22T21:52:07.23Z
ynykdfdqpynz,2.67,11111,1461.01,3671961,300,2021-05-14T17:13:27.203Z
