username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.66,15103,188.17,308421,58,2021-06-28T08:15:02.569Z
zznkv6xpbh28,3.91,25518,1086.78,966078,148,2021-05-26T16:34:24.28Z
zzuqivmdyi9s,14.05,109084,317.02,3167238,42,2021-08-23T15:16:33.534Z
zzwvtryzltcr,4.04,6565,13266.09,132663508,1517,2021-04-18T23:31:21.811Z
zzocr0figgxr,35.16,398340,4927.05,41576898,492,2021-06-27T07:31:43.470Z
zzw88jwyyzzk,26.12,475422,4095.27,67865679,2254,2021-07-08T17:57:08.783Z
zz37y9eetszr,121.49,1627791,12847.35,158528916,768,2021-04-29T01:46:21.122Z
zywhpi9dit4p,10.16,37890,1382.36,4044130,219,2021-07-05T15:42:19.495Z
zz4wz65z2t99,33.65,371614,8712.1,59634237,677,2021-04-12T16:59:51.926Z
zywzewm7w2ze,3.68,39700,2664.54,12044268,712,2021-04-27T20:29:11.251Z
zxobt1phelk0,2.58,3460,129.47,44900,17,2021-04-28T19:14:49.506Z
zygzh5nmiubo,23.15,210569,3167.14,27025055,337,2021-06-27T02:12:40.735Z
zyvc2nodo068,33.03,360740,3963.59,28329812,164,2021-05-16T03:47:33.431Z
zx2goaar52cx,35.96,414452,5353.98,37561533,369,2021-05-16T18:49:22.145Z
zvqjud4x95h7,9.75,70240,37.9,257471,10,2021-07-20T09:54:19.466Z
zvvxd93jrvmn,25.48,242296,3927.84,33477937,388,2021-07-01T06:00:24.598Z
zvhe885vzhmg,31.78,338478,2827.47,24082107,224,2021-07-21T15:55:20.779Z
zx7rqklr7udl,4.53,29825,1605.01,3809892,267,2021-05-07T01:24:51.445Z
zx678fhm54hi,9.59,40912,11650.82,42702234,2194,2021-03-14T02:15:13.543Z
zyogvakst4yg,6.06,67770,3404.32,15655762,525,2021-04-20T20:14:13.85Z
zu9b94t1jznz,12.9,97983,122.06,679793,14,2021-07-26T19:49:27.783Z
zsydyp356qgr,21.48,190031,211.81,1894487,41,2021-09-03T22:46:04.702Z
zsqqyha53gtr,2.69,9103,103.28,353145,56,2021-08-17T01:47:11.354Z
zvfj9fj2pils,9.09,144064,5222.97,27788115,1036,2021-03-14T00:45:04.778Z
zt71u5pip8o6,20.71,180573,6058.05,31337030,591,2021-04-28T03:37:17.191Z
zuvj075autgb,2.96,19076,2562.43,12315376,308,2021-05-20T23:27:51.483Z
ztdfc192304s,48.67,319291,26868.88,186923624,1804,2021-03-09T17:33:15.951Z
