username,payout,points,total_payout,total_points,total_wus,created_at
zzocr0figgxr,42.78,359285,2470.75,18618622,229,2021-06-27T07:31:43.470Z
zz7h9zzjss84,53.01,234200,4805.62,27550121,142,2021-04-24T18:10:24.500Z
zywzewm7w2ze,13.69,76138,2015.88,6545739,421,2021-04-27T20:29:11.251Z
zzwvtryzltcr,86.64,940294,11801.19,126216545,1274,2021-04-18T23:31:21.811Z
zzj7fmzx6fbd,26.0,339981,1470.56,11287400,58,2021-06-18T02:29:42.8Z
zywhpi9dit4p,17.9,39419,629.94,1722477,90,2021-07-05T15:42:19.495Z
zztpmfdaobea,6.55,4962,124.87,89013,22,2021-06-28T08:15:02.569Z
zznkv6xpbh28,9.69,11606,876.79,657920,111,2021-05-26T16:34:24.28Z
zyvc2nodo068,35.83,243426,2503.99,15933992,98,2021-05-16T03:47:33.431Z
zzw88jwyyzzk,33.55,253695,1130.68,7396963,441,2021-07-08T17:57:08.783Z
zx8vr0pnlejw,25.03,124298,3606.85,24771606,655,2021-06-07T04:08:33.802Z
zx2goaar52cx,32.06,195178,3942.3,25616018,271,2021-05-16T18:49:22.145Z
zx7rqklr7udl,9.92,18747,1225.71,2452223,160,2021-05-07T01:24:51.445Z
zx678fhm54hi,13.65,9990,9592.82,33883704,2035,2021-03-14T02:15:13.543Z
zygq34v9tv10,14.06,11368,1494.47,2558438,392,2021-05-15T19:36:27.387Z
zx2zkzcak5j4,30.64,128628,997.51,6303918,50,2021-07-15T20:29:18.369Z
zy1h3liskhwc,47.53,440271,7151.54,50613582,773,2021-05-02T16:39:19.542Z
zwoabh5u1qyj,26.1,64952,1702.47,6506070,112,2021-05-09T02:54:13.152Z
zxjbs6ukzphb,4.57,8368,777.09,2655933,131,2021-02-15T07:11:05.680Z
zxvtp9h7bs1v,9.67,4040,1172.72,3069538,150,2021-05-07T09:15:34.395Z
zvp5igcak8i7,31.9,233476,4420.66,28603791,122,2021-05-04T13:40:48.137Z
zvq1p3nj21wb,36.08,192530,3683.13,16545237,203,2021-05-06T19:20:02.423Z
zvvxd93jrvmn,21.19,93888,1643.12,11850424,139,2021-07-01T06:00:24.598Z
zwc0eu8xj928,32.1,195619,7910.5,44416325,648,2021-04-16T01:34:57.910Z
zvqgsybh8mw8,9.56,15796,1595.72,4730404,167,2021-04-15T19:21:55.678Z
zwi0kddqankb,34.95,202858,3757.23,19163608,384,2021-04-19T10:46:17.809Z
zvhe885vzhmg,16.47,63518,368.43,2477484,30,2021-07-21T15:55:20.779Z
zvw98npe0vjn,9.68,7321,1020.29,2622966,47,2021-03-13T10:46:48.345Z
zvfj9fj2pils,4.77,22794,4857.82,23345390,833,2021-03-14T00:45:04.778Z
zwicd3dot5zw,5.78,14058,9354.14,33715362,710,2021-03-15T15:56:43.73Z
zuug2ez19p0r,22.64,211085,1482.43,12641324,54,2021-06-12T01:27:38.508Z
zuvj075autgb,11.04,21857,2115.78,10592043,205,2021-05-20T23:27:51.483Z
