username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,38.21,908499,2321.07,25652277,1076,2021-07-08T17:57:08.783Z
zzocr0figgxr,27.51,233121,3459.72,26869173,332,2021-06-27T07:31:43.470Z
zztpmfdaobea,1.75,5209,141.87,129426,29,2021-06-28T08:15:02.569Z
zznkv6xpbh28,2.58,9202,1069.72,899645,140,2021-05-26T16:34:24.28Z
zz7h9zzjss84,28.41,117359,5753.37,32402994,166,2021-04-24T18:10:24.500Z
zzj7fmzx6fbd,39.22,641517,1931.47,16442961,77,2021-06-18T02:29:42.8Z
zz37y9eetszr,99.69,827144,8644.49,113979842,578,2021-04-29T01:46:21.122Z
zywzewm7w2ze,10.1,106736,2389.69,9124061,547,2021-04-27T20:29:11.251Z
zzmxnychvwgx,6.85,70774,101540.58,110296495,1114,2019-05-30T12:57:08.542Z
zzwvtryzltcr,4.4,8467,12954.25,131600465,1449,2021-04-18T23:31:21.811Z
zygzh5nmiubo,4.12,23870,1632.5,11669459,165,2021-06-27T02:12:40.735Z
zywhpi9dit4p,10.82,43072,1120.63,2986901,161,2021-07-05T15:42:19.495Z
zx678fhm54hi,37.64,166347,10559.69,37586823,2098,2021-03-14T02:15:13.543Z
zy1h3liskhwc,29.07,249118,8495.67,61896032,957,2021-05-02T16:39:19.542Z
zyvc2nodo068,22.35,174005,3219.79,21550333,127,2021-05-16T03:47:33.431Z
zygq34v9tv10,19.21,69678,1894.44,3009168,474,2021-05-15T19:36:27.387Z
zxnnvf58tqdp,29.0,237925,5357.84,33529264,1213,2021-05-07T10:33:03.284Z
zx8vr0pnlejw,2.69,4200,4056.82,26900411,733,2021-06-07T04:08:33.802Z
zwi0kddqankb,33.72,197141,4863.13,25328564,481,2021-04-19T10:46:17.809Z
zx2goaar52cx,2.72,15599,4636.05,30845546,313,2021-05-16T18:49:22.145Z
zvhe885vzhmg,32.99,306069,1552.72,11930512,117,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,25.81,212414,2439.5,18629365,218,2021-07-01T06:00:24.598Z
zutvnjhbgmer,38.03,383511,4032.26,30520274,355,2021-06-17T23:40:05.53Z
zvfj9fj2pils,10.29,179627,5049.77,25105422,914,2021-03-14T00:45:04.778Z
zu9byvltluk1,2.67,5400,3478.47,6298377,348,2021-03-08T13:49:31.174Z
zti5i2spekxd,21.42,164239,615.81,4409125,25,2021-07-10T20:33:09.548Z
ztqtp2u06v5i,11.33,74303,1486.81,5103747,369,2021-06-08T08:58:07.387Z
zvqgsybh8mw8,12.66,84590,1882.49,5718210,221,2021-04-15T19:21:55.678Z
ztdfc192304s,65.88,429227,23352.5,160768808,1578,2021-03-09T17:33:15.951Z
zugd60dh8hfk,6.34,38192,5109.03,4840728,481,2020-11-04T05:07:47.254Z
zs5oc32ut9t3,20.2,209775,3629.99,32149098,117,2021-06-13T18:09:37.435Z
zs67ib7h3bon,3.64,21052,1012.93,2159155,161,2021-06-04T05:18:12.209Z
zs602gmaxj09,4.18,6091,730.72,1029900,99,2021-06-18T22:12:32.444Z
zt1yajaxbgce,24.04,192744,1109.18,8645922,51,2021-07-16T14:22:26.977Z
zs704nargz31,5.87,21760,21027.76,200596890,2357,2021-03-09T13:01:10.611Z
zt71u5pip8o6,23.4,185654,5141.49,23695624,459,2021-04-28T03:37:17.191Z
zrswz6b1b1g1,26.04,120756,4623.34,28378689,377,2021-06-17T02:46:47.499Z
zr43t1c7t6j9,26.77,223931,3448.18,27223254,328,2021-06-28T10:28:19.295Z
zrjznqycqswv,49.77,824518,11787.11,183021412,1193,2021-05-13T10:10:27.852Z
zsat3l1clonf,2.36,24764,167020.11,89204301,4077,2019-04-14T21:13:48.67Z
zo6vai1k8z5z,2.67,8593,335.59,416378,42,2021-03-10T15:55:51.284Z
zqd4uo1f0wda,9.35,35324,1104.15,2064281,193,2021-06-17T12:53:39.770Z
zoe5g2sa7vsk,2.05,7510,330.53,244770,48,2021-06-22T19:08:20.872Z
zoes7qjmf2wz,55.03,436506,10293.32,128868481,851,2021-05-21T04:13:04.508Z
zpkgfrn21gp8,36.73,661353,2056.18,18399759,100,2021-06-15T03:05:35.489Z
zoyp8i4yyhy7,17.55,70476,3650.89,12422539,432,2021-04-30T14:19:41.560Z
zndju9el7xr2,105.19,1736711,20175.98,371444776,2520,2021-04-24T04:24:33.793Z
zobkz7s63azn,3.57,63242,14066.9,15644908,578,2019-07-14T03:20:05.432Z
zneevolqriwn,17.86,127530,9384.17,54793094,470,2020-02-12T17:34:26.335Z
zpudbxx1r582,24.84,359452,2199.37,16509934,92,2021-06-11T23:05:16.752Z
zmg05cpliaob,7.64,30960,1997.9,5528389,455,2021-03-04T16:51:54.525Z
zn9jl54cfrv1,29.15,253807,3466.23,26064273,337,2021-06-17T02:48:43.943Z
zmmhcer3bclp,7.45,45994,2974.88,23271114,420,2021-05-11T03:32:49.824Z
zm611g7svmw8,2.05,4604,229.35,89960,45,2021-05-28T14:55:04.935Z
zm2drgu8t7id,32.26,295691,3321.82,25703673,304,2021-06-28T10:29:30.493Z
zme9qzrgorhs,4.65,3310,405.25,193467,54,2020-05-20T03:53:21.308Z
znbznb8k858l,32.06,1445892,24130.18,421597379,2743,2021-02-03T09:35:32.510Z
zmg99isfipib,37.16,369573,26878.92,153272549,1230,2021-02-18T11:58:28.22Z
zm62l621q7du,26.91,225688,7755.22,48405104,642,2021-04-19T00:57:20.185Z
zlh5sr8hezgq,3.47,3430,1662.45,1389440,229,2021-03-01T17:01:49.480Z
zi0ki9b0f60j,23.62,188059,1140.25,8320688,39,2021-06-02T11:55:52.626Z
ziyqp7gg32qe,23.01,104488,5373.78,33236421,420,2021-06-16T04:41:34.988Z
zl4zgnhe4vqp,2.6,8368,707.12,2211778,95,2021-05-16T17:02:21.857Z
ziz10c7vv9h0,36.36,356810,1482.79,9524566,85,2021-05-13T14:39:19.246Z
zhv9f1995nji,3.02,17764,2546.16,11626878,404,2021-05-17T18:24:22.3Z
zhkwqsas3wwm,2.6,3310,1603.02,1940507,181,2021-03-05T05:10:15.412Z
zhpor3vjn6b1,63.0,986026,22446.96,233587096,1220,2021-03-18T17:25:09.938Z
zh9b8ke4vpda,23.41,185782,830.6,5748971,65,2021-07-21T07:07:41.615Z
zkrwbodiz7h5,51.24,251280,6539.62,55281146,585,2021-05-06T19:22:15.135Z
zl79hpt4rkyk,75.29,1480168,22728.95,292223021,2145,2021-03-17T20:36:34.549Z
zfjva8lz1bkd,2.68,8616,838.39,896239,101,2021-05-13T02:38:08.324Z
zep9bvsx0v1n,5.6,33509,1639.66,11532166,165,2021-06-27T02:11:12.94Z
zgeutp4zmfn2,4.76,4135,437.64,139016,55,2021-03-12T01:05:08.168Z
zf4jlpw30jj9,26.5,220017,5175.42,37228541,139,2021-04-28T17:52:00.273Z
zgyq9h1nwfau,2.64,8950,2360.53,3405667,338,2021-01-19T22:41:22.625Z
zedples1y7r7,2.6,3310,880.9,426613,160,2021-04-19T22:58:22.424Z
zg58ldxeyfik,4.02,14968,1869.14,2712537,412,2021-05-13T04:38:48.950Z
zedndrjuxdia,26.0,214522,3253.9,25038903,316,2021-06-27T07:28:41.128Z
zg7i9zi8she7,19.61,146467,3604.68,17921401,323,2021-05-06T15:38:14.98Z
zetkiwvrp2b1,1.36,4940,4060.84,6846905,438,2021-01-24T18:13:07.327Z
ze7xi77ingmq,2.68,10060,1808.64,5959609,282,2021-06-02T03:27:31.34Z
zdzzfomzdomx,4.76,28188,1755.29,19216517,176,2021-07-23T02:46:10.136Z
zdg1mws4nv7w,40.85,432563,6914.12,69288028,408,2021-05-22T01:30:10.176Z
