username,payout,points,total_payout,total_points,total_wus,created_at
zywhpi9dit4p,13.56,26577,821.49,2135127,116,2021-07-05T15:42:19.495Z
zyvc2nodo068,19.21,106952,2768.31,18032166,108,2021-05-16T03:47:33.431Z
zyogvakst4yg,14.71,112952,3230.83,14070395,478,2021-04-20T20:14:13.85Z
zz37y9eetszr,60.0,539596,6599.74,90160395,477,2021-04-29T01:46:21.122Z
zzwvtryzltcr,47.42,209288,12282.54,128594664,1342,2021-04-18T23:31:21.811Z
zywzewm7w2ze,16.56,96136,2167.9,7435511,465,2021-04-27T20:29:11.251Z
zznkv6xpbh28,9.94,9066,965.15,746800,122,2021-05-26T16:34:24.28Z
zzocr0figgxr,45.42,414376,2935.8,22176039,272,2021-06-27T07:31:43.470Z
zzmxnychvwgx,17.33,150622,101389.38,108539531,1097,2019-05-30T12:57:08.542Z
zzw88jwyyzzk,25.77,197164,1482.79,10144144,595,2021-07-08T17:57:08.783Z
zxjbs6ukzphb,4.5,6510,826.66,2737511,148,2021-02-15T07:11:05.680Z
zygq34v9tv10,12.16,11368,1658.49,2662118,419,2021-05-15T19:36:27.387Z
zxrlilz6xrj8,32.91,205994,7716.35,73677079,618,2021-04-20T00:50:21.375Z
zx7rqklr7udl,9.94,19966,1342.0,2673353,181,2021-05-07T01:24:51.445Z
zx8vr0pnlejw,9.72,8368,3859.88,26099339,693,2021-06-07T04:08:33.802Z
zwi0kddqankb,30.93,157928,4150.45,21263567,418,2021-04-19T10:46:17.809Z
zy1h3liskhwc,47.78,364021,7644.6,54224295,834,2021-05-02T16:39:19.542Z
zx678fhm54hi,38.66,174568,9936.01,35055278,2055,2021-03-14T02:15:13.543Z
zvvxd93jrvmn,38.74,288295,1935.45,14124286,161,2021-07-01T06:00:24.598Z
zvqgsybh8mw8,13.94,48851,1712.77,5051402,184,2021-04-15T19:21:55.678Z
zvhe885vzhmg,36.15,248829,818.2,5801478,59,2021-07-21T15:55:20.779Z
zutvnjhbgmer,42.69,357717,3264.36,23720012,282,2021-06-17T23:40:05.53Z
zvbcy5s1kpvc,58.58,331834,4793.37,30626353,383,2021-06-07T15:02:30.423Z
zv3l5j2ixcxa,9.88,3000,441.31,343135,60,2021-05-07T13:23:59.243Z
zvbsnbn58w28,9.59,5780,568.91,236520,112,2021-05-18T18:01:23.346Z
zu9byvltluk1,12.7,43438,3351.14,5825454,330,2021-03-08T13:49:31.174Z
zuvj075autgb,11.05,21874,2241.08,10832427,221,2021-05-20T23:27:51.483Z
zugd60dh8hfk,9.61,23012,4958.07,4306005,452,2020-11-04T05:07:47.254Z
zvfj9fj2pils,5.19,40702,4919.66,23702238,857,2021-03-14T00:45:04.778Z
ztqtp2u06v5i,20.22,87136,1116.04,3089069,258,2021-06-08T08:58:07.387Z
zs5oc32ut9t3,19.88,84763,3344.65,29011604,106,2021-06-13T18:09:37.435Z
zs602gmaxj09,13.36,7854,598.6,874003,77,2021-06-18T22:12:32.444Z
zrswz6b1b1g1,53.35,322346,3453.4,21667319,290,2021-06-17T02:46:47.499Z
zsf0vzrfmqlo,27.91,150146,304.34,1822392,25,2021-06-20T16:33:03.914Z
zsnl4mu0s6ci,47.69,288971,4556.55,26666901,148,2021-05-20T15:10:37.578Z
zt1yajaxbgce,47.35,458589,542.55,3483878,29,2021-07-16T14:22:26.977Z
ztdfc192304s,63.98,485473,21781.4,148624716,1471,2021-03-09T17:33:15.951Z
zs704nargz31,77.51,932660,19395.73,182443897,2171,2021-03-09T13:01:10.611Z
zsat3l1clonf,8.25,56885,166910.96,88370430,4029,2019-04-14T21:13:48.67Z
zrjznqycqswv,50.74,1025103,10735.95,161507419,1061,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,33.1,208492,2641.76,20029117,243,2021-06-28T10:28:19.295Z
zqx8tjdo84gi,10.0,7293,7745.86,30355415,1177,2021-03-08T15:13:09.960Z
zqkluz8lb5d2,53.71,820947,9959.03,123417828,664,2021-04-20T10:38:31.258Z
zpkgfrn21gp8,28.95,344414,1718.24,13222939,78,2021-06-15T03:05:35.489Z
zqvv0hik1zxj,34.2,295115,274.15,1606793,14,2021-07-10T20:10:59.289Z
zpiehfkl6459,13.74,3000,614.62,176177,85,2021-05-08T05:08:16.964Z
zqd4uo1f0wda,13.93,21652,873.09,1596239,155,2021-06-17T12:53:39.770Z
zpudbxx1r582,31.66,359452,1865.03,12884406,74,2021-06-11T23:05:16.752Z
zrh3e31l8hbl,55.6,330643,5261.3,33649308,399,2021-06-04T02:34:31.442Z
zr7swvvsyut4,41.24,331543,2860.2,21099372,272,2021-06-27T07:27:34.761Z
zoes7qjmf2wz,72.32,726673,8853.99,111153880,734,2021-05-21T04:13:04.508Z
zoe5g2sa7vsk,9.63,6242,273.95,165678,37,2021-06-22T19:08:20.872Z
zoyp8i4yyhy7,13.47,17451,3107.92,10477122,349,2021-04-30T14:19:41.560Z
znkh7l04k3yy,51.31,252524,4600.04,29857647,370,2021-06-04T02:39:48.911Z
zoe9i8wmmxg7,42.86,360669,8119.89,49045048,215,2021-04-19T13:31:51.275Z
zncvvgadqdjf,47.88,254972,4775.81,30497062,373,2021-06-04T02:34:21.332Z
znjs4dp9e4vm,9.86,3000,1429.27,3472089,182,2021-05-12T19:26:47.177Z
zneevolqriwn,13.77,49327,8623.66,47283534,419,2020-02-12T17:34:26.335Z
zndju9el7xr2,102.71,1775024,18563.96,341889948,2321,2021-04-24T04:24:33.793Z
znbznb8k858l,36.0,2093912,23381.18,381724213,2523,2021-02-03T09:35:32.510Z
zme9qzrgorhs,13.06,3310,392.07,177814,50,2020-05-20T03:53:21.308Z
zmmhcer3bclp,13.36,46323,2733.71,22158129,358,2021-05-11T03:32:49.824Z
zn0het1kailu,15.47,53545,5002.34,30142810,472,2021-03-27T15:16:36.28Z
zmg99isfipib,54.84,668391,25794.45,139526210,1158,2021-02-18T11:58:28.22Z
zlsv3oy8ygdd,38.39,146708,4989.96,31029785,396,2021-06-04T02:37:18.640Z
zn9jl54cfrv1,32.74,203881,2688.61,19292413,257,2021-06-17T02:48:43.943Z
zm2drgu8t7id,36.29,250987,2564.13,19150254,227,2021-06-28T10:29:30.493Z
zm62l621q7du,32.47,200370,7012.59,42147840,574,2021-04-19T00:57:20.185Z
zm0se7xmji6v,9.64,20535,342.23,554894,42,2021-05-09T16:23:58.30Z
zmg05cpliaob,11.92,37106,1788.09,4883494,406,2021-03-04T16:51:54.525Z
zkxnsdiwget5,11.55,51896,2395.49,14774712,399,2021-05-29T19:12:28.818Z
zkrwbodiz7h5,59.94,365461,5237.3,46691168,509,2021-05-06T19:22:15.135Z
zl79hpt4rkyk,70.07,1560819,21268.19,261255191,1914,2021-03-17T20:36:34.549Z
ziyqp7gg32qe,65.28,425848,4235.74,26633239,335,2021-06-16T04:41:34.988Z
ziq80u8af75f,33.14,208967,3607.77,22012822,160,2021-05-03T05:59:05.796Z
zkxhu6v76o7q,77.5,1019490,9285.48,99649948,815,2021-05-08T10:43:33.298Z
zl4zgnhe4vqp,9.87,42170,624.02,1887222,85,2021-05-16T17:02:21.857Z
zlh5sr8hezgq,13.32,18960,1566.12,1264136,214,2021-03-01T17:01:49.480Z
zj1plued3zrs,4.99,5454,4376.55,6757577,384,2021-02-18T22:44:56.89Z
ziz0x96wkeh6,39.64,180134,14508.93,96118106,720,2021-02-19T07:39:09.95Z
