username,payout,points,total_payout,total_points,total_wus,created_at
zqkluz8lb5d2,52.1,874409,12741.8,165951312,884,2021-04-20T10:38:31.258Z
zpiehfkl6459,4.27,4940,661.98,222177,101,2021-05-08T05:08:16.964Z
zqd4uo1f0wda,17.74,89432,1356.77,3013906,247,2021-06-17T12:53:39.770Z
zr7swvvsyut4,40.17,501759,4549.4,36739300,452,2021-06-27T07:27:34.761Z
zrjznqycqswv,41.48,956189,13284.26,213601801,1385,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,39.61,489350,4444.4,37001574,444,2021-06-28T10:28:19.295Z
zp2jrib36uob,11.38,51531,3608.96,15816727,308,2021-05-13T15:13:19.738Z
zoyp8i4yyhy7,23.03,109045,4270.98,15071176,518,2021-04-30T14:19:41.560Z
zo6vai1k8z5z,2.61,6832,386.69,622320,59,2021-03-10T15:55:51.284Z
zs5oc32ut9t3,22.15,370080,4135.28,39144801,143,2021-06-13T18:09:37.435Z
zmg05cpliaob,4.63,21481,2197.32,6331444,516,2021-03-04T16:51:54.525Z
znbznb8k858l,32.42,2045523,24967.89,461225513,2943,2021-02-03T09:35:32.510Z
znjs4dp9e4vm,2.67,5397,1520.36,3606067,230,2021-05-12T19:26:47.177Z
zmg99isfipib,49.58,743196,28483.33,175187053,1354,2021-02-18T11:58:28.22Z
zme9qzrgorhs,4.12,5581,433.55,227611,62,2020-05-20T03:53:21.308Z
zndju9el7xr2,87.14,1639606,23282.31,424987897,2898,2021-04-24T04:24:33.793Z
zmmhcer3bclp,8.55,60080,3207.67,24804076,479,2021-05-11T03:32:49.824Z
zm2drgu8t7id,24.41,227361,4290.71,35173646,405,2021-06-28T10:29:30.493Z
zn9jl54cfrv1,23.98,220890,4461.88,35837229,440,2021-06-17T02:48:43.943Z
zneevolqriwn,19.1,142801,10196.67,63200662,532,2020-02-12T17:34:26.335Z
zm0se7xmji6v,3.28,21004,477.73,967910,71,2021-05-09T16:23:58.30Z
zix2y9ff6vnm,1.77,6233,444.1,232615,76,2021-05-26T15:03:57.511Z
zicrsk5wlfzw,2.69,7410,15.75,33090,12,2021-03-09T01:14:36.724Z
zl79hpt4rkyk,70.2,1603541,24779.97,333579174,2442,2021-03-17T20:36:34.549Z
ziyqp7gg32qe,58.14,367471,6917.37,42515542,529,2021-06-16T04:41:34.988Z
zlh5sr8hezgq,3.33,8368,1694.51,1486705,241,2021-03-01T17:01:49.480Z
zkrwbodiz7h5,63.61,545229,8135.07,65337288,637,2021-05-06T19:22:15.135Z
zhv9f1995nji,2.8,18067,2596.91,11912282,424,2021-05-17T18:24:22.3Z
ziz0x96wkeh6,30.73,172430,15225.68,100527155,750,2021-02-19T07:39:09.95Z
zhuvrt7r7jmy,43.76,329422,67737.33,109515213,2888,2020-03-31T23:05:11.61Z
zgi1cokedbg0,25.11,237144,2719.82,21505576,254,2021-06-27T02:13:38.983Z
zgyq9h1nwfau,2.67,17035,2577.51,4918174,404,2021-01-19T22:41:22.625Z
zep9bvsx0v1n,31.15,327756,2638.55,21206309,273,2021-06-27T02:11:12.94Z
zf6q7tl9jf6t,1.86,5182,358.41,206840,76,2021-05-28T14:54:32.30Z
zf4jlpw30jj9,39.01,475928,5793.19,43470693,160,2021-04-28T17:52:00.273Z
zhpor3vjn6b1,67.72,1468063,24554.8,275596104,1386,2021-03-18T17:25:09.938Z
zedndrjuxdia,38.35,461978,4245.47,34648929,417,2021-06-27T07:28:41.128Z
zg7i9zi8she7,16.98,138690,3953.29,20532409,367,2021-05-06T15:38:14.98Z
ze9tnl0nks84,1.75,7575,1177.14,1636503,225,2021-04-12T11:15:23.233Z
zg58ldxeyfik,4.93,19206,2018.16,3156630,481,2021-05-13T04:38:48.950Z
zdzzfomzdomx,7.48,51866,1785.1,19419967,186,2021-07-23T02:46:10.136Z
zdz2ax3x2wbk,2.57,4940,2986.6,7374557,509,2021-04-08T11:03:11.746Z
zcsg1sjk4r6s,38.6,467092,378.59,3781930,42,2021-07-06T03:07:02.638Z
ze7xi77ingmq,3.27,20962,1962.48,6901067,331,2021-06-02T03:27:31.34Z
zdrzpdn3foq9,63.59,1131368,10229.04,166982604,735,2021-05-17T22:06:03.686Z
zdf9tta1f3ns,89.46,755203,11895.14,118804152,591,2021-05-16T08:07:26.622Z
zd0fg5w5ldk6,27.7,273156,3876.48,32475604,383,2021-06-23T14:58:56.982Z
zcjpcoxcby4c,31.85,339682,3654.8,29442909,123,2021-05-18T01:21:38.906Z
zcirypzw461v,33.38,366789,4538.26,37635262,447,2021-06-27T15:01:57.965Z
zdtb1pxoru5l,4.29,8368,36737.73,6276989,3272,2019-08-30T15:26:57.906Z
zb9l7g160ipd,33.17,363093,81.57,790212,14,2021-08-23T15:13:27.502Z
zcfnysw8463o,36.86,432326,2206.07,17504315,218,2021-06-27T02:13:32.107Z
zbpj58el40tt,20.38,99621,11994.5,146167793,1433,2021-04-17T06:13:20.385Z
zbvco5f1r0ho,93.93,883374,20205.88,122509660,858,2021-02-22T21:21:34.763Z
zb64w02ulcb4,4.44,29205,1927.71,10142166,197,2021-05-13T15:59:50.10Z
zc672eraszr2,3.2,31134,2231.91,13405627,435,2021-06-05T05:05:20.922Z
zcdt3vt8lo21,25.8,246699,4447.71,36051644,433,2021-06-23T14:57:27.240Z
zbbwvb4v32ab,58.91,1064926,15836.27,218139977,1282,2021-04-25T03:51:50.889Z
zawybt6yqncd,23.45,214301,5955.45,43250048,166,2021-04-10T14:44:20.507Z
zandhxi9qcej,12.43,93187,9025.82,50828824,1619,2021-04-03T00:07:35.457Z
z9waj0uy9sac,13.03,99223,636.34,2866066,122,2021-05-03T19:43:23.605Z
za2kxbp11f1k,30.39,315782,1301.4,10994830,115,2021-07-06T03:02:09.351Z
z9a8677gb9zh,24.36,226701,393.55,3869456,48,2021-07-06T03:06:01.575Z
z9jqyyzw1qtq,24.46,131865,21606.88,199607965,1461,2021-03-16T21:02:58.757Z
z9x4tmtieuy0,15.81,126032,1176.13,7015945,246,2021-07-21T17:23:47.317Z
z9toqop3r08t,110.15,840457,147020.62,330035341,2496,2019-04-12T14:25:41.510Z
z95ise1o06d8,36.44,423980,4118.66,33505932,398,2021-06-27T07:25:09.781Z
zam0gilu3jbg,55.89,450393,7383.13,55586902,340,2021-07-02T01:16:08.519Z
z8rr1us5i2gv,2.65,8102,1784.87,5086607,178,2021-05-17T22:15:33.769Z
z8t9j29eyuog,5.22,34676,3201.09,11458372,564,2021-05-07T16:24:37.28Z
z6xf9b7i0vkq,3.67,10838,1953.0,2785732,448,2021-05-03T09:39:19.734Z
z888fuy9j2z8,23.66,216890,4068.45,27847349,330,2021-05-19T00:09:41.211Z
z7x15trz7h06,7.84,54604,1071.64,5699217,198,2021-05-08T08:10:41.442Z
z7x2gjzaqnic,54.94,754215,12877.01,159574713,868,2021-05-11T15:02:16.254Z
z5j7qeqcmgli,20.64,179714,7458.36,37396616,892,2021-04-03T03:17:11.926Z
z8c3mmjszivi,32.09,344022,3180.38,26116458,341,2021-06-22T09:57:47.291Z
z6ktzowpyplz,38.27,808069,9943.79,123886238,1157,2021-04-27T01:11:30.98Z
z82y5icnn4wg,26.19,583092,35667.6,65440771,2479,2019-05-21T23:55:26.110Z
