username,payout,points,total_payout,total_points,total_wus,created_at
zzuqivmdyi9s,17.08,139756,35.0,288648,5,2021-08-23T15:16:33.534Z
zzw88jwyyzzk,29.59,579663,3743.68,58961854,1981,2021-07-08T17:57:08.783Z
zzocr0figgxr,24.06,222416,4601.81,38177926,451,2021-06-27T07:31:43.470Z
zzwvtryzltcr,4.45,9071,13090.46,131836643,1481,2021-04-18T23:31:21.811Z
zywhpi9dit4p,6.2,26284,1281.4,3607287,195,2021-07-05T15:42:19.495Z
zzmxnychvwgx,7.23,90000,101743.52,113831239,1140,2019-05-30T12:57:08.542Z
zz4wz65z2t99,26.62,258074,8389.98,56271220,653,2021-04-12T16:59:51.926Z
zywzewm7w2ze,6.14,73000,2583.38,11095713,673,2021-04-27T20:29:11.251Z
zyvc2nodo068,15.49,122924,3789.48,26639771,156,2021-05-16T03:47:33.431Z
zz37y9eetszr,102.25,995666,11916.46,147733286,726,2021-04-29T01:46:21.122Z
zwxeh9vufha6,2.64,5069,161.15,590896,59,2021-08-01T08:21:22.16Z
zygzh5nmiubo,37.14,438019,2837.87,23559541,293,2021-06-27T02:12:40.735Z
zwa9a67wrjcy,12.74,96510,1602.4,7132466,238,2021-04-29T08:13:25.203Z
zwi0kddqankb,25.22,148509,5873.48,31011999,571,2021-04-19T10:46:17.809Z
zvvxd93jrvmn,26.15,251616,3602.05,30058137,350,2021-07-01T06:00:24.598Z
zxvtp9h7bs1v,6.6,45011,1529.97,4474561,229,2021-05-07T09:15:34.395Z
zvqjud4x95h7,10.06,72891,15.89,107876,5,2021-07-20T09:54:19.466Z
zx7rqklr7udl,2.67,6622,1580.27,3664453,251,2021-05-07T01:24:51.445Z
zx678fhm54hi,18.91,76729,11438.33,41603859,2172,2021-03-14T02:15:13.543Z
zy7aovj18kfe,2.57,4940,1084.14,305647,143,2020-01-28T23:19:12.205Z
zu9b94t1jznz,18.12,151098,97.38,494159,12,2021-07-26T19:49:27.783Z
zvhe885vzhmg,30.86,323231,2522.41,20969488,200,2021-07-21T15:55:20.779Z
zutvnjhbgmer,32.68,354486,4876.5,38197410,450,2021-06-17T23:40:05.53Z
ztqtp2u06v5i,10.64,77907,1838.29,7505884,486,2021-06-08T08:58:07.387Z
zugd60dh8hfk,4.39,28834,5285.44,5935814,538,2020-11-04T05:07:47.254Z
zvd6suegb6e5,23.87,219501,5956.37,59095954,218,2021-05-18T01:23:02.683Z
