username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,33.69,288102,1271.07,8652124,512,2021-07-08T17:57:08.783Z
zyx6afya6snz,30.8,371697,1435.46,13576410,51,2021-06-03T00:38:15.136Z
zywzewm7w2ze,10.04,57868,2062.94,6834499,436,2021-04-27T20:29:11.251Z
zznkv6xpbh28,9.9,7629,896.53,681934,114,2021-05-26T16:34:24.28Z
zzocr0figgxr,38.14,279134,2622.96,19786896,242,2021-06-27T07:31:43.470Z
zz15lj8c72r6,9.73,5250,148.56,191112,20,2021-04-28T01:35:26.442Z
zzj7fmzx6fbd,24.06,195416,1558.97,12164592,61,2021-06-18T02:29:42.8Z
zz37y9eetszr,93.72,1114963,6256.18,87039650,461,2021-04-29T01:46:21.122Z
zzmxnychvwgx,11.85,91080,101300.26,107479037,1090,2019-05-30T12:57:08.542Z
zzwvtryzltcr,43.36,178077,11939.56,127198276,1291,2021-04-18T23:31:21.811Z
zx8vr0pnlejw,27.69,147310,3746.0,25723224,678,2021-06-07T04:08:33.802Z
zyvc2nodo068,21.46,95773,2568.6,16395655,101,2021-05-16T03:47:33.431Z
zywhpi9dit4p,13.39,24686,690.52,1847997,99,2021-07-05T15:42:19.495Z
zygq34v9tv10,13.29,5470,1550.25,2589196,401,2021-05-15T19:36:27.387Z
zxrlilz6xrj8,53.14,615217,7320.55,69276406,583,2021-04-20T00:50:21.375Z
zyogvakst4yg,9.41,75000,3153.88,13528308,461,2021-04-20T20:14:13.85Z
zx7rqklr7udl,9.58,19121,1264.65,2527816,168,2021-05-07T01:24:51.445Z
zxjbs6ukzphb,4.24,3000,790.11,2678139,135,2021-02-15T07:11:05.680Z
zy1h3liskhwc,38.26,269619,7319.99,51885362,793,2021-05-02T16:39:19.542Z
zx678fhm54hi,12.93,9198,9673.84,34078690,2039,2021-03-14T02:15:13.543Z
zvp5igcak8i7,31.91,233714,4506.56,29304734,125,2021-05-04T13:40:48.137Z
zx2goaar52cx,27.94,149501,4061.75,26305298,276,2021-05-16T18:49:22.145Z
zvvxd93jrvmn,19.17,106634,1662.29,11957058,140,2021-07-01T06:00:24.598Z
zvhe885vzhmg,27.63,146808,510.44,3463311,38,2021-07-21T15:55:20.779Z
zwi0kddqankb,26.91,127386,3880.84,19821660,395,2021-04-19T10:46:17.809Z
zvq1p3nj21wb,29.77,98784,3738.4,16774021,205,2021-05-06T19:20:02.423Z
zvqgsybh8mw8,11.05,36253,1639.91,4850104,173,2021-04-15T19:21:55.678Z
zwc0eu8xj928,38.72,288080,8047.01,45324240,661,2021-04-16T01:34:57.910Z
zvbsnbn58w28,9.79,3310,500.25,197700,99,2021-05-18T18:01:23.346Z
zvfj9fj2pils,4.21,27342,4877.63,23469567,842,2021-03-14T00:45:04.778Z
zuvj075autgb,10.37,19170,2156.65,10680951,213,2021-05-20T23:27:51.483Z
zu9byvltluk1,17.54,69442,3254.22,5590673,321,2021-03-08T13:49:31.174Z
zuug2ez19p0r,20.27,209695,1525.88,13059722,56,2021-06-12T01:27:38.508Z
zuo7rmu3bt1v,39.09,480496,1535.21,12808842,57,2021-06-15T02:06:38.889Z
zuqlioce7w3f,27.65,283248,1945.04,21368279,78,2021-06-03T00:37:54.409Z
ztmlhktx2pxv,26.3,135297,1275.56,4271446,128,2021-06-06T11:03:02.301Z
zvbcy5s1kpvc,57.21,271531,4361.41,28093742,357,2021-06-07T15:02:30.423Z
zutvnjhbgmer,44.77,400642,3007.52,21774884,256,2021-06-17T23:40:05.53Z
zugd60dh8hfk,10.0,8628,4875.02,4125991,442,2020-11-04T05:07:47.254Z
ztqtp2u06v5i,9.84,30988,985.81,2566936,226,2021-06-08T08:58:07.387Z
zti5i2spekxd,24.32,118154,119.71,514932,9,2021-07-10T20:33:09.548Z
zt1yajaxbgce,16.27,62394,347.5,1982193,21,2021-07-16T14:22:26.977Z
zstlpord3l9k,13.79,66164,822.32,2857810,62,2021-04-27T15:43:54.645Z
zsnl4mu0s6ci,31.73,103064,4371.7,25786234,144,2021-05-20T15:10:37.578Z
zs67ib7h3bon,9.71,20646,816.52,1707138,123,2021-06-04T05:18:12.209Z
zrswz6b1b1g1,57.31,364831,2986.52,19127997,261,2021-06-17T02:46:47.499Z
zs704nargz31,87.08,1013293,18715.27,174066798,2089,2021-03-09T13:01:10.611Z
ztdfc192304s,72.11,517559,21229.67,144535593,1434,2021-03-09T17:33:15.951Z
zsfjb716u4a6,14.5,8669,1061.73,654586,124,2021-05-08T09:06:30.488Z
zsat3l1clonf,6.09,41130,166858.67,88052047,4011,2019-04-14T21:13:48.67Z
zrr15v7mo6pn,13.81,48276,2299.65,13857650,143,2021-05-11T18:48:25.878Z
zrh3e31l8hbl,54.84,282359,4812.79,31252923,375,2021-06-04T02:34:31.442Z
zqkluz8lb5d2,54.87,708353,9494.43,116931914,630,2021-04-20T10:38:31.258Z
zrjznqycqswv,47.22,894051,10334.95,154263213,1016,2021-05-13T10:10:27.852Z
zpiehfkl6459,13.28,6510,600.88,173177,84,2021-05-08T05:08:16.964Z
zp73qs4w279x,33.84,118362,3512.6,31120920,279,2021-06-11T02:20:10.509Z
