6m5khs4cnqq2,162.85,4539422,618551.2,3297834520,26676
vmiarc39yres,64.69,1516991,2199603.21,6523809607,47612
rv8fxr56dolc,34.56,503314,608564.48,1320708949,11873
l9om7ydyeiqr,1770.01,30953448,55125.5,1048059183,6696
hguh04wdx4py,151.04,8360557,29453.42,767461558,3762
vy0my4jfyeut,4687.77,65314226,177804.64,2531125885,13815
tkmrq8rmmql0,127.23,2965676,650988.57,2157717627,10350
alzwi0b7lu03,149.4,2149635,520168.07,1177693254,6868
tfgjdryn2a11,109.76,2180002,465196.03,1613747473,13076
ddvtsqvzb26g,72.62,1689882,121431.75,543491077,4105
qw9uvm7z0kns,50.68,370648,225866.93,717933048,10421
rly2g8kduq2h,125.52,2887482,57893.54,534369940,2398
t35yivdb1pfa,1193.74,30555689,33452.77,731679357,3518
hkvbmviprr4c,56.99,1997893,178667.9,756028100,4048
hdlpt90ypbnb,139.56,1220116,338298.48,534834472,4912
5ps4i9lmt3px,77.46,958692,231158.9,704886984,8230
9ts44bgacp8g,71.79,1593054,78811.51,523051483,2646
19lv1u44rnu2,133.89,3267241,46312.21,505792587,2771
iwlkj0u7stra,98.57,1706819,325688.28,647093735,9268
rmbme1ep8xxs,4118.5,57095311,22040.92,339362227,1604
6bdyk436p9cv,3077.93,42097608,28889.62,416319841,1338
jwsaqj967kkw,129.54,3070116,29628.86,387713264,1767
tg3ct6093qb7,139.6,3524875,24779.36,422626123,2150
kexl7542ocuk,761.56,18664483,20250.32,398271886,1518
4yrn48as3zfb,115.45,2432781,25829.94,349843428,1696
j6zzeyxavupt,37.92,644642,239166.32,491429336,4056
xcrufix45v3f,53.62,792955,151288.25,403639755,4612
pqgkxo1nicav,52.94,2203367,87068.04,332779971,1882
8p831icill70,125.75,2897718,24928.14,339764191,2045
0a4j39bdapty,108.34,2118608,25372.63,324605620,1312
knoj3mpnbmaj,45.98,2681841,21211.46,326647822,1486
3gm4chjkp59d,58.5,501803,280818.36,315703489,2724
j9nqho75dg5g,41.11,1221157,132957.89,308729432,3416
ydrap2oum6vz,46.97,318372,24253.89,292867767,1182
wo63q8c26knx,119.68,2623185,103235.22,295683088,2784
ej4tpa0l6ajb,116.04,2459185,23635.22,310748610,1408
k2rdhosk79dl,121.91,2723648,24977.57,330139889,1457
hqw0ccsu9bd7,45.3,939276,199529.58,270865103,2259
1n7t8823hjtd,32.37,408086,242148.5,279511508,50334
opo2js9ihp50,39.18,1784671,45931.64,268788117,2291
8x0eo0j1v282,124.54,2843272,37269.41,253936262,1410
v8u5jd7u6k1l,92.36,1463356,39915.75,266326577,1294
jwjrrlez77ly,33.59,685623,229989.14,254539309,4900
epw82116eh17,47.23,590552,203331.41,263859180,4350
ev46pllkvy6p,57.19,2189417,170482.91,261856463,6511
evqx30ajh07k,105.95,2015152,24124.87,263942646,1580
4xyomu3c6s8b,96.84,770825,186481.01,258005978,3079
c5ncz8ltfyw2,43.46,1205573,41277.65,252925822,1714
fwtyv5qh8saz,35.32,428218,145614.81,251635140,7484
9wfkok8lxc2w,51.92,390103,223339.19,244941100,1887
3mwr1ywhuhm1,36.39,1500178,34774.12,228659810,1982
tvkgjtpm50u1,37.18,641249,153703.78,235210317,4003
7m53cun9kixa,80.67,1057137,93535.25,250698439,1587
rvrmzoqf5a2v,32.03,615351,138840.8,241748876,3462
3m5gunt23oke,61.9,569334,175915.19,243034825,3666
dilmhyryigdy,46.93,85354,290771.16,230858369,2508
jc3035hbf8ht,57.38,2852600,9573.91,227080784,920
3qvz1zphyks8,112.71,2310587,19428.7,225945088,1048
