username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,26.8,188616,744.98,4270015,248,2021-07-08T17:57:08.783Z
zzj7fmzx6fbd,32.04,338276,1325.57,9881050,52,2021-06-18T02:29:42.8Z
zztpmfdaobea,6.34,5544,97.92,65292,18,2021-06-28T08:15:02.569Z
zzwvtryzltcr,93.18,1033535,10711.5,113956648,1145,2021-04-18T23:31:21.811Z
zzmlysr4v1eb,9.79,3310,87.14,41300,13,2021-07-14T02:08:54.236Z
zzocr0figgxr,40.24,313701,1955.37,14539240,185,2021-06-27T07:31:43.470Z
zznkv6xpbh28,9.9,7635,779.93,568687,99,2021-05-26T16:34:24.28Z
zz37y9eetszr,75.65,869071,5029.67,74448227,398,2021-04-29T01:46:21.122Z
zz7h9zzjss84,34.42,117424,4441.05,25902557,133,2021-04-24T18:10:24.500Z
zzmxnychvwgx,6.58,14532,101226.93,106518734,1084,2019-05-30T12:57:08.542Z
zywzewm7w2ze,17.9,138849,1868.83,5706169,380,2021-04-27T20:29:11.251Z
zygq34v9tv10,14.68,14368,1313.79,2331602,346,2021-05-15T19:36:27.387Z
zxvtp9h7bs1v,9.91,3195,1048.46,2805640,135,2021-05-07T09:15:34.395Z
zygzh5nmiubo,44.82,401761,1534.94,11067067,154,2021-06-27T02:12:40.735Z
zywhpi9dit4p,18.68,43100,417.15,1255323,65,2021-07-05T15:42:19.495Z
zyvc2nodo068,37.95,276260,2228.6,14138164,86,2021-05-16T03:47:33.431Z
zy1h3liskhwc,47.56,402800,6641.89,46885760,711,2021-05-02T16:39:19.542Z
zxrlilz6xrj8,52.22,586203,6656.35,62278692,524,2021-04-20T00:50:21.375Z
zxnnvf58tqdp,33.01,225927,4916.02,30287020,1184,2021-05-07T10:33:03.284Z
zxnmy0a7w7tm,25.14,73187,1438.56,5784961,158,2021-05-13T13:04:16.904Z
zx8vr0pnlejw,31.93,192868,3185.76,22038869,594,2021-06-07T04:08:33.802Z
zx7rqklr7udl,9.9,21112,1108.29,2250376,144,2021-05-07T01:24:51.445Z
zwi0kddqankb,25.63,114895,3416.98,17281707,353,2021-04-19T10:46:17.809Z
zx2zkzcak5j4,58.16,331702,452.76,2801842,23,2021-07-15T20:29:18.369Z
zvvxd93jrvmn,39.03,292763,1392.47,10135104,120,2021-07-01T06:00:24.598Z
zwc0eu8xj928,35.46,238720,7493.97,41730329,613,2021-04-16T01:34:57.910Z
zwicd3dot5zw,5.52,7301,9277.41,33575632,677,2021-03-15T15:56:43.73Z
zvqgsybh8mw8,9.94,22536,1464.03,4414660,148,2021-04-15T19:21:55.678Z
zx678fhm54hi,27.6,78869,9233.22,32795603,2009,2021-03-14T02:15:13.543Z
zvq1p3nj21wb,30.57,130676,3467.85,15632095,196,2021-05-06T19:20:02.423Z
zuug2ez19p0r,30.13,322096,1338.9,11236854,48,2021-06-12T01:27:38.508Z
zvi9rworxtah,16.93,66061,368.98,1316965,28,2021-06-06T22:31:20.357Z
zvbcy5s1kpvc,46.66,193181,3400.69,22733602,299,2021-06-07T15:02:30.423Z
