username,payout,points,total_payout,total_points,total_wus,created_at
zzdsm8io2oft,2.67,3400,266.58,128605,48,2021-04-20T03:06:02.787Z
zzmxnychvwgx,10.75,130631,101720.79,113540089,1137,2019-05-30T12:57:08.542Z
zzw88jwyyzzk,38.89,1065228,3476.49,52817199,1772,2021-07-08T17:57:08.783Z
zygzh5nmiubo,35.41,403486,2599.01,21048954,266,2021-06-27T02:12:40.735Z
zz4wz65z2t99,24.12,223346,8168.25,54057528,637,2021-04-12T16:59:51.926Z
zzwvtryzltcr,4.16,8424,13056.02,131779161,1472,2021-04-18T23:31:21.811Z
zzocr0figgxr,34.23,381907,4375.66,35905733,421,2021-06-27T07:31:43.470Z
zz37y9eetszr,93.62,1109305,11058.54,137898794,690,2021-04-29T01:46:21.122Z
zy7aovj18kfe,2.67,3400,1081.57,300707,141,2020-01-28T23:19:12.205Z
zywzewm7w2ze,9.53,106736,2528.93,10496554,642,2021-04-27T20:29:11.251Z
zvhe885vzhmg,33.91,376177,2318.5,19001007,184,2021-07-21T15:55:20.779Z
zxrlilz6xrj8,36.79,431051,7934.77,75998779,642,2021-04-20T00:50:21.375Z
zwxeh9vufha6,4.02,26270,141.32,480172,50,2021-08-01T08:21:22.16Z
zvd6suegb6e5,29.81,306719,5734.67,56579736,210,2021-05-18T01:23:02.683Z
zy1h3liskhwc,37.52,486697,9519.51,72498850,1094,2021-05-02T16:39:19.542Z
zx2goaar52cx,23.37,213305,5048.84,34583554,347,2021-05-16T18:49:22.145Z
zx7rqklr7udl,3.3,21096,1558.53,3573527,240,2021-05-07T01:24:51.445Z
zvvxd93jrvmn,32.6,353087,3370.23,27669764,320,2021-07-01T06:00:24.598Z
zuvj075autgb,3.68,21799,2500.18,11931340,280,2021-05-20T23:27:51.483Z
zx678fhm54hi,29.2,136508,11260.39,40766848,2152,2021-03-14T02:15:13.543Z
zsqqyha53gtr,2.64,7282,55.32,184769,29,2021-08-17T01:47:11.354Z
zt1yajaxbgce,21.65,192188,1805.63,15512563,81,2021-07-16T14:22:26.977Z
zugd60dh8hfk,3.79,24677,5250.91,5703652,523,2020-11-04T05:07:47.254Z
zutvnjhbgmer,31.49,333131,4736.39,36862600,430,2021-06-17T23:40:05.53Z
zt71u5pip8o6,2.63,16754,5693.49,28161308,545,2021-04-28T03:37:17.191Z
ztdfc192304s,71.95,670719,25592.08,177175354,1720,2021-03-09T17:33:15.951Z
ztqtp2u06v5i,10.75,78810,1766.05,6988490,455,2021-06-08T08:58:07.387Z
zsfjb716u4a6,4.07,8837,1303.58,953104,165,2021-05-08T09:06:30.488Z
zu9byvltluk1,3.6,23076,3590.06,6943789,375,2021-03-08T13:49:31.174Z
zsat3l1clonf,1.82,21974,167140.08,90656864,4131,2019-04-14T21:13:48.67Z
zs5oc32ut9t3,16.41,210132,4113.13,38774721,142,2021-06-13T18:09:37.435Z
zrr15v7mo6pn,27.51,270493,3100.86,20086897,205,2021-05-11T18:48:25.878Z
zr7swvvsyut4,20.79,181583,4509.23,36237541,447,2021-06-27T07:27:34.761Z
zr43t1c7t6j9,28.16,280750,4404.79,36512224,439,2021-06-28T10:28:19.295Z
zs67ib7h3bon,3.57,22879,1102.82,2658645,207,2021-06-04T05:18:12.209Z
zqt42xigory0,1.23,5870,405.8,250532,106,2019-09-14T02:54:10.148Z
zqx8tjdo84gi,17.45,143807,8498.66,36539975,1255,2021-03-08T15:13:09.960Z
zs704nargz31,24.02,114836,21761.09,205394180,2447,2021-03-09T13:01:10.611Z
zqkluz8lb5d2,50.93,815944,12689.7,165076903,879,2021-04-20T10:38:31.258Z
zrjznqycqswv,37.81,834213,13242.78,212645612,1377,2021-05-13T10:10:27.852Z
znm19tpld6vn,1.54,4940,1101.19,633851,248,2021-02-25T17:25:54.524Z
zn9jl54cfrv1,31.26,329521,4437.9,35616339,437,2021-06-17T02:48:43.943Z
zoyp8i4yyhy7,7.83,30576,4247.95,14962131,517,2021-04-30T14:19:41.560Z
zn0het1kailu,26.7,119070,5371.86,31873758,490,2021-03-27T15:16:36.28Z
zmmhcer3bclp,8.25,57773,3199.12,24743996,475,2021-05-11T03:32:49.824Z
zndju9el7xr2,87.83,1514995,23195.17,423348291,2887,2021-04-24T04:24:33.793Z
zneevolqriwn,40.57,475884,10177.57,63057861,530,2020-02-12T17:34:26.335Z
znvouymtuvm6,2.67,6289,13599.59,3190734,837,2019-07-03T03:47:52.741Z
znbznb8k858l,29.47,1114749,24935.47,459179990,2934,2021-02-03T09:35:32.510Z
zmg99isfipib,43.34,575318,28433.75,174443857,1348,2021-02-18T11:58:28.22Z
zm0se7xmji6v,3.26,20853,474.45,946906,70,2021-05-09T16:23:58.30Z
zmg05cpliaob,4.85,20418,2192.69,6309963,515,2021-03-04T16:51:54.525Z
zm611g7svmw8,1.91,6011,251.67,152340,58,2021-05-28T14:55:04.935Z
ziz10c7vv9h0,37.43,443699,1757.26,12020169,109,2021-05-13T14:39:19.246Z
zl79hpt4rkyk,73.46,1796705,24709.77,331975633,2426,2021-03-17T20:36:34.549Z
zkrwbodiz7h5,70.74,528458,8071.46,64792059,635,2021-05-06T19:22:15.135Z
zhv9f1995nji,2.78,9164,2594.11,11894215,423,2021-05-17T18:24:22.3Z
zlngtf5j4atp,2.99,19071,1048.46,2205002,161,2021-05-15T14:42:25.387Z
zm2drgu8t7id,21.42,189292,4266.3,34946285,399,2021-06-28T10:29:30.493Z
ziyqp7gg32qe,47.01,327410,6859.23,42148071,524,2021-06-16T04:41:34.988Z
