username,payout,points,total_payout,total_points,total_wus,created_at
zywhpi9dit4p,7.35,26451,1237.55,3422580,181,2021-07-05T15:42:19.495Z
zzw88jwyyzzk,47.03,975954,2829.74,37179601,1369,2021-07-08T17:57:08.783Z
zzocr0figgxr,25.68,210924,3829.26,30477232,367,2021-06-27T07:31:43.470Z
zz4wz65z2t99,29.15,253792,7649.78,49091435,601,2021-04-12T16:59:51.926Z
zyvc2nodo068,29.32,255960,3481.17,23786565,140,2021-05-16T03:47:33.431Z
zywzewm7w2ze,7.21,64804,2451.25,9715306,584,2021-04-27T20:29:11.251Z
zz37y9eetszr,108.3,925598,9538.78,122381794,618,2021-04-29T01:46:21.122Z
zygzh5nmiubo,23.91,191340,2039.13,15462065,210,2021-06-27T02:12:40.735Z
zzmxnychvwgx,31.63,606587,101617.17,111678706,1128,2019-05-30T12:57:08.542Z
zzwvtryzltcr,4.61,6548,12998.67,131674742,1459,2021-04-18T23:31:21.811Z
zwa9a67wrjcy,3.57,20615,1556.83,6833091,226,2021-04-29T08:13:25.203Z
zwxeh9vufha6,2.59,7138,107.08,286422,35,2021-08-01T08:21:22.16Z
zygq34v9tv10,13.28,54550,1961.83,3235324,494,2021-05-15T19:36:27.387Z
zvvxd93jrvmn,41.42,442855,2831.76,22398255,268,2021-07-01T06:00:24.598Z
zvhe885vzhmg,30.93,276842,1855.84,14529168,142,2021-07-21T15:55:20.779Z
zxvtp9h7bs1v,13.68,92470,1441.92,3938562,207,2021-05-07T09:15:34.395Z
zx678fhm54hi,4.53,17272,10837.21,38794960,2121,2021-03-14T02:15:13.543Z
zwi0kddqankb,20.75,89555,5288.97,27679766,514,2021-04-19T10:46:17.809Z
zy1h3liskhwc,33.54,346011,8954.32,66600483,1014,2021-05-02T16:39:19.542Z
zx7rqklr7udl,3.74,21598,1512.99,3299721,226,2021-05-07T01:24:51.445Z
zvbsnbn58w28,2.6,3310,708.87,389330,160,2021-05-18T18:01:23.346Z
zv3l5j2ixcxa,2.91,16736,481.89,415403,74,2021-05-07T13:23:59.243Z
zvfj9fj2pils,2.11,27054,5132.32,26359540,958,2021-03-14T00:45:04.778Z
zu9byvltluk1,2.59,6444,3536.44,6617418,361,2021-03-08T13:49:31.174Z
zuvj075autgb,3.7,21824,2438.62,11559233,261,2021-05-20T23:27:51.483Z
zvcbqsz5959t,23.15,182880,5629.88,37097406,600,2021-05-12T22:28:39.865Z
zutvnjhbgmer,21.19,161982,4412.93,34064855,395,2021-06-17T23:40:05.53Z
ztqtp2u06v5i,10.41,67211,1648.86,6209397,416,2021-06-08T08:58:07.387Z
zugd60dh8hfk,8.24,51471,5173.18,5219109,500,2020-11-04T05:07:47.254Z
ztdfc192304s,85.52,633019,24349.61,168065591,1642,2021-03-09T17:33:15.951Z
zt36uqzy4288,2.58,4040,679.35,315390,143,2021-03-10T16:01:31.220Z
zs67ib7h3bon,2.68,11731,1054.03,2372195,181,2021-06-04T05:18:12.209Z
zsfjb716u4a6,4.32,8629,1245.14,840986,151,2021-05-08T09:06:30.488Z
zt71u5pip8o6,21.02,160360,5383.42,25658315,499,2021-04-28T03:37:17.191Z
zs704nargz31,24.7,93435,21313.07,202389898,2393,2021-03-09T13:01:10.611Z
zrxl2yql5x20,11.16,125370,1314.67,16896936,145,2021-05-23T23:26:18.347Z
zs5oc32ut9t3,19.95,209775,3856.66,34814363,129,2021-06-13T18:09:37.435Z
zrr15v7mo6pn,19.03,140819,2912.68,18401150,187,2021-05-11T18:48:25.878Z
zrswz6b1b1g1,71.74,448017,5305.91,32653390,429,2021-06-17T02:46:47.499Z
zsat3l1clonf,3.95,39074,167066.19,89712265,4099,2019-04-14T21:13:48.67Z
zoe5g2sa7vsk,1.84,6876,342.11,280494,54,2021-06-22T19:08:20.872Z
zr7swvvsyut4,25.92,213657,3957.06,30745714,392,2021-06-27T07:27:34.761Z
zqd4uo1f0wda,8.57,29089,1212.02,2448557,218,2021-06-17T12:53:39.770Z
zqkluz8lb5d2,52.46,735104,11726.86,150038192,802,2021-04-20T10:38:31.258Z
zr43t1c7t6j9,36.91,365587,3864.6,31193835,383,2021-06-28T10:28:19.295Z
zoyp8i4yyhy7,33.32,155895,3912.71,13514982,469,2021-04-30T14:19:41.560Z
zo6vai1k8z5z,2.62,10895,348.82,456568,47,2021-03-10T15:55:51.284Z
zrjznqycqswv,49.41,997545,12439.28,196024247,1277,2021-05-13T10:10:27.852Z
zobkz7s63azn,8.22,179184,14094.24,16180099,587,2019-07-14T03:20:05.432Z
zniqd147a267,25.32,119529,1445.2,3313510,148,2021-05-07T18:22:07.82Z
zmmhcer3bclp,9.11,57571,3071.56,23890115,441,2021-05-11T03:32:49.824Z
zndju9el7xr2,102.99,1745364,21488.11,394733895,2701,2021-04-24T04:24:33.793Z
zn9jl54cfrv1,39.3,404734,3905.65,30347868,385,2021-06-17T02:48:43.943Z
zn0het1kailu,26.44,129060,5169.33,30838327,479,2021-03-27T15:16:36.28Z
zm2drgu8t7id,36.66,361711,3738.14,29731490,351,2021-06-28T10:29:30.493Z
znbznb8k858l,36.2,1348046,24598.33,443389761,2859,2021-02-03T09:35:32.510Z
zlngtf5j4atp,2.64,15129,1032.1,2117039,154,2021-05-15T14:42:25.387Z
zm62l621q7du,38.3,387864,8160.27,52303543,686,2021-04-19T00:57:20.185Z
zmg99isfipib,51.74,661566,27563.84,162606486,1287,2021-02-18T11:58:28.22Z
zmg05cpliaob,11.01,48877,2106.16,5964858,497,2021-03-04T16:51:54.525Z
zkb0cakxo8p1,26.72,223264,601.56,1290205,45,2021-03-15T10:02:12.905Z
zl4zgnhe4vqp,2.6,3310,760.66,2506526,109,2021-05-16T17:02:21.857Z
ziz10c7vv9h0,9.39,59471,1711.29,11519792,105,2021-05-13T14:39:19.246Z
zlndso2soihp,2.6,8368,127.85,104743,21,2021-06-27T00:28:25.227Z
zkxnsdiwget5,24.67,199678,2600.63,16587155,434,2021-05-29T19:12:28.818Z
zkrwbodiz7h5,58.43,408005,7120.2,58653298,606,2021-05-06T19:22:15.135Z
zhkwqsas3wwm,2.6,8368,1616.04,1979549,187,2021-03-05T05:10:15.412Z
ziyqp7gg32qe,56.88,358517,5954.67,36651525,467,2021-06-16T04:41:34.988Z
zl79hpt4rkyk,62.58,971996,23565.32,308364397,2271,2021-03-17T20:36:34.549Z
zhpor3vjn6b1,70.67,1273344,23422.16,253135386,1295,2021-03-18T17:25:09.938Z
zep9bvsx0v1n,29.61,259583,2059.97,15455289,214,2021-06-27T02:11:12.94Z
zgi1cokedbg0,29.69,260574,2195.58,16339069,199,2021-06-27T02:13:38.983Z
zg58ldxeyfik,5.15,16736,1928.78,2880375,440,2021-05-13T04:38:48.950Z
zg7i9zi8she7,13.43,90549,3813.41,19462700,349,2021-05-06T15:38:14.98Z
zedndrjuxdia,23.72,189149,3668.56,28938252,358,2021-06-27T07:28:41.128Z
ze9tnl0nks84,1.68,9361,1153.16,1495128,210,2021-04-12T11:15:23.233Z
zgyq9h1nwfau,18.41,134711,2432.03,3841691,364,2021-01-19T22:41:22.625Z
zf4jlpw30jj9,12.23,81290,5410.11,39284510,148,2021-04-28T17:52:00.273Z
zewo9i1pmkt5,4.3,4940,6172.8,2630711,512,2020-05-02T17:45:21.0Z
ze7xi77ingmq,3.64,21046,1857.62,6222412,301,2021-06-02T03:27:31.34Z
zd0obr7r8hu2,7.02,43010,1294.92,5235696,200,2021-04-19T17:34:56.823Z
ze3r765bxkyn,3.86,4197,529.37,290643,82,2021-03-10T18:48:58.992Z
zd0fg5w5ldk6,34.08,321537,3289.04,26605703,316,2021-06-23T14:58:56.982Z
zdrzpdn3foq9,55.77,766125,9099.26,148197331,649,2021-05-17T22:06:03.686Z
zdg1mws4nv7w,47.07,553866,7472.95,76035401,451,2021-05-22T01:30:10.176Z
zcjpcoxcby4c,16.7,118917,3281.71,25805872,107,2021-05-18T01:21:38.906Z
