username,payout,points,total_payout,total_points,total_wus,created_at
zz4wz65z2t99,21.33,188190,8030.39,52674890,628,2021-04-12T16:59:51.926Z
zygzh5nmiubo,30.7,320672,2446.67,19452489,251,2021-06-27T02:12:40.735Z
zzocr0figgxr,25.79,246551,4221.18,34236267,405,2021-06-27T07:31:43.470Z
zxvtp9h7bs1v,6.99,48068,1493.45,4233082,220,2021-05-07T09:15:34.395Z
zz37y9eetszr,105.07,1153844,10775.17,134836005,677,2021-04-29T01:46:21.122Z
zy1h3liskhwc,33.13,334004,9365.26,70717506,1070,2021-05-02T16:39:19.542Z
zxrlilz6xrj8,45.71,634027,7855.64,75085399,631,2021-04-20T00:50:21.375Z
zzw88jwyyzzk,28.34,721342,3296.36,48190864,1645,2021-07-08T17:57:08.783Z
zywzewm7w2ze,5.18,61871,2502.12,10216869,624,2021-04-27T20:29:11.251Z
zzwvtryzltcr,4.49,8440,13042.45,131752801,1469,2021-04-18T23:31:21.811Z
zvvxd93jrvmn,25.58,243691,3226.9,26205265,305,2021-07-01T06:00:24.598Z
zvhe885vzhmg,22.91,207669,2183.38,17593830,170,2021-07-21T15:55:20.779Z
zuvj075autgb,3.72,21840,2482.68,11822095,275,2021-05-20T23:27:51.483Z
zvcbqsz5959t,28.4,284440,5718.37,37870260,611,2021-05-12T22:28:39.865Z
zvd6suegb6e5,15.61,124110,5602.64,55094972,206,2021-05-18T01:23:02.683Z
zwi0kddqankb,32.51,194268,5700.17,29999869,550,2021-04-19T10:46:17.809Z
zutvnjhbgmer,16.42,131926,4640.94,35979780,416,2021-06-17T23:40:05.53Z
zx678fhm54hi,25.63,135020,11160.71,40302940,2145,2021-03-14T02:15:13.543Z
zu9byvltluk1,10.42,75971,3570.88,6815106,370,2021-03-08T13:49:31.174Z
zugd60dh8hfk,11.23,82940,5229.98,5573668,516,2020-11-04T05:07:47.254Z
zsqqyha53gtr,2.64,10436,42.02,139187,23,2021-08-17T01:47:11.354Z
zs67ib7h3bon,2.61,9314,1087.14,2558326,196,2021-06-04T05:18:12.209Z
ztqtp2u06v5i,3.27,20903,1733.17,6769723,441,2021-06-08T08:58:07.387Z
zt71u5pip8o6,10.34,75266,5606.12,27398870,533,2021-04-28T03:37:17.191Z
zsfjb716u4a6,4.46,6634,1286.02,918353,161,2021-05-08T09:06:30.488Z
zs704nargz31,5.97,25422,21673.31,204990248,2437,2021-03-09T13:01:10.611Z
ztdfc192304s,67.97,560647,25241.8,174363783,1693,2021-03-09T17:33:15.951Z
zrjznqycqswv,47.68,1034298,13045.67,208595153,1353,2021-05-13T10:10:27.852Z
zs5oc32ut9t3,24.49,472357,4055.41,37883931,139,2021-06-13T18:09:37.435Z
zsat3l1clonf,10.91,165959,167125.14,90479432,4122,2019-04-14T21:13:48.67Z
zqd4uo1f0wda,5.77,24008,1316.23,2840963,238,2021-06-17T12:53:39.770Z
zo6vai1k8z5z,2.59,8330,376.18,594276,55,2021-03-10T15:55:51.284Z
zr7swvvsyut4,25.66,244753,4367.81,34796951,431,2021-06-27T07:27:34.761Z
zoes7qjmf2wz,20.31,115549,11325.77,140626854,928,2021-05-21T04:13:04.508Z
zoyp8i4yyhy7,17.07,70291,4165.83,14589818,503,2021-04-30T14:19:41.560Z
zqx8tjdo84gi,7.56,52411,8463.11,36261870,1251,2021-03-08T15:13:09.960Z
zqkluz8lb5d2,43.78,586084,12424.16,160475159,861,2021-04-20T10:38:31.258Z
zr43t1c7t6j9,16.01,127946,4251.74,34895950,422,2021-06-28T10:28:19.295Z
znm19tpld6vn,1.47,5780,1098.11,623971,244,2021-02-25T17:25:54.524Z
zp2jrib36uob,4.17,5574,3551.64,15533276,303,2021-05-13T15:13:19.738Z
zme9qzrgorhs,4.04,4886,425.27,217443,60,2020-05-20T03:53:21.308Z
zndju9el7xr2,85.26,1522147,22720.51,414913991,2844,2021-04-24T04:24:33.793Z
zmg05cpliaob,4.94,20677,2174.01,6236649,511,2021-03-04T16:51:54.525Z
zneevolqriwn,3.27,22781,10016.37,61222187,517,2020-02-12T17:34:26.335Z
zm2drgu8t7id,23.16,210751,4123.52,33469353,385,2021-06-28T10:29:30.493Z
zmg99isfipib,47.86,693706,28193.49,170926621,1333,2021-02-18T11:58:28.22Z
znbznb8k858l,30.5,1394695,24766.89,450189778,2896,2021-02-03T09:35:32.510Z
zm0se7xmji6v,3.25,20811,465.96,902828,67,2021-05-09T16:23:58.30Z
zmmhcer3bclp,5.15,34173,3164.26,24488975,466,2021-05-11T03:32:49.824Z
zn9jl54cfrv1,23.19,211167,4285.46,34003475,422,2021-06-17T02:48:43.943Z
zkxnsdiwget5,7.44,51545,2914.57,19384564,477,2021-05-29T19:12:28.818Z
ziyqp7gg32qe,38.8,192510,6625.07,40609860,508,2021-06-16T04:41:34.988Z
zkrwbodiz7h5,52.32,369668,7836.1,63138155,628,2021-05-06T19:22:15.135Z
ziz0x96wkeh6,74.64,576642,15040.93,99308343,742,2021-02-19T07:39:09.95Z
zl79hpt4rkyk,64.23,1295089,24362.13,324080328,2383,2021-03-17T20:36:34.549Z
zhv9f1995nji,2.54,18000,2583.21,11839906,419,2021-05-17T18:24:22.3Z
zgyq9h1nwfau,2.57,7857,2561.33,4843475,395,2021-01-19T22:41:22.625Z
zgi1cokedbg0,23.53,215298,2601.01,20279379,240,2021-06-27T02:13:38.983Z
zhpor3vjn6b1,66.39,1399155,24149.43,266771369,1354,2021-03-18T17:25:09.938Z
zhuvrt7r7jmy,45.23,377959,67491.81,107353968,2856,2020-03-31T23:05:11.61Z
zf6q7tl9jf6t,1.82,7268,353.09,189884,73,2021-05-28T14:54:32.30Z
zedndrjuxdia,32.33,348206,4073.67,32884014,397,2021-06-27T07:28:41.128Z
zep9bvsx0v1n,25.09,236838,2458.19,19331692,255,2021-06-27T02:11:12.94Z
zg7i9zi8she7,7.41,51265,3886.1,19994728,359,2021-05-06T15:38:14.98Z
ze7xi77ingmq,3.32,21238,1929.17,6663615,320,2021-06-02T03:27:31.34Z
zf4jlpw30jj9,14.97,117965,5635.67,41533876,156,2021-04-28T17:52:00.273Z
zdz2ax3x2wbk,2.6,3310,2971.11,7332277,496,2021-04-08T11:03:11.746Z
zg58ldxeyfik,3.89,16736,1991.24,3070508,468,2021-05-13T04:38:48.950Z
zdrzpdn3foq9,49.5,771373,9880.23,160672756,707,2021-05-17T22:06:03.686Z
