username,payout,points,total_payout,total_points,total_wus,created_at
zzj7fmzx6fbd,29.92,354776,1621.07,12893232,63,2021-06-18T02:29:42.8Z
zzocr0figgxr,40.53,318887,2742.65,20717952,255,2021-06-27T07:31:43.470Z
zyvc2nodo068,13.55,47146,2655.63,16985984,104,2021-05-16T03:47:33.431Z
zywzewm7w2ze,14.99,81880,2091.48,6938687,447,2021-04-27T20:29:11.251Z
zzwvtryzltcr,46.88,187941,12073.04,127743890,1311,2021-04-18T23:31:21.811Z
zz7h9zzjss84,56.21,407569,5010.19,28632439,146,2021-04-24T18:10:24.500Z
zzmxnychvwgx,10.11,90720,101332.67,107834141,1092,2019-05-30T12:57:08.542Z
zzw88jwyyzzk,26.55,193538,1356.78,9281503,549,2021-07-08T17:57:08.783Z
zznkv6xpbh28,9.74,9172,916.01,705598,117,2021-05-26T16:34:24.28Z
zywhpi9dit4p,20.33,46385,745.33,1969146,108,2021-07-05T15:42:19.495Z
zxvtp9h7bs1v,9.79,3310,1221.48,3107450,158,2021-05-07T09:15:34.395Z
zyogvakst4yg,5.38,3310,3168.05,13608168,466,2021-04-20T20:14:13.85Z
zygq34v9tv10,15.21,8570,1593.53,2617604,409,2021-05-15T19:36:27.387Z
zx7rqklr7udl,9.53,18985,1293.3,2584925,174,2021-05-07T01:24:51.445Z
zxjbs6ukzphb,4.47,8368,803.64,2705713,139,2021-02-15T07:11:05.680Z
zx678fhm54hi,27.08,90293,9778.44,34480161,2045,2021-03-14T02:15:13.543Z
zy1h3liskhwc,43.95,335651,7452.51,52895869,809,2021-05-02T16:39:19.542Z
zxrlilz6xrj8,56.44,816812,7474.73,71090972,597,2021-04-20T00:50:21.375Z
zx8vr0pnlejw,12.6,43010,3786.87,25849602,683,2021-06-07T04:08:33.802Z
zx2goaar52cx,38.14,279142,4128.08,26789191,280,2021-05-16T18:49:22.145Z
zvvxd93jrvmn,44.2,388736,1737.28,12586049,145,2021-07-01T06:00:24.598Z
zvqgsybh8mw8,9.52,15724,1670.22,4925315,177,2021-04-15T19:21:55.678Z
zwc0eu8xj928,34.77,229889,8135.38,45907605,667,2021-04-16T01:34:57.910Z
zvfj9fj2pils,7.68,54124,4894.87,23551246,847,2021-03-14T00:45:04.778Z
zvhe885vzhmg,42.15,348035,636.97,4510035,45,2021-07-21T15:55:20.779Z
zvbcy5s1kpvc,58.69,365992,4520.09,29065176,368,2021-06-07T15:02:30.423Z
zwi0kddqankb,39.5,220709,3987.12,20369534,404,2021-04-19T10:46:17.809Z
zwoabh5u1qyj,15.03,38726,1787.74,6724274,116,2021-05-09T02:54:13.152Z
zvp5igcak8i7,30.47,233158,4565.62,29896714,127,2021-05-04T13:40:48.137Z
zvbsnbn58w28,9.95,8880,519.92,212890,104,2021-05-18T18:01:23.346Z
zuug2ez19p0r,30.87,450559,1583.2,13718269,58,2021-06-12T01:27:38.508Z
zuo7rmu3bt1v,30.3,474501,1590.3,13491212,59,2021-06-15T02:06:38.889Z
zugd60dh8hfk,9.86,23698,4904.2,4179057,445,2020-11-04T05:07:47.254Z
ztjx868nsae8,12.19,243746,14205.52,45981541,571,2021-02-07T18:58:00.221Z
zuqlioce7w3f,16.36,129151,1996.34,21844330,80,2021-06-03T00:37:54.409Z
zuvj075autgb,10.17,9608,2188.06,10723041,216,2021-05-20T23:27:51.483Z
ztmlhktx2pxv,15.55,58410,1313.5,4467314,132,2021-06-06T11:03:02.301Z
ztqtp2u06v5i,23.26,108374,1029.55,2732103,237,2021-06-08T08:58:07.387Z
zu9byvltluk1,9.54,19020,3287.45,5664516,324,2021-03-08T13:49:31.174Z
zti5i2spekxd,30.18,231855,175.66,877463,11,2021-07-10T20:33:09.548Z
zsf0vzrfmqlo,9.92,11598,182.72,1088763,18,2021-06-20T16:33:03.914Z
zt1yajaxbgce,27.31,192227,384.61,2202495,23,2021-07-16T14:22:26.977Z
zs67ib7h3bon,9.81,9445,845.85,1747879,127,2021-06-04T05:18:12.209Z
zsfjb716u4a6,13.37,6652,1103.35,676562,127,2021-05-08T09:06:30.488Z
ztdfc192304s,67.99,614547,21439.82,146020054,1450,2021-03-09T17:33:15.951Z
zs704nargz31,87.23,1326367,18973.17,177304229,2122,2021-03-09T13:01:10.611Z
zrswz6b1b1g1,57.05,269979,3145.22,19911376,272,2021-06-17T02:46:47.499Z
zrjznqycqswv,45.75,909497,10484.99,156831188,1032,2021-05-13T10:10:27.852Z
zrh3e31l8hbl,52.53,218589,4977.24,32001221,383,2021-06-04T02:34:31.442Z
zsat3l1clonf,6.49,42466,166877.06,88164636,4018,2019-04-14T21:13:48.67Z
zr43t1c7t6j9,39.22,295733,2451.5,18573993,227,2021-06-28T10:28:19.295Z
zqvv0hik1zxj,14.66,53446,131.56,540896,10,2021-07-10T20:10:59.289Z
zpkgfrn21gp8,21.05,164239,1626.96,12367986,74,2021-06-15T03:05:35.489Z
zqkluz8lb5d2,63.35,934239,9671.84,119475232,642,2021-04-20T10:38:31.258Z
zoes7qjmf2wz,84.65,1298818,8509.2,107739088,712,2021-05-21T04:13:04.508Z
zr7swvvsyut4,37.87,275094,2657.27,19487376,255,2021-06-27T07:27:34.761Z
zqd4uo1f0wda,15.87,34498,810.71,1485706,145,2021-06-17T12:53:39.770Z
zpudbxx1r582,17.23,102235,1756.02,11801628,70,2021-06-11T23:05:16.752Z
zqx8tjdo84gi,17.49,93488,7681.42,29918714,1171,2021-03-08T15:13:09.960Z
zoe9i8wmmxg7,43.99,384324,7923.72,47492155,210,2021-04-19T13:31:51.275Z
zncvvgadqdjf,59.03,406825,4533.01,29164366,357,2021-06-04T02:34:21.332Z
zniqd147a267,37.09,113379,1238.08,2637521,131,2021-05-07T18:22:07.82Z
znjuzb4uy2v8,22.35,205487,1334.97,10828029,60,2021-06-12T00:41:01.853Z
znbznb8k858l,35.07,1915716,23201.69,371906066,2463,2021-02-03T09:35:32.510Z
zobkz7s63azn,8.02,93405,13912.87,13010738,542,2019-07-14T03:20:05.432Z
zndju9el7xr2,99.61,1932670,18101.49,333996553,2274,2021-04-24T04:24:33.793Z
znkh7l04k3yy,49.74,192364,4312.95,28247637,355,2021-06-04T02:39:48.911Z
zn9jl54cfrv1,19.88,84811,2492.14,17752309,237,2021-06-17T02:48:43.943Z
zneevolqriwn,59.08,737538,8423.73,45623863,406,2020-02-12T17:34:26.335Z
zmmhcer3bclp,12.56,42816,2667.33,21925864,345,2021-05-11T03:32:49.824Z
zm7drhrepa8o,14.47,9647,806.9,637760,202,2021-05-13T17:02:41.807Z
zm2drgu8t7id,40.14,311848,2374.42,17718981,211,2021-06-28T10:29:30.493Z
zmg99isfipib,52.4,592061,25528.16,136403519,1141,2021-02-18T11:58:28.22Z
zmg05cpliaob,16.3,49321,1732.28,4764101,398,2021-03-04T16:51:54.525Z
zlsv3oy8ygdd,51.91,255007,4757.51,29979255,379,2021-06-04T02:37:18.640Z
zl4zgnhe4vqp,9.86,3000,586.46,1743137,79,2021-05-16T17:02:21.857Z
zlh5sr8hezgq,12.74,9507,1540.72,1232815,210,2021-03-01T17:01:49.480Z
zl79hpt4rkyk,53.43,823191,20921.43,253698455,1856,2021-03-17T20:36:34.549Z
zm62l621q7du,38.22,280364,6834.12,40914249,558,2021-04-19T00:57:20.185Z
zkxhu6v76o7q,66.85,715066,8986.57,96498831,789,2021-05-08T10:43:33.298Z
zh9b8ke4vpda,35.0,232859,490.63,3062332,34,2021-07-21T07:07:41.615Z
zkrwbodiz7h5,56.68,369182,4868.79,43510881,484,2021-05-06T19:22:15.135Z
ziyqp7gg32qe,72.25,455406,3993.33,25311240,317,2021-06-16T04:41:34.988Z
zh4prq6rxl5z,22.99,202629,1918.92,16533733,73,2021-06-15T02:26:42.409Z
zhkwqsas3wwm,9.82,3310,1530.91,1858279,165,2021-03-05T05:10:15.412Z
zhcl0ptllx50,9.64,4940,605.36,427977,90,2021-05-14T13:01:08.758Z
zhv9f1995nji,9.82,17849,2424.05,11335249,383,2021-05-17T18:24:22.3Z
ziq80u8af75f,31.72,190639,3495.99,21183613,157,2021-05-03T05:59:05.796Z
zh4fpdkaqhyl,6.66,7709,570.3,364908,72,2021-06-05T10:14:47.67Z
zhuvrt7r7jmy,54.93,305782,65953.67,96391592,2722,2020-03-31T23:05:11.61Z
zg949k2cj52q,20.55,119935,593.7,2704940,81,2021-05-17T15:03:03.490Z
zfjva8lz1bkd,9.67,13991,713.23,743353,83,2021-05-13T02:38:08.324Z
zgyq9h1nwfau,9.73,21978,2247.44,3147851,310,2021-01-19T22:41:22.625Z
zgeutp4zmfn2,13.67,3100,410.31,119416,49,2021-03-12T01:05:08.168Z
zewo9i1pmkt5,15.02,3000,6037.66,2487604,492,2020-05-02T17:45:21.0Z
zg1i1zi21cxj,9.58,7646,748.28,470472,86,2021-05-05T22:13:32.482Z
zg58ldxeyfik,13.94,11678,1584.38,2376705,337,2021-05-13T04:38:48.950Z
zg7i9zi8she7,19.13,79561,3271.45,15911427,289,2021-05-06T15:38:14.98Z
zgwyt89bkpvg,15.41,44995,5410.34,46081909,378,2021-03-23T18:34:53.641Z
zehlv6c3qrez,20.21,51100,3147.31,11366998,488,2021-05-17T10:31:38.937Z
zdzzfomzdomx,53.25,618803,812.31,8568232,82,2021-07-23T02:46:10.136Z
zdrzpdn3foq9,62.96,942834,7051.86,113876319,497,2021-05-17T22:06:03.686Z
ze8eu873sjic,73.36,458034,4893.14,31586666,398,2021-06-02T01:23:22.372Z
zdf9tta1f3ns,65.14,497743,7585.72,82366449,415,2021-05-16T08:07:26.622Z
ze3r765bxkyn,11.16,5862,470.84,229188,70,2021-03-10T18:48:58.992Z
zedndrjuxdia,37.7,272540,2579.72,19035475,241,2021-06-27T07:28:41.128Z
zdg1mws4nv7w,42.32,465435,5728.39,55893951,332,2021-05-22T01:30:10.176Z
ze7xi77ingmq,27.34,144322,1559.84,5083210,228,2021-06-02T03:27:31.34Z
zdz2ax3x2wbk,9.86,3000,2765.55,7068726,407,2021-04-08T11:03:11.746Z
zdtb1pxoru5l,15.59,5470,36396.09,5935237,3223,2019-08-30T15:26:57.906Z
zd0fg5w5ldk6,44.47,394341,1965.71,14663439,181,2021-06-23T14:58:56.982Z
zd0obr7r8hu2,9.69,6930,1109.33,4122993,171,2021-04-19T17:34:56.823Z
zc672eraszr2,12.08,61471,1596.09,7522991,278,2021-06-05T05:05:20.922Z
