username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,38.26,911087,2359.33,26563364,1101,2021-07-08T17:57:08.783Z
zz7xblz5vh75,23.28,267390,1649.88,13296196,67,2021-06-15T03:08:24.875Z
zz37y9eetszr,39.06,173052,8683.55,114152894,579,2021-04-29T01:46:21.122Z
zznkv6xpbh28,2.58,9182,1072.3,908827,141,2021-05-26T16:34:24.28Z
zywzewm7w2ze,7.71,84506,2397.4,9208567,550,2021-04-27T20:29:11.251Z
zywhpi9dit4p,7.34,26752,1127.97,3013653,162,2021-07-05T15:42:19.495Z
zzwvtryzltcr,4.19,6541,12958.44,131607006,1450,2021-04-18T23:31:21.811Z
zz7h9zzjss84,27.62,117511,5780.99,32520505,167,2021-04-24T18:10:24.500Z
zzmlysr4v1eb,1.45,4040,166.66,90420,30,2021-07-14T02:08:54.236Z
zygzh5nmiubo,25.96,214078,1658.46,11883537,168,2021-06-27T02:12:40.735Z
zy7aovj18kfe,2.57,4940,1058.19,260637,127,2020-01-28T23:19:12.205Z
zygq34v9tv10,5.96,22516,1900.4,3031684,478,2021-05-15T19:36:27.387Z
zxnnvf58tqdp,24.82,188262,5382.66,33717526,1215,2021-05-07T10:33:03.284Z
zy1h3liskhwc,32.08,260707,8527.75,62156739,960,2021-05-02T16:39:19.542Z
zx8vr0pnlejw,10.38,66968,4067.2,26967379,737,2021-06-07T04:08:33.802Z
zwxeh9vufha6,2.86,16410,84.61,183332,24,2021-08-01T08:21:22.16Z
zx2goaar52cx,24.01,192420,4660.06,31037966,314,2021-05-16T18:49:22.145Z
zwi0kddqankb,34.93,179264,4898.06,25507828,483,2021-04-19T10:46:17.809Z
zx7rqklr7udl,5.01,29808,1482.21,3120665,216,2021-05-07T01:24:51.445Z
zx678fhm54hi,20.61,78295,10580.3,37665118,2100,2021-03-14T02:15:13.543Z
zvbsnbn58w28,2.58,5500,680.14,335480,143,2021-05-18T18:01:23.346Z
zvvxd93jrvmn,5.34,31880,2444.84,18661245,220,2021-07-01T06:00:24.598Z
zwa9a67wrjcy,7.75,48068,1498.37,6415756,212,2021-04-29T08:13:25.203Z
zvhe885vzhmg,35.34,340551,1588.06,12271063,120,2021-07-21T15:55:20.779Z
zvcbqsz5959t,13.36,90000,5328.62,34575546,560,2021-05-12T22:28:39.865Z
zuvj075autgb,3.94,21924,2395.39,11313797,251,2021-05-20T23:27:51.483Z
zvd6suegb6e5,26.43,219303,5071.33,49969154,180,2021-05-18T01:23:02.683Z
zuug2ez19p0r,20.1,208266,1976.64,18363016,75,2021-06-12T01:27:38.508Z
zvqgsybh8mw8,5.91,35495,1888.4,5753705,223,2021-04-15T19:21:55.678Z
zvfj9fj2pils,8.18,121981,5057.95,25227403,919,2021-03-14T00:45:04.778Z
zutvnjhbgmer,28.32,243365,4060.58,30763639,358,2021-06-17T23:40:05.53Z
zuml5nd9tm1r,26.8,224206,2132.72,14506200,324,2021-05-07T09:54:04.597Z
ztjx868nsae8,5.56,108024,14296.78,47575635,587,2021-02-07T18:58:00.221Z
zu9byvltluk1,14.11,95827,3492.58,6394204,350,2021-03-08T13:49:31.174Z
ztqtp2u06v5i,13.37,90114,1500.18,5193861,374,2021-06-08T08:58:07.387Z
zt71u5pip8o6,2.59,8324,5144.08,23703948,460,2021-04-28T03:37:17.191Z
zsg8qvg43aij,2.67,6300,774.62,921192,241,2021-05-06T16:13:28.605Z
zsfjb716u4a6,4.22,7605,1205.45,767651,141,2021-05-08T09:06:30.488Z
zugd60dh8hfk,5.66,33881,5114.69,4874609,483,2020-11-04T05:07:47.254Z
ztdfc192304s,53.92,325339,23406.42,161094147,1582,2021-03-09T17:33:15.951Z
zrr15v7mo6pn,19.72,147565,2783.02,17351516,176,2021-05-11T18:48:25.878Z
zrswz6b1b1g1,52.67,344547,4676.01,28723236,380,2021-06-17T02:46:47.499Z
zs9fgp7ow0dn,2.64,5610,13.18,28280,10,2021-08-08T08:41:45.750Z
zs5oc32ut9t3,29.85,453856,3659.84,32602954,118,2021-06-13T18:09:37.435Z
zr43t1c7t6j9,18.09,131011,3466.27,27354265,331,2021-06-28T10:28:19.295Z
zrjznqycqswv,39.32,614322,11826.43,183635734,1198,2021-05-13T10:10:27.852Z
zqx8tjdo84gi,2.58,7486,8201.17,33831047,1220,2021-03-08T15:13:09.960Z
zs704nargz31,9.22,36752,21036.98,200633642,2359,2021-03-09T13:01:10.611Z
zs67ib7h3bon,3.43,19794,1016.36,2178949,163,2021-06-04T05:18:12.209Z
zsat3l1clonf,2.67,27165,167022.78,89231466,4079,2019-04-14T21:13:48.67Z
zpkgfrn21gp8,24.74,293850,2080.92,18693609,101,2021-06-15T03:05:35.489Z
zqd4uo1f0wda,4.12,15053,1108.27,2079334,194,2021-06-17T12:53:39.770Z
znjuzb4uy2v8,18.38,205408,1685.64,15046050,75,2021-06-12T00:41:01.853Z
zpudbxx1r582,16.62,163167,2215.99,16673101,93,2021-06-11T23:05:16.752Z
zoyp8i4yyhy7,23.2,102230,3674.09,12524769,436,2021-04-30T14:19:41.560Z
