username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,30.14,302308,988.92,6173218,363,2021-07-08T17:57:08.783Z
zzocr0figgxr,36.38,252335,2302.13,17185342,215,2021-06-27T07:31:43.470Z
zz37y9eetszr,81.76,750394,5773.42,81928858,436,2021-04-29T01:46:21.122Z
zzwvtryzltcr,92.67,1145971,11471.42,122590041,1235,2021-04-18T23:31:21.811Z
zz7h9zzjss84,34.67,187305,4677.65,26977607,139,2021-04-24T18:10:24.500Z
zywhpi9dit4p,16.34,43288,564.07,1583247,82,2021-07-05T15:42:19.495Z
zzmlysr4v1eb,9.79,3310,145.69,64310,21,2021-07-14T02:08:54.236Z
zznkv6xpbh28,9.72,9152,847.91,627874,107,2021-05-26T16:34:24.28Z
zywzewm7w2ze,12.18,76068,1979.34,6364525,409,2021-04-27T20:29:11.251Z
zygq34v9tv10,13.53,13308,1436.84,2517842,382,2021-05-15T19:36:27.387Z
zxvtp9h7bs1v,10.12,32205,1143.66,3040551,147,2021-05-07T09:15:34.395Z
zy7aovj18kfe,9.82,3310,960.21,204467,108,2020-01-28T23:19:12.205Z
zx2zkzcak5j4,49.37,251093,939.55,6034247,48,2021-07-15T20:29:18.369Z
zx8vr0pnlejw,33.62,215180,3508.02,24257382,641,2021-06-07T04:08:33.802Z
zwoabh5u1qyj,25.73,67927,1628.07,6282099,109,2021-05-09T02:54:13.152Z
zxnnvf58tqdp,29.9,188006,5064.15,31161396,1192,2021-05-07T10:33:03.284Z
zxrlilz6xrj8,51.24,559285,7102.8,66994400,563,2021-04-20T00:50:21.375Z
zy1h3liskhwc,41.81,306111,6976.06,49287213,751,2021-05-02T16:39:19.542Z
zx678fhm54hi,31.97,99922,9508.92,33696734,2028,2021-03-14T02:15:13.543Z
zwicd3dot5zw,6.17,6852,9331.68,33666565,699,2021-03-15T15:56:43.73Z
zvhe885vzhmg,36.13,248562,268.28,1870105,21,2021-07-21T15:55:20.779Z
zvd6suegb6e5,48.01,474390,4851.09,47832129,173,2021-05-18T01:23:02.683Z
zvqgsybh8mw8,11.85,39736,1555.99,4632872,160,2021-04-15T19:21:55.678Z
zvbcy5s1kpvc,56.23,307123,3918.41,25648016,328,2021-06-07T15:02:30.423Z
zuvj075autgb,10.8,21757,2076.13,10527256,200,2021-05-20T23:27:51.483Z
zvfj9fj2pils,4.69,27029,4837.86,23219044,824,2021-03-14T00:45:04.778Z
zwc0eu8xj928,33.47,213175,7803.78,43797738,639,2021-04-16T01:34:57.910Z
