username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,6.55,5476,118.32,84051,21,2021-06-28T08:15:02.569Z
zywzewm7w2ze,8.55,36468,1995.12,6436831,415,2021-04-27T20:29:11.251Z
zz37y9eetszr,81.08,895440,5955.4,84036687,446,2021-04-29T01:46:21.122Z
zznkv6xpbh28,9.6,9222,867.1,646314,109,2021-05-26T16:34:24.28Z
zywhpi9dit4p,18.0,39350,597.05,1655394,86,2021-07-05T15:42:19.495Z
zyvc2nodo068,24.94,165039,2422.29,15266837,95,2021-05-16T03:47:33.431Z
zzw88jwyyzzk,37.58,324635,1065.45,6849256,405,2021-07-08T17:57:08.783Z
zzocr0figgxr,34.54,226894,2385.34,17902693,220,2021-06-27T07:31:43.470Z
zzmxnychvwgx,24.95,337928,101275.23,107257957,1088,2019-05-30T12:57:08.542Z
zzwvtryzltcr,78.52,887949,11627.25,124403696,1257,2021-04-18T23:31:21.811Z
zxjbs6ukzphb,4.57,8368,768.22,2642095,128,2021-02-15T07:11:05.680Z
zy1h3liskhwc,45.26,336777,7067.78,49946890,762,2021-05-02T16:39:19.542Z
zxvtp9h7bs1v,9.6,21637,1163.05,3065498,149,2021-05-07T09:15:34.395Z
zx2zkzcak5j4,27.32,141043,966.87,6175290,49,2021-07-15T20:29:18.369Z
zxnnvf58tqdp,34.72,192072,5144.06,31710124,1196,2021-05-07T10:33:03.284Z
zx7rqklr7udl,9.7,20610,1205.9,2414808,156,2021-05-07T01:24:51.445Z
zxrlilz6xrj8,51.62,569790,7197.74,67934512,571,2021-04-20T00:50:21.375Z
zx8vr0pnlejw,19.46,81870,3561.5,24559490,650,2021-06-07T04:08:33.802Z
zygq34v9tv10,15.56,9610,1466.79,2542130,388,2021-05-15T19:36:27.387Z
zx678fhm54hi,25.76,68684,9565.81,33858239,2032,2021-03-14T02:15:13.543Z
zwicd3dot5zw,5.48,13555,9342.66,33692994,705,2021-03-15T15:56:43.73Z
zwc0eu8xj928,9.55,14984,7849.23,44057086,643,2021-04-16T01:34:57.910Z
zx2goaar52cx,12.53,58121,3871.42,25131200,268,2021-05-16T18:49:22.145Z
zvp5igcak8i7,22.09,154550,4388.76,28370315,121,2021-05-04T13:40:48.137Z
zwi0kddqankb,10.19,34114,3688.44,18797139,378,2021-04-19T10:46:17.809Z
zvhe885vzhmg,40.29,314557,342.0,2397339,27,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,29.85,227436,1586.75,11521431,133,2021-07-01T06:00:24.598Z
zvqgsybh8mw8,10.88,35524,1576.42,4691247,164,2021-04-15T19:21:55.678Z
zvfj9fj2pils,4.78,36562,4848.05,23296078,829,2021-03-14T00:45:04.778Z
zvd6suegb6e5,42.68,474526,4893.77,48306655,174,2021-05-18T01:23:02.683Z
zunmpf62hmzd,9.87,11838,727.28,2928087,71,2021-05-17T05:01:54.28Z
zutvnjhbgmer,47.58,464088,2757.61,19702945,235,2021-06-17T23:40:05.53Z
zuvj075autgb,10.17,9643,2095.38,10557157,203,2021-05-20T23:27:51.483Z
ztmlhktx2pxv,19.39,81342,1182.96,3899409,121,2021-06-06T11:03:02.301Z
zuqlioce7w3f,47.68,1425463,1809.82,19467617,72,2021-06-03T00:37:54.409Z
zvcbqsz5959t,20.53,89297,4741.95,30015982,493,2021-05-12T22:28:39.865Z
zugd60dh8hfk,9.66,19313,4825.86,4071327,435,2020-11-04T05:07:47.254Z
zvbcy5s1kpvc,49.1,215304,4025.58,26173479,334,2021-06-07T15:02:30.423Z
ztjx868nsae8,7.45,75437,14141.47,44611591,560,2021-02-07T18:58:00.221Z
ztdfc192304s,71.04,535591,20790.5,141309622,1406,2021-03-09T17:33:15.951Z
zsfjb716u4a6,14.54,9256,1005.58,622029,120,2021-05-08T09:06:30.488Z
zt1yajaxbgce,20.82,122475,220.6,1260646,16,2021-07-16T14:22:26.977Z
zs67ib7h3bon,9.81,19672,758.37,1612666,114,2021-06-04T05:18:12.209Z
zt71u5pip8o6,30.4,176668,4764.33,21099431,409,2021-04-28T03:37:17.191Z
zsnl4mu0s6ci,58.27,282194,4180.71,24834893,140,2021-05-20T15:10:37.578Z
zs704nargz31,92.87,1043202,18196.69,167653214,2020,2021-03-09T13:01:10.611Z
zstlpord3l9k,11.73,53059,798.95,2774765,60,2021-04-27T15:43:54.645Z
zrswz6b1b1g1,47.87,235329,2651.99,17249922,236,2021-06-17T02:46:47.499Z
zs602gmaxj09,14.3,7067,491.03,776319,67,2021-06-18T22:12:32.444Z
zsat3l1clonf,6.95,45205,166823.1,87848510,3997,2019-04-14T21:13:48.67Z
zrh3e31l8hbl,65.41,370302,4466.65,29356258,353,2021-06-04T02:34:31.442Z
zrjznqycqswv,53.0,949349,10031.02,148060523,978,2021-05-13T10:10:27.852Z
zqkluz8lb5d2,59.08,877164,9150.41,113040542,607,2021-04-20T10:38:31.258Z
zp2jrib36uob,21.6,62919,3163.41,14116172,273,2021-05-13T15:13:19.738Z
zr7swvvsyut4,39.82,306114,2308.7,16824336,220,2021-06-27T07:27:34.761Z
zr43t1c7t6j9,41.41,334743,2097.34,15745634,191,2021-06-28T10:28:19.295Z
zp73qs4w279x,23.21,62193,3294.93,29877593,265,2021-06-11T02:20:10.509Z
