username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,26.21,166565,671.39,3736537,218,2021-07-08T17:57:08.783Z
zznkv6xpbh28,9.93,7237,750.19,546175,96,2021-05-26T16:34:24.28Z
zz37y9eetszr,31.08,105531,4804.7,72115331,389,2021-04-29T01:46:21.122Z
zzocr0figgxr,35.73,242116,1833.68,13580829,175,2021-06-27T07:31:43.470Z
zz15lj8c72r6,9.89,3965,129.11,181822,17,2021-04-28T01:35:26.442Z
zzppbiszhr4u,9.83,9256,321.64,134331,41,2021-05-17T08:42:01.358Z
zzmxnychvwgx,9.84,78912,101198.29,106226616,1082,2019-05-30T12:57:08.542Z
zzwvtryzltcr,74.29,703858,10462.03,111229993,1111,2021-04-18T23:31:21.811Z
zztpmfdaobea,7.0,7170,91.58,59748,17,2021-06-28T08:15:02.569Z
zzj7fmzx6fbd,28.77,298706,1275.85,9382068,50,2021-06-18T02:29:42.8Z
zygzh5nmiubo,41.72,340253,1423.01,10196923,145,2021-06-27T02:12:40.735Z
zy8wu7geair1,21.87,375040,1818.61,14539299,77,2021-05-29T14:54:00.778Z
zxrlilz6xrj8,53.47,625666,6520.71,61012463,512,2021-04-20T00:50:21.375Z
zygq34v9tv10,12.46,13720,1270.31,2275470,335,2021-05-15T19:36:27.387Z
zywhpi9dit4p,17.4,38991,385.44,1204325,62,2021-07-05T15:42:19.495Z
zyvc2nodo068,35.18,235125,2154.99,13539788,83,2021-05-16T03:47:33.431Z
zy1h3liskhwc,33.99,354049,6516.08,45973102,698,2021-05-02T16:39:19.542Z
zywzewm7w2ze,9.33,53008,1833.56,5508387,368,2021-04-27T20:29:11.251Z
zx7rqklr7udl,9.88,17523,1078.85,2200945,140,2021-05-07T01:24:51.445Z
zx8vr0pnlejw,36.83,259270,3089.63,21444054,576,2021-06-07T04:08:33.802Z
zx2zkzcak5j4,53.68,384600,293.78,1794305,16,2021-07-15T20:29:18.369Z
zwi0kddqankb,11.92,34885,3314.78,16693101,344,2021-04-19T10:46:17.809Z
zvvxd93jrvmn,46.39,434552,1278.01,9295691,109,2021-07-01T06:00:24.598Z
zvqgsybh8mw8,9.91,12548,1430.78,4319765,141,2021-04-15T19:21:55.678Z
zvq1p3nj21wb,18.92,56771,3437.28,15501419,195,2021-05-06T19:20:02.423Z
zwicd3dot5zw,5.4,4024,9260.21,33545472,670,2021-03-15T15:56:43.73Z
zvp5igcak8i7,29.25,284592,4152.6,26296348,112,2021-05-04T13:40:48.137Z
zx678fhm54hi,39.75,135483,9146.13,32550801,2005,2021-03-14T02:15:13.543Z
zwc0eu8xj928,38.67,381547,7394.95,41101352,604,2021-04-16T01:34:57.910Z
zvfj9fj2pils,4.66,28469,4775.99,22820677,804,2021-03-14T00:45:04.778Z
zu9byvltluk1,10.97,47901,3125.54,5268372,305,2021-03-08T13:49:31.174Z
zutvnjhbgmer,34.18,222293,2221.7,15454653,185,2021-06-17T23:40:05.53Z
ztr0nwbe0spn,9.99,8151,205.86,175925,27,2021-05-10T21:30:08.344Z
zuml5nd9tm1r,25.27,126323,1766.8,11549126,284,2021-05-07T09:54:04.597Z
