username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.74,5698,182.92,279812,53,2021-06-28T08:15:02.569Z
zz4wz65z2t99,31.39,331438,8602.5,58501882,669,2021-04-12T16:59:51.926Z
zyvc2nodo068,17.26,141729,3891.08,27616682,161,2021-05-16T03:47:33.431Z
zyogvakst4yg,5.56,70240,3373.87,15255458,516,2021-04-20T20:14:13.85Z
zywzewm7w2ze,7.96,90000,2640.97,11787027,699,2021-04-27T20:29:11.251Z
zzuqivmdyi9s,30.68,320286,203.55,1959766,28,2021-08-23T15:16:33.534Z
zz37y9eetszr,107.4,1095457,12395.35,152900706,749,2021-04-29T01:46:21.122Z
zzwvtryzltcr,36.74,201423,13175.77,132246936,1499,2021-04-18T23:31:21.811Z
zzw88jwyyzzk,38.27,934580,3974.89,65242931,2180,2021-07-08T17:57:08.783Z
zzocr0figgxr,26.42,255372,4803.98,40260870,477,2021-06-27T07:31:43.470Z
zygzh5nmiubo,39.27,481763,3053.03,25863001,324,2021-06-27T02:12:40.735Z
zvw98npe0vjn,3.11,19881,1103.89,3227069,55,2021-03-13T10:46:48.345Z
zy7aovj18kfe,2.57,4940,1089.28,315527,147,2020-01-28T23:19:12.205Z
zx2goaar52cx,25.3,239757,5256.02,36602614,364,2021-05-16T18:49:22.145Z
zxvtp9h7bs1v,2.64,12247,1538.54,4526508,231,2021-05-07T09:15:34.395Z
zx7rqklr7udl,2.87,18345,1594.7,3744036,260,2021-05-07T01:24:51.445Z
zwxeh9vufha6,2.6,8368,163.75,599264,60,2021-08-01T08:21:22.16Z
zvvxd93jrvmn,19.88,170218,3805.95,32201148,372,2021-07-01T06:00:24.598Z
zwi0kddqankb,28.68,176012,6012.47,31761102,581,2021-04-19T10:46:17.809Z
zx678fhm54hi,33.04,198637,11579.79,42344190,2186,2021-03-14T02:15:13.543Z
ztqtp2u06v5i,9.44,67538,1908.05,8025014,519,2021-06-08T08:58:07.387Z
zugd60dh8hfk,3.2,20464,5313.76,6115647,552,2020-11-04T05:07:47.254Z
zu9byvltluk1,2.66,5666,3638.48,7178343,391,2021-03-08T13:49:31.174Z
zvd6suegb6e5,39.35,483493,6147.29,61474682,224,2021-05-18T01:23:02.683Z
ztdfc192304s,79.23,623244,26607.55,184986631,1788,2021-03-09T17:33:15.951Z
zvhe885vzhmg,19.81,169425,2702.55,22732494,214,2021-07-21T15:55:20.779Z
zutvnjhbgmer,10.45,76255,5008.24,39429100,468,2021-06-17T23:40:05.53Z
zuvj075autgb,4.59,33439,2548.32,12233729,302,2021-05-20T23:27:51.483Z
zvfj9fj2pils,6.12,107782,5202.8,27466509,1015,2021-03-14T00:45:04.778Z
zt71u5pip8o6,20.75,181114,5991.92,30770698,582,2021-04-28T03:37:17.191Z
zsydyp356qgr,19.39,164882,125.21,1120413,28,2021-09-03T22:46:04.702Z
zsqqyha53gtr,2.64,7262,92.6,314800,50,2021-08-17T01:47:11.354Z
zs67ib7h3bon,2.96,18895,1148.6,2937758,240,2021-06-04T05:18:12.209Z
zt1yajaxbgce,31.91,340830,2112.5,18675068,96,2021-07-16T14:22:26.977Z
zs602gmaxj09,10.48,44358,820.83,1256619,122,2021-06-18T22:12:32.444Z
zsfjb716u4a6,4.58,8318,1365.68,1052506,183,2021-05-08T09:06:30.488Z
zs704nargz31,107.19,1256672,22865.47,216871074,2563,2021-03-09T13:01:10.611Z
zrjznqycqswv,41.48,1113507,13890.58,227133664,1474,2021-05-13T10:10:27.852Z
zrswz6b1b1g1,26.5,141156,5848.39,36202701,469,2021-06-17T02:46:47.499Z
zsat3l1clonf,4.44,62614,167184.02,91191632,4162,2019-04-14T21:13:48.67Z
zo3o4v5m88lr,13.46,103370,4107.42,12545760,403,2021-03-08T00:36:01.516Z
znm19tpld6vn,1.39,5311,1109.83,663692,261,2021-02-25T17:25:54.524Z
