username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,39.15,990965,2583.5,31630329,1225,2021-07-08T17:57:08.783Z
zzocr0figgxr,36.56,360097,3640.56,28716661,350,2021-06-27T07:31:43.470Z
zztpmfdaobea,1.58,6124,146.98,145682,32,2021-06-28T08:15:02.569Z
zz7h9zzjss84,40.5,188774,6028.92,34189148,175,2021-04-24T18:10:24.500Z
zz37y9eetszr,97.45,1038083,9044.59,118237254,599,2021-04-29T01:46:21.122Z
zzwvtryzltcr,4.6,6565,12980.31,131644707,1455,2021-04-18T23:31:21.811Z
zz4wz65z2t99,26.78,224048,7461.48,47363862,590,2021-04-12T16:59:51.926Z
zywhpi9dit4p,9.8,38349,1186.28,3232144,172,2021-07-05T15:42:19.495Z
zyvc2nodo068,30.24,267480,3372.34,22889676,134,2021-05-16T03:47:33.431Z
zywzewm7w2ze,1.57,13308,2415.46,9366882,566,2021-04-27T20:29:11.251Z
zwxeh9vufha6,3.44,19862,95.86,229708,30,2021-08-01T08:21:22.16Z
zygq34v9tv10,4.34,16736,1935.72,3150730,488,2021-05-15T19:36:27.387Z
zygzh5nmiubo,37.32,372179,1858.99,13858697,192,2021-06-27T02:12:40.735Z
zxnnvf58tqdp,14.08,103935,5547.68,35365179,1231,2021-05-07T10:33:03.284Z
zwi0kddqankb,43.96,241610,5111.01,26684829,500,2021-04-19T10:46:17.809Z
zy1h3liskhwc,31.3,286540,8747.97,64516421,986,2021-05-02T16:39:19.542Z
zx7rqklr7udl,3.55,20527,1497.86,3211932,221,2021-05-07T01:24:51.445Z
zx678fhm54hi,24.02,97311,10716.44,38272965,2112,2021-03-14T02:15:13.543Z
zvw98npe0vjn,4.29,25242,1060.93,2893824,51,2021-03-13T10:46:48.345Z
zvvxd93jrvmn,33.63,315143,2645.84,20665048,245,2021-07-01T06:00:24.598Z
zvhe885vzhmg,19.91,149422,1730.12,13452880,132,2021-07-21T15:55:20.779Z
zvbsnbn58w28,2.6,3310,695.8,364740,152,2021-05-18T18:01:23.346Z
zvd6suegb6e5,43.5,481542,5270.21,51984230,191,2021-05-18T01:23:02.683Z
zutvnjhbgmer,24.52,198106,4255.32,32595991,379,2021-06-17T23:40:05.53Z
zuvj075autgb,2.62,9547,2417.54,11440470,255,2021-05-20T23:27:51.483Z
zvcbqsz5959t,23.8,190098,5489.99,35958404,582,2021-05-12T22:28:39.865Z
zvfj9fj2pils,7.29,121167,5097.42,25854399,941,2021-03-14T00:45:04.778Z
ztqtp2u06v5i,14.29,97939,1570.16,5665552,395,2021-06-08T08:58:07.387Z
zugd60dh8hfk,4.12,24125,5141.64,5033590,491,2020-11-04T05:07:47.254Z
zu9byvltluk1,2.64,6898,3514.52,6512088,355,2021-03-08T13:49:31.174Z
zt71u5pip8o6,13.23,88987,5280.95,24893642,482,2021-04-28T03:37:17.191Z
zt36uqzy4288,2.57,4940,674.17,308040,141,2021-03-10T16:01:31.220Z
zsfjb716u4a6,4.56,6847,1227.74,808580,147,2021-05-08T09:06:30.488Z
zt1yajaxbgce,35.45,342360,1251.96,10059470,57,2021-07-16T14:22:26.977Z
ztjx868nsae8,8.69,172800,14345.49,48664512,596,2021-02-07T18:58:00.221Z
ztdfc192304s,81.1,543986,23894.85,164863049,1616,2021-03-09T17:33:15.951Z
zsf0vzrfmqlo,18.91,139628,557.91,3254353,47,2021-06-20T16:33:03.914Z
zs67ib7h3bon,2.66,11651,1035.09,2273859,172,2021-06-04T05:18:12.209Z
zs704nargz31,13.69,51555,21238.64,202113822,2384,2021-03-09T13:01:10.611Z
zsat3l1clonf,2.76,28702,167043.42,89454986,4091,2019-04-14T21:13:48.67Z
zs5oc32ut9t3,16.53,187940,3761.79,33738735,124,2021-06-13T18:09:37.435Z
zqd4uo1f0wda,9.92,32972,1159.68,2265769,207,2021-06-17T12:53:39.770Z
zqvv0hik1zxj,21.13,161420,706.93,5142278,31,2021-07-10T20:10:59.289Z
zr43t1c7t6j9,33.01,306417,3671.39,29392811,362,2021-06-28T10:28:19.295Z
zr7swvvsyut4,24.71,200203,3769.07,28992826,374,2021-06-27T07:27:34.761Z
zrjznqycqswv,46.93,1028822,12138.38,190123932,1240,2021-05-13T10:10:27.852Z
zrswz6b1b1g1,39.11,198948,4996.35,30833667,408,2021-06-17T02:46:47.499Z
zqkluz8lb5d2,66.42,1036234,11390.82,145083852,774,2021-04-20T10:38:31.258Z
zoyp8i4yyhy7,24.4,105513,3799.43,13033691,454,2021-04-30T14:19:41.560Z
zoes7qjmf2wz,95.37,1151792,10906.22,136708083,898,2021-05-21T04:13:04.508Z
zo6vai1k8z5z,2.63,6874,343.51,440239,45,2021-03-10T15:55:51.284Z
znjs4dp9e4vm,2.6,3310,1489.2,3549460,209,2021-05-12T19:26:47.177Z
znm19tpld6vn,1.4,3310,1086.28,586571,232,2021-02-25T17:25:54.524Z
znbznb8k858l,35.2,1625790,24387.11,434816618,2814,2021-02-03T09:35:32.510Z
zobkz7s63azn,2.17,39700,14076.92,15841417,582,2019-07-14T03:20:05.432Z
zndju9el7xr2,115.46,1825015,20887.55,384252874,2614,2021-04-24T04:24:33.793Z
zneevolqriwn,5.75,35981,9566.56,56632401,484,2020-02-12T17:34:26.335Z
