username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,6.43,6004,84.58,52578,15,2021-06-28T08:15:02.569Z
zzw88jwyyzzk,29.4,166048,585.32,3199976,182,2021-07-08T17:57:08.783Z
zznkv6xpbh28,9.92,7647,730.39,528577,93,2021-05-26T16:34:24.28Z
zzppbiszhr4u,9.99,8917,302.24,118127,38,2021-05-17T08:42:01.358Z
zzj7fmzx6fbd,28.45,228897,1217.17,8728789,48,2021-06-18T02:29:42.8Z
zzocr0figgxr,45.98,426042,1723.54,12795205,163,2021-06-27T07:31:43.470Z
zz37y9eetszr,91.61,1313617,4660.9,71356301,383,2021-04-29T01:46:21.122Z
zyx6afya6snz,23.21,270767,1248.27,11490487,44,2021-06-03T00:38:15.136Z
zzwvtryzltcr,88.17,1009190,10235.13,108939639,1080,2021-04-18T23:31:21.811Z
zz7h9zzjss84,31.76,117424,4255.8,24842767,129,2021-04-24T18:10:24.500Z
zyvc2nodo068,50.45,537559,2081.75,12936376,81,2021-05-16T03:47:33.431Z
zywhpi9dit4p,18.65,41560,339.06,1117536,55,2021-07-05T15:42:19.495Z
zy8wu7geair1,13.97,160229,1783.43,14063366,75,2021-05-29T14:54:00.778Z
zygzh5nmiubo,43.39,371903,1307.3,9316638,136,2021-06-27T02:12:40.735Z
zy1h3liskhwc,47.43,460485,6408.6,45004189,680,2021-05-02T16:39:19.542Z
zyogvakst4yg,11.21,67770,3123.97,13315584,456,2021-04-20T20:14:13.85Z
zygq34v9tv10,13.27,26346,1232.08,2227257,319,2021-05-15T19:36:27.387Z
zxvtp9h7bs1v,9.73,5570,1023.89,2748999,132,2021-05-07T09:15:34.395Z
zywzewm7w2ze,18.3,144029,1803.13,5337854,354,2021-04-27T20:29:11.251Z
zxrlilz6xrj8,51.1,555452,6378.21,59595994,497,2021-04-20T00:50:21.375Z
zx7rqklr7udl,9.64,9794,1049.66,2147103,134,2021-05-07T01:24:51.445Z
zx678fhm54hi,37.4,157023,9063.23,32288502,1999,2021-03-14T02:15:13.543Z
zvvxd93jrvmn,44.17,388210,1159.13,8360573,98,2021-07-01T06:00:24.598Z
zxnnvf58tqdp,31.44,187619,4883.01,30061093,1182,2021-05-07T10:33:03.284Z
zwi0kddqankb,11.07,3000,3238.29,16251679,336,2021-04-19T10:46:17.809Z
zwicd3dot5zw,6.15,5789,9243.07,33513884,663,2021-03-15T15:56:43.73Z
zx2zkzcak5j4,41.22,239700,125.08,696374,10,2021-07-15T20:29:18.369Z
zwoabh5u1qyj,39.15,132023,1411.75,5523550,101,2021-05-09T02:54:13.152Z
zvqgsybh8mw8,9.88,26732,1400.68,4248633,136,2021-04-15T19:21:55.678Z
zx8vr0pnlejw,36.6,255674,2981.21,20681477,560,2021-06-07T04:08:33.802Z
zvd6suegb6e5,34.0,219978,4381.75,43821802,159,2021-05-18T01:23:02.683Z
zvbcy5s1kpvc,54.0,309387,3065.44,20870539,279,2021-06-07T15:02:30.423Z
zutvnjhbgmer,49.29,505384,2109.0,14619070,174,2021-06-17T23:40:05.53Z
zuug2ez19p0r,34.99,357322,1182.43,9451850,43,2021-06-12T01:27:38.508Z
zuvj075autgb,9.67,21832,1933.6,10227860,182,2021-05-20T23:27:51.483Z
zvcbqsz5959t,39.56,300806,4435.9,27997930,467,2021-05-12T22:28:39.865Z
zuo7rmu3bt1v,14.93,84924,1234.04,9558176,46,2021-06-15T02:06:38.889Z
zvfj9fj2pils,5.23,41064,4762.2,22728965,799,2021-03-14T00:45:04.778Z
zvq1p3nj21wb,36.73,168341,3399.88,15370572,193,2021-05-06T19:20:02.423Z
zuqlioce7w3f,27.81,369008,1452.51,11484968,48,2021-06-03T00:37:54.409Z
ztmlhktx2pxv,9.89,6433,943.71,2891314,95,2021-06-06T11:03:02.301Z
zsfjb716u4a6,13.52,6580,868.91,537216,110,2021-05-08T09:06:30.488Z
zsnl4mu0s6ci,60.56,289581,3505.12,21388088,124,2021-05-20T15:10:37.578Z
zs704nargz31,40.72,145824,17609.08,163970626,1966,2021-03-09T13:01:10.611Z
ztjx868nsae8,10.62,185620,14001.68,42049189,533,2021-02-07T18:58:00.221Z
zrswz6b1b1g1,41.35,195105,2125.36,14294977,207,2021-06-17T02:46:47.499Z
ztdfc192304s,68.89,494901,19605.51,131925723,1322,2021-03-09T17:33:15.951Z
zs67ib7h3bon,9.86,19769,611.84,1355157,91,2021-06-04T05:18:12.209Z
zsat3l1clonf,18.62,210303,166645.89,86113669,3954,2019-04-14T21:13:48.67Z
zrr15v7mo6pn,13.62,47458,1977.08,11896562,123,2021-05-11T18:48:25.878Z
zr43t1c7t6j9,39.94,308310,1452.62,10863504,134,2021-06-28T10:28:19.295Z
zpudbxx1r582,29.95,348687,1529.57,9815691,59,2021-06-11T23:05:16.752Z
zrh3e31l8hbl,43.5,206641,3519.45,24040447,301,2021-06-04T02:34:31.442Z
zr7swvvsyut4,40.3,314720,1642.0,11612983,163,2021-06-27T07:27:34.761Z
zqd4uo1f0wda,13.38,28443,576.3,1186246,114,2021-06-17T12:53:39.770Z
zpkgfrn21gp8,31.4,376530,1359.72,10067688,62,2021-06-15T03:05:35.489Z
zqkluz8lb5d2,61.88,1061582,8160.5,99309652,537,2021-04-20T10:38:31.258Z
zp5ttycopkcq,20.6,89776,1576.38,8872851,69,2021-06-16T04:37:23.385Z
zqx8tjdo84gi,11.64,38808,7199.12,26854439,1127,2021-03-08T15:13:09.960Z
