username,payout,points,total_payout,total_points,total_wus,created_at
zz15lj8c72r6,2.66,11678,160.98,206849,23,2021-04-28T01:35:26.442Z
zzw88jwyyzzk,36.7,836139,2694.22,34148016,1289,2021-07-08T17:57:08.783Z
zzwvtryzltcr,4.72,6550,12989.51,131659684,1457,2021-04-18T23:31:21.811Z
zywhpi9dit4p,8.75,34764,1209.09,3316624,177,2021-07-05T15:42:19.495Z
zz7h9zzjss84,37.66,188813,6104.28,34567052,177,2021-04-24T18:10:24.500Z
zz4wz65z2t99,30.9,276396,7565.56,48365289,596,2021-04-12T16:59:51.926Z
zzocr0figgxr,41.12,437372,3742.6,29697178,360,2021-06-27T07:31:43.470Z
zz37y9eetszr,92.78,961628,9323.85,120800755,610,2021-04-29T01:46:21.122Z
zyvc2nodo068,8.49,53260,3434.45,23405566,137,2021-05-16T03:47:33.431Z
zywzewm7w2ze,11.22,115104,2430.56,9515458,574,2021-04-27T20:29:11.251Z
zygzh5nmiubo,35.8,347917,1953.51,14719481,204,2021-06-27T02:12:40.735Z
zy7aovj18kfe,2.6,3310,1065.96,272727,131,2020-01-28T23:19:12.205Z
zx7rqklr7udl,4.35,25573,1505.77,3258057,224,2021-05-07T01:24:51.445Z
zwxeh9vufha6,2.9,16656,101.67,263067,33,2021-08-01T08:21:22.16Z
zygq34v9tv10,4.32,10838,1948.55,3180774,493,2021-05-15T19:36:27.387Z
zx2goaar52cx,33.02,306464,4804.45,32336554,330,2021-05-16T18:49:22.145Z
zy1h3liskhwc,40.27,460272,8855.37,65682168,1000,2021-05-02T16:39:19.542Z
zxvtp9h7bs1v,8.05,50168,1425.56,3840682,203,2021-05-07T09:15:34.395Z
zx678fhm54hi,23.1,94352,10773.86,38504087,2117,2021-03-14T02:15:13.543Z
zvhe885vzhmg,20.57,155880,1765.41,13710458,135,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,38.92,397813,2733.4,21454467,258,2021-07-01T06:00:24.598Z
zvcbqsz5959t,32.25,295548,5571.54,36653845,594,2021-05-12T22:28:39.865Z
zuvj075autgb,3.71,21916,2429.18,11506008,258,2021-05-20T23:27:51.483Z
zuml5nd9tm1r,4.61,27274,2170.19,14814990,330,2021-05-07T09:54:04.597Z
zutvnjhbgmer,33.0,306260,4350.42,33461813,389,2021-06-17T23:40:05.53Z
zvfj9fj2pils,5.68,71170,5116.18,26113509,951,2021-03-14T00:45:04.778Z
zvd6suegb6e5,17.3,124196,5323.03,52451806,194,2021-05-18T01:23:02.683Z
zwi0kddqankb,44.4,284767,5196.4,27171060,506,2021-04-19T10:46:17.809Z
zt1yajaxbgce,35.1,336690,1346.56,10931343,60,2021-07-16T14:22:26.977Z
zsqqyha53gtr,2.62,6510,7.82,18800,6,2021-08-17T01:47:11.354Z
zu32zceoknbi,2.6,8368,878.62,949630,113,2021-02-13T20:25:45.620Z
zu9byvltluk1,2.63,6880,3523.14,6554978,357,2021-03-08T13:49:31.174Z
zsfjb716u4a6,4.59,8639,1236.6,823811,149,2021-05-08T09:06:30.488Z
ztdfc192304s,79.8,569972,24133.95,166462415,1627,2021-03-09T17:33:15.951Z
zs67ib7h3bon,3.67,21217,1045.08,2330044,177,2021-06-04T05:18:12.209Z
ztqtp2u06v5i,8.85,55723,1608.89,5933057,406,2021-06-08T08:58:07.387Z
