username,payout,points,total_payout,total_points,total_wus,created_at
zzj7fmzx6fbd,17.68,160706,1293.53,9542774,51,2021-06-18T02:29:42.8Z
zzmlysr4v1eb,9.62,6880,77.35,37990,12,2021-07-14T02:08:54.236Z
zz7xblz5vh75,21.84,154989,1253.72,9367845,49,2021-06-15T03:08:24.875Z
zzw88jwyyzzk,23.63,179683,718.18,4081399,238,2021-07-08T17:57:08.783Z
zzppbiszhr4u,9.85,7874,331.49,142205,42,2021-05-17T08:42:01.358Z
zznkv6xpbh28,9.94,7245,770.03,561052,98,2021-05-26T16:34:24.28Z
zzwvtryzltcr,75.71,756778,10618.32,112923113,1134,2021-04-18T23:31:21.811Z
zzocr0figgxr,41.5,336262,1915.13,14225539,181,2021-06-27T07:31:43.470Z
zz37y9eetszr,75.7,656518,4954.02,73579156,395,2021-04-29T01:46:21.122Z
zz7h9zzjss84,46.96,188456,4406.63,25785133,132,2021-04-24T18:10:24.500Z
zygzh5nmiubo,41.8,341657,1490.12,10665306,150,2021-06-27T02:12:40.735Z
zyvc2nodo068,35.66,322116,2190.65,13861904,84,2021-05-16T03:47:33.431Z
zywhpi9dit4p,13.03,7898,398.47,1212223,63,2021-07-05T15:42:19.495Z
zxnmy0a7w7tm,23.97,67770,1413.42,5711774,156,2021-05-13T13:04:16.904Z
zx8vr0pnlejw,36.56,255051,3153.83,21846001,589,2021-06-07T04:08:33.802Z
zygq34v9tv10,13.84,22028,1299.11,2317234,343,2021-05-15T19:36:27.387Z
zywzewm7w2ze,7.13,11368,1850.93,5567320,375,2021-04-27T20:29:11.251Z
zxrlilz6xrj8,42.4,352385,6604.13,61692489,519,2021-04-20T00:50:21.375Z
zy1h3liskhwc,37.21,248430,6594.33,46482960,707,2021-05-02T16:39:19.542Z
zx7rqklr7udl,9.86,8981,1098.39,2229264,143,2021-05-07T01:24:51.445Z
zvqgsybh8mw8,9.52,24164,1454.09,4392124,146,2021-04-15T19:21:55.678Z
zwc0eu8xj928,27.92,149303,7458.51,41491609,610,2021-04-16T01:34:57.910Z
zvi9rworxtah,16.93,66021,352.05,1250904,27,2021-06-06T22:31:20.357Z
zvvxd93jrvmn,39.81,305864,1353.44,9842341,117,2021-07-01T06:00:24.598Z
zx2zkzcak5j4,48.83,266013,394.6,2470140,21,2021-07-15T20:29:18.369Z
zvp5igcak8i7,24.38,235937,4176.98,26532285,113,2021-05-04T13:40:48.137Z
zwi0kddqankb,38.86,272858,3391.35,17166812,350,2021-04-19T10:46:17.809Z
zwicd3dot5zw,5.72,9320,9271.89,33568331,675,2021-03-15T15:56:43.73Z
zx678fhm54hi,44.62,157565,9205.62,32716734,2007,2021-03-14T02:15:13.543Z
zvfj9fj2pils,6.64,54032,4787.1,22901838,807,2021-03-14T00:45:04.778Z
zutvnjhbgmer,34.35,224526,2304.61,16166998,194,2021-06-17T23:40:05.53Z
ztqtp2u06v5i,18.42,74318,809.3,1981614,187,2021-06-08T08:58:07.387Z
zuo7rmu3bt1v,28.59,249486,1331.06,10682395,49,2021-06-15T02:06:38.889Z
zuvj075autgb,10.12,21740,1980.13,10324688,187,2021-05-20T23:27:51.483Z
zuug2ez19p0r,35.88,440464,1308.77,10914758,47,2021-06-12T01:27:38.508Z
ztmlhktx2pxv,17.4,92837,1012.15,3202942,103,2021-06-06T11:03:02.301Z
zvbcy5s1kpvc,61.8,368168,3354.03,22540421,297,2021-06-07T15:02:30.423Z
zu9byvltluk1,10.0,6148,3147.61,5315221,308,2021-03-08T13:49:31.174Z
zvcbqsz5959t,20.38,88288,4598.36,29163404,481,2021-05-12T22:28:39.865Z
ztdfc192304s,80.72,603356,19960.15,134867945,1345,2021-03-09T17:33:15.951Z
zt1yajaxbgce,9.72,24737,44.37,169006,6,2021-07-16T14:22:26.977Z
zs67ib7h3bon,9.67,10377,660.99,1430470,99,2021-06-04T05:18:12.209Z
zsnl4mu0s6ci,46.9,243113,3734.02,22571882,129,2021-05-20T15:10:37.578Z
zrh3e31l8hbl,60.19,336499,3800.81,25694854,319,2021-06-04T02:34:31.442Z
zt71u5pip8o6,29.57,167812,4616.89,20502033,390,2021-04-28T03:37:17.191Z
zrt60xho7b74,9.68,31853,1139.54,3469809,104,2021-04-18T12:05:09.800Z
zr43t1c7t6j9,36.95,261008,1640.56,12293098,152,2021-06-28T10:28:19.295Z
zrjznqycqswv,51.2,860217,9411.93,136704179,910,2021-05-13T10:10:27.852Z
zsat3l1clonf,5.18,27430,166731.77,87200281,3969,2019-04-14T21:13:48.67Z
zr7swvvsyut4,37.26,265754,1845.22,13261195,180,2021-06-27T07:27:34.761Z
zpiehfkl6459,12.95,3000,519.44,147507,77,2021-05-08T05:08:16.964Z
zpkgfrn21gp8,19.18,164715,1424.35,10611434,65,2021-06-15T03:05:35.489Z
zp73qs4w279x,92.04,925029,2743.24,25819567,229,2021-06-11T02:20:10.509Z
zp2jrib36uob,37.73,131286,2832.58,12889218,254,2021-05-13T15:13:19.738Z
zqd4uo1f0wda,13.79,6898,619.27,1226437,119,2021-06-17T12:53:39.770Z
zqx8tjdo84gi,28.48,156200,7283.38,27421565,1133,2021-03-08T15:13:09.960Z
zotaumbm2h97,60.43,393702,6002.01,61878484,383,2021-05-10T22:54:45.577Z
zqkluz8lb5d2,62.71,839705,8444.93,103706923,555,2021-04-20T10:38:31.258Z
zpudbxx1r582,10.64,69959,1585.51,10329343,62,2021-06-11T23:05:16.752Z
zoes7qjmf2wz,71.99,701980,7295.14,94481066,613,2021-05-21T04:13:04.508Z
znjuzb4uy2v8,26.08,342101,1096.91,8565656,50,2021-06-12T00:41:01.853Z
zoe5g2sa7vsk,9.64,7283,156.11,91399,24,2021-06-22T19:08:20.872Z
znkh7l04k3yy,71.33,426884,3559.01,24288542,311,2021-06-04T02:39:48.911Z
