username,payout,points,total_payout,total_points,total_wus,created_at
zzuqivmdyi9s,13.05,99445,57.51,455863,9,2021-08-23T15:16:33.534Z
zztpmfdaobea,1.68,4862,177.52,264157,50,2021-06-28T08:15:02.569Z
zzw88jwyyzzk,30.16,739115,3791.62,60004828,2013,2021-07-08T17:57:08.783Z
zzwvtryzltcr,4.75,12459,13095.21,131849102,1483,2021-04-18T23:31:21.811Z
zzocr0figgxr,25.14,237469,4664.74,38866241,459,2021-06-27T07:31:43.470Z
zz37y9eetszr,90.81,1165802,12108.57,150169045,736,2021-04-29T01:46:21.122Z
zywhpi9dit4p,20.17,100709,1301.57,3707996,197,2021-07-05T15:42:19.495Z
zzmxnychvwgx,13.75,198699,101757.27,114029938,1142,2019-05-30T12:57:08.542Z
zywzewm7w2ze,6.98,83166,2602.94,11366989,679,2021-04-27T20:29:11.251Z
zz4wz65z2t99,30.1,311180,8457.69,57029648,657,2021-04-12T16:59:51.926Z
zvhe885vzhmg,23.29,212325,2581.74,21598012,204,2021-07-21T15:55:20.779Z
zygzh5nmiubo,36.43,423872,2904.7,24299394,301,2021-06-27T02:12:40.735Z
zvvxd93jrvmn,25.89,247896,3656.73,30596723,354,2021-07-01T06:00:24.598Z
zyvc2nodo068,30.29,314280,3819.77,26954051,157,2021-05-16T03:47:33.431Z
zxvtp9h7bs1v,5.93,39700,1535.9,4514261,230,2021-05-07T09:15:34.395Z
zwi0kddqankb,18.06,85916,5913.38,31204795,573,2021-04-19T10:46:17.809Z
zvd6suegb6e5,25.23,238832,6021.02,59819759,220,2021-05-18T01:23:02.683Z
zvfj9fj2pils,6.41,102303,5173.0,26974950,989,2021-03-14T00:45:04.778Z
zx678fhm54hi,19.68,84766,11472.55,41750335,2175,2021-03-14T02:15:13.543Z
zuvj075autgb,2.73,9356,2532.03,12125077,295,2021-05-20T23:27:51.483Z
zt1yajaxbgce,21.64,192029,1979.96,17220216,91,2021-07-16T14:22:26.977Z
zutvnjhbgmer,24.97,235115,4923.19,38625517,456,2021-06-17T23:40:05.53Z
ztdfc192304s,56.25,332044,26265.32,182316594,1762,2021-03-09T17:33:15.951Z
ztqtp2u06v5i,8.86,62447,1863.64,7701665,496,2021-06-08T08:58:07.387Z
zsqqyha53gtr,2.64,7272,81.85,267910,43,2021-08-17T01:47:11.354Z
