username,payout,points,total_payout,total_points,total_wus,created_at
zygzh5nmiubo,38.89,434204,2387.94,18873615,245,2021-06-27T02:12:40.735Z
zy1h3liskhwc,27.47,288804,9303.75,70131546,1062,2021-05-02T16:39:19.542Z
zxvtp9h7bs1v,2.67,3400,1473.83,4095494,217,2021-05-07T09:15:34.395Z
zz4wz65z2t99,32.31,320600,7971.41,52076062,625,2021-04-12T16:59:51.926Z
zx7rqklr7udl,3.48,21146,1538.75,3443768,234,2021-05-07T01:24:51.445Z
zztpmfdaobea,1.62,7596,160.44,199722,40,2021-06-28T08:15:02.569Z
zywzewm7w2ze,1.78,13308,2492.83,10111498,621,2021-04-27T20:29:11.251Z
zzocr0figgxr,27.24,247838,4167.67,33735506,400,2021-06-27T07:31:43.470Z
zz37y9eetszr,93.57,868785,10572.62,132803599,668,2021-04-29T01:46:21.122Z
zzw88jwyyzzk,34.3,926088,3230.98,46705222,1610,2021-07-08T17:57:08.783Z
zvvxd93jrvmn,38.4,424775,3172.53,25693236,299,2021-07-01T06:00:24.598Z
zv5qjcdoxwdj,2.65,6943,755.35,1258104,71,2021-03-09T14:29:21.607Z
zvhe885vzhmg,21.27,173721,2132.35,17126707,166,2021-07-21T15:55:20.779Z
zvd6suegb6e5,31.4,306936,5549.7,54566251,204,2021-05-18T01:23:02.683Z
zutvnjhbgmer,16.7,126553,4599.9,35634314,413,2021-06-17T23:40:05.53Z
ztqtp2u06v5i,7.65,50217,1725.26,6719818,438,2021-06-08T08:58:07.387Z
zx2goaar52cx,38.78,432121,4961.41,33790110,341,2021-05-16T18:49:22.145Z
ztdfc192304s,61.65,389464,25108.76,173397194,1688,2021-03-09T17:33:15.951Z
zwi0kddqankb,30.86,178019,5628.28,29540629,545,2021-04-19T10:46:17.809Z
zx678fhm54hi,4.98,17849,11105.06,40027063,2140,2021-03-14T02:15:13.543Z
zsf0vzrfmqlo,17.85,138431,866.05,5949949,73,2021-06-20T16:33:03.914Z
zs602gmaxj09,4.26,3310,792.88,1192062,115,2021-06-18T22:12:32.444Z
zsqqyha53gtr,2.57,7086,36.7,121376,21,2021-08-17T01:47:11.354Z
zt1yajaxbgce,46.43,594200,1629.85,13655854,74,2021-07-16T14:22:26.977Z
zsfjb716u4a6,4.17,8606,1281.56,911719,160,2021-05-08T09:06:30.488Z
zt71u5pip8o6,20.53,166148,5575.6,27161108,528,2021-04-28T03:37:17.191Z
zs704nargz31,107.68,1087614,21591.63,204259835,2428,2021-03-09T13:01:10.611Z
zs5oc32ut9t3,23.64,369450,4006.75,37028804,137,2021-06-13T18:09:37.435Z
zrjznqycqswv,45.87,899643,12948.72,206420409,1342,2021-05-13T10:10:27.852Z
zsat3l1clonf,12.49,186406,167112.01,90285800,4119,2019-04-14T21:13:48.67Z
zqd4uo1f0wda,6.81,23723,1298.08,2761915,233,2021-06-17T12:53:39.770Z
zr7swvvsyut4,27.5,251213,4308.59,34211897,425,2021-06-27T07:27:34.761Z
znjs4dp9e4vm,2.57,6710,1515.09,3597360,225,2021-05-12T19:26:47.177Z
zndju9el7xr2,93.99,1744204,22544.69,412075027,2824,2021-04-24T04:24:33.793Z
zoyp8i4yyhy7,16.55,70392,4126.8,14428894,498,2021-04-30T14:19:41.560Z
zneevolqriwn,31.73,293726,9973.36,60716376,514,2020-02-12T17:34:26.335Z
zqkluz8lb5d2,50.5,860768,12324.21,158928380,854,2021-04-20T10:38:31.258Z
znbznb8k858l,33.81,1500096,24705.05,447541733,2883,2021-02-03T09:35:32.510Z
zn9jl54cfrv1,32.05,316747,4228.6,33450197,417,2021-06-17T02:48:43.943Z
zr43t1c7t6j9,29.58,279749,4203.46,34448041,417,2021-06-28T10:28:19.295Z
zm0se7xmji6v,2.66,14470,460.13,873283,65,2021-05-09T16:23:58.30Z
zm2drgu8t7id,28.58,265513,4062.48,32843630,381,2021-06-28T10:29:30.493Z
zm611g7svmw8,1.75,6025,246.03,134327,55,2021-05-28T14:55:04.935Z
zmmhcer3bclp,7.12,46333,3150.46,24397289,462,2021-05-11T03:32:49.824Z
zlh5sr8hezgq,4.5,19826,1691.18,1478337,240,2021-03-01T17:01:49.480Z
zmg99isfipib,47.26,613772,28098.76,169628229,1328,2021-02-18T11:58:28.22Z
zl4zgnhe4vqp,5.04,31675,809.8,2817929,119,2021-05-16T17:02:21.857Z
zl79hpt4rkyk,77.55,1810225,24229.7,321463429,2367,2021-03-17T20:36:34.549Z
zn0het1kailu,4.67,16218,5309.28,31570752,488,2021-03-27T15:16:36.28Z
zm62l621q7du,23.57,201268,8472.34,55206484,720,2021-04-19T00:57:20.185Z
zhe8n00vvjg5,2.58,3460,61.2,19950,11,2021-06-07T02:41:00.717Z
zicrsk5wlfzw,2.58,5780,5.25,12400,4,2021-03-09T01:14:36.724Z
zkxnsdiwget5,34.18,350739,2881.29,19103771,471,2021-05-29T19:12:28.818Z
zhkwqsas3wwm,2.6,3310,1629.04,2011273,192,2021-03-05T05:10:15.412Z
zkrwbodiz7h5,42.61,253440,7716.54,62237627,624,2021-05-06T19:22:15.135Z
zgt3awwov2jk,4.42,7123,792.77,828761,86,2021-05-17T16:55:22.345Z
zhuvrt7r7jmy,51.61,405977,67408.68,106666351,2850,2020-03-31T23:05:11.61Z
zgyq9h1nwfau,2.68,7771,2556.14,4825774,393,2021-01-19T22:41:22.625Z
ziyqp7gg32qe,49.19,250953,6523.71,39997267,502,2021-06-16T04:41:34.988Z
