username,payout,points,total_payout,total_points,total_wus,created_at
zzj7fmzx6fbd,13.52,68305,1410.0,10590136,56,2021-06-18T02:29:42.8Z
zz37y9eetszr,67.27,451045,5417.32,77864401,416,2021-04-29T01:46:21.122Z
zz7xblz5vh75,20.67,154552,1335.74,10045650,53,2021-06-15T03:08:24.875Z
zznkv6xpbh28,9.71,11631,818.64,604878,104,2021-05-26T16:34:24.28Z
zzw88jwyyzzk,27.97,201015,869.87,5150476,294,2021-07-08T17:57:08.783Z
zz7h9zzjss84,42.84,188297,4558.54,26465820,136,2021-04-24T18:10:24.500Z
zzwvtryzltcr,81.08,859414,11124.43,118557865,1191,2021-04-18T23:31:21.811Z
zzocr0figgxr,47.6,464476,2152.05,16081894,203,2021-06-27T07:31:43.470Z
zywzewm7w2ze,10.65,50780,1927.3,6019671,396,2021-04-27T20:29:11.251Z
zyx6afya6snz,20.9,170844,1348.73,12604903,48,2021-06-03T00:38:15.136Z
zx8vr0pnlejw,33.84,217940,3372.74,23386492,619,2021-06-07T04:08:33.802Z
zxrlilz6xrj8,49.42,508599,6900.43,64807903,543,2021-04-20T00:50:21.375Z
zxnnvf58tqdp,29.45,206445,5016.98,30877374,1189,2021-05-07T10:33:03.284Z
zywhpi9dit4p,21.25,53455,499.13,1433427,73,2021-07-05T15:42:19.495Z
zxvtp9h7bs1v,9.72,8368,1089.87,2885588,141,2021-05-07T09:15:34.395Z
zyvc2nodo068,9.66,14362,2336.05,14761399,90,2021-05-16T03:47:33.431Z
zy1h3liskhwc,30.89,196580,6808.73,47971254,728,2021-05-02T16:39:19.542Z
zygq34v9tv10,14.37,14148,1381.48,2427716,363,2021-05-15T19:36:27.387Z
zx7rqklr7udl,9.87,3521,1157.09,2328975,149,2021-05-07T01:24:51.445Z
zx678fhm54hi,26.99,88744,9369.06,33231155,2020,2021-03-14T02:15:13.543Z
zwc0eu8xj928,31.05,183548,7661.89,42807626,627,2021-04-16T01:34:57.910Z
zwicd3dot5zw,6.44,5880,9307.85,33629915,690,2021-03-15T15:56:43.73Z
zx2zkzcak5j4,55.25,427261,752.32,5049674,38,2021-07-15T20:29:18.369Z
zvvxd93jrvmn,9.88,3343,1556.9,11293995,132,2021-07-01T06:00:24.598Z
zvp5igcak8i7,22.55,134582,4255.76,27329136,116,2021-05-04T13:40:48.137Z
zvqgsybh8mw8,9.95,23966,1514.73,4536273,154,2021-04-15T19:21:55.678Z
zvi9rworxtah,20.95,92264,459.01,1683782,34,2021-06-06T22:31:20.357Z
zwi0kddqankb,34.28,210830,3590.34,18283759,368,2021-04-19T10:46:17.809Z
zvfj9fj2pils,5.19,27020,4818.02,23106334,816,2021-03-14T00:45:04.778Z
zvhe885vzhmg,36.01,245698,115.36,738590,12,2021-07-21T15:55:20.779Z
zu9byvltluk1,11.84,39700,3193.2,5456342,314,2021-03-08T13:49:31.174Z
ztjx868nsae8,5.76,49356,14087.06,43728464,549,2021-02-07T18:58:00.221Z
zvbcy5s1kpvc,65.6,346225,3699.39,24398434,316,2021-06-07T15:02:30.423Z
zua2s5jlt8b0,16.92,65981,239.73,974299,20,2021-06-19T08:52:58.944Z
zuug2ez19p0r,14.39,81767,1421.98,11959305,52,2021-06-12T01:27:38.508Z
zutvnjhbgmer,35.95,244949,2544.9,18053077,215,2021-06-17T23:40:05.53Z
zvd6suegb6e5,47.69,616321,4715.59,46859598,169,2021-05-18T01:23:02.683Z
zti5i2spekxd,9.53,7321,49.39,210196,4,2021-07-10T20:33:09.548Z
ztdfc192304s,85.2,672479,20365.85,137980919,1373,2021-03-09T17:33:15.951Z
zt1yajaxbgce,46.02,426883,127.71,732775,11,2021-07-16T14:22:26.977Z
zs67ib7h3bon,9.68,9304,709.72,1513745,106,2021-06-04T05:18:12.209Z
zrswz6b1b1g1,71.88,427995,2329.92,15504935,216,2021-06-17T02:46:47.499Z
zsnl4mu0s6ci,67.14,388161,3967.6,23704015,136,2021-05-20T15:10:37.578Z
zs602gmaxj09,13.47,10407,431.41,716510,62,2021-06-18T22:12:32.444Z
zs704nargz31,27.75,81477,17915.59,165241272,1988,2021-03-09T13:01:10.611Z
zs5oc32ut9t3,27.8,199453,2873.19,25265252,89,2021-06-13T18:09:37.435Z
zt0jgm9zc218,15.98,81700,338.62,1518047,22,2021-05-17T11:40:11.314Z
zrh3e31l8hbl,35.58,126011,4104.29,27329593,334,2021-06-04T02:34:31.442Z
zsat3l1clonf,8.78,53334,166785.31,87620046,3982,2019-04-14T21:13:48.67Z
zrjznqycqswv,52.28,943355,9707.53,142169667,943,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,42.06,346379,1875.53,14092115,171,2021-06-28T10:28:19.295Z
zp73qs4w279x,79.87,776186,3051.94,28381758,246,2021-06-11T02:20:10.509Z
zr7swvvsyut4,33.23,210189,2068.21,14916663,198,2021-06-27T07:27:34.761Z
zqd4uo1f0wda,14.91,4991,649.06,1239979,122,2021-06-17T12:53:39.770Z
zpudbxx1r582,30.38,348791,1670.15,11106541,66,2021-06-11T23:05:16.752Z
zotaumbm2h97,31.86,101516,6330.33,64189721,397,2021-05-10T22:54:45.577Z
zpkgfrn21gp8,26.63,200526,1547.85,11651432,70,2021-06-15T03:05:35.489Z
zqkluz8lb5d2,56.83,630167,8797.82,108077600,577,2021-04-20T10:38:31.258Z
zoes7qjmf2wz,67.96,682593,7751.39,99582291,652,2021-05-21T04:13:04.508Z
zoe9i8wmmxg7,23.2,107925,7336.73,42506358,196,2021-04-19T13:31:51.275Z
znjuzb4uy2v8,22.66,205130,1221.53,9670972,55,2021-06-12T00:41:01.853Z
zncvvgadqdjf,49.94,244747,3736.35,24730116,303,2021-06-04T02:34:21.332Z
zobkz7s63azn,10.99,153036,13842.03,12047245,530,2019-07-14T03:20:05.432Z
znbznb8k858l,36.5,1788699,22715.21,347794433,2326,2021-02-03T09:35:32.510Z
znkh7l04k3yy,52.58,291511,3881.63,26099774,329,2021-06-04T02:39:48.911Z
zneevolqriwn,36.06,204426,7844.8,39791514,364,2020-02-12T17:34:26.335Z
zniqd147a267,14.11,6414,1104.91,2468160,123,2021-05-07T18:22:07.82Z
zndju9el7xr2,95.68,1581014,16730.89,309998732,2120,2021-04-24T04:24:33.793Z
zn9jl54cfrv1,41.15,330043,1924.26,13427412,189,2021-06-17T02:48:43.943Z
zmoty5tiw6ef,9.72,4040,243.38,75980,33,2021-05-24T01:42:45.544Z
zmmhcer3bclp,16.24,62218,2468.11,21226936,305,2021-05-11T03:32:49.824Z
zm2drgu8t7id,48.18,478613,1804.85,13450029,164,2021-06-28T10:29:30.493Z
zlh5sr8hezgq,12.02,8027,1452.45,1172886,201,2021-03-01T17:01:49.480Z
zlsv3oy8ygdd,51.96,314355,3981.2,25885412,328,2021-06-04T02:37:18.640Z
zlngtf5j4atp,9.77,18393,922.07,1802969,129,2021-05-15T14:42:25.387Z
zkxnsdiwget5,9.74,8388,2297.5,14215420,391,2021-05-29T19:12:28.818Z
zm62l621q7du,44.74,400080,6261.13,36581999,510,2021-04-19T00:57:20.185Z
zkxhu6v76o7q,71.06,934803,8282.01,90043840,730,2021-05-08T10:43:33.298Z
zkrwbodiz7h5,60.63,301918,3892.03,36094954,403,2021-05-06T19:22:15.135Z
zizsejm4xh4v,18.55,75000,3482.68,15978964,466,2021-05-14T01:47:08.108Z
ziq80u8af75f,32.1,195642,3227.71,19426726,148,2021-05-03T05:59:05.796Z
zibp2rr6iie4,12.34,10838,1905.51,4972982,270,2021-04-28T05:34:47.212Z
zhuvrt7r7jmy,48.83,274808,65193.49,91630628,2655,2020-03-31T23:05:11.61Z
zh9b8ke4vpda,35.92,244606,132.54,821415,12,2021-07-21T07:07:41.615Z
zh4fpdkaqhyl,6.61,6054,514.65,315128,64,2021-06-05T10:14:47.67Z
ziz0x96wkeh6,68.68,474882,13779.42,91671625,682,2021-02-19T07:39:09.95Z
ziyqp7gg32qe,44.31,217790,3139.67,20625803,271,2021-06-16T04:41:34.988Z
zhkwqsas3wwm,9.72,8368,1437.52,1703006,151,2021-03-05T05:10:15.412Z
zgt3awwov2jk,15.5,14803,521.29,502809,56,2021-05-17T16:55:22.345Z
zgyq9h1nwfau,9.89,10633,2120.66,2969490,291,2021-01-19T22:41:22.625Z
zedples1y7r7,9.79,3310,740.84,346868,131,2021-04-19T22:58:22.424Z
zg58ldxeyfik,14.77,11563,1373.52,2218031,298,2021-05-13T04:38:48.950Z
zep9bvsx0v1n,22.84,105443,1634.06,11498657,162,2021-06-27T02:11:12.94Z
zedndrjuxdia,41.95,344288,2013.58,14824889,193,2021-06-27T07:28:41.128Z
ze9tnl0nks84,5.64,7487,945.74,1049891,156,2021-04-12T11:15:23.233Z
zehlv6c3qrez,19.5,42571,2862.78,10635304,448,2021-05-17T10:31:38.937Z
zg7i9zi8she7,31.1,184097,3132.49,15246724,278,2021-05-06T15:38:14.98Z
zewo9i1pmkt5,14.87,3310,5938.36,2430346,483,2020-05-02T17:45:21.0Z
ze8eu873sjic,53.84,248586,4053.69,26995012,348,2021-06-02T01:23:22.372Z
ze7xi77ingmq,9.56,5471,1350.32,4325950,197,2021-06-02T03:27:31.34Z
zd18yrg87a9f,9.57,8694,398.72,238395,60,2021-05-01T16:10:23.763Z
zdf9tta1f3ns,62.63,487473,6698.88,74548002,379,2021-05-16T08:07:26.622Z
zdz2ax3x2wbk,9.73,5570,2648.4,7023006,391,2021-04-08T11:03:11.746Z
zd0fg5w5ldk6,31.44,250566,1374.84,9873908,130,2021-06-23T14:58:56.982Z
zdij82vbmwbx,9.57,14589,346.9,390985,40,2021-05-09T08:29:27.227Z
zdzzfomzdomx,25.93,132032,62.91,478905,10,2021-07-23T02:46:10.136Z
zdrzpdn3foq9,60.41,1152340,6075.02,98427871,425,2021-05-17T22:06:03.686Z
ze3r765bxkyn,10.76,5410,418.31,206725,65,2021-03-10T18:48:58.992Z
zcdt3vt8lo21,36.91,260360,2079.11,15214229,197,2021-06-23T14:57:27.240Z
zcirypzw461v,45.72,420528,2021.89,14986199,189,2021-06-27T15:01:57.965Z
zao08215jiol,51.28,560441,16900.96,93375884,911,2021-02-28T16:26:47.141Z
zc9aglr17qmv,11.81,216811,5720.98,3870071,406,2020-06-30T18:08:44.339Z
zam0gilu3jbg,66.0,378407,2346.92,18815723,116,2021-07-02T01:16:08.519Z
zbbwvb4v32ab,44.42,393325,13049.69,186082769,1060,2021-04-25T03:51:50.889Z
zbvco5f1r0ho,86.48,850130,14792.58,80503795,641,2021-02-22T21:21:34.763Z
