username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,34.58,977902,3009.32,41367056,1466,2021-07-08T17:57:08.783Z
zygzh5nmiubo,25.33,222555,2200.26,16993966,228,2021-06-27T02:12:40.735Z
zzwvtryzltcr,4.27,8484,13016.27,131704768,1463,2021-04-18T23:31:21.811Z
zz4wz65z2t99,24.55,212791,7795.91,50416123,613,2021-04-12T16:59:51.926Z
zywzewm7w2ze,1.91,16736,2476.3,9960606,598,2021-04-27T20:29:11.251Z
zxvtp9h7bs1v,2.6,8368,1456.0,4005118,212,2021-05-07T09:15:34.395Z
zy1h3liskhwc,45.8,529900,9121.6,68204022,1032,2021-05-02T16:39:19.542Z
zzocr0figgxr,32.07,316991,3984.12,31938640,383,2021-06-27T07:31:43.470Z
zyvc2nodo068,21.47,176705,3585.04,24757197,145,2021-05-16T03:47:33.431Z
zz37y9eetszr,110.03,1271394,10007.7,127119333,640,2021-04-29T01:46:21.122Z
zvvxd93jrvmn,36.96,397574,2996.36,23982258,281,2021-07-01T06:00:24.598Z
zv3l5j2ixcxa,2.6,8368,487.16,430391,77,2021-05-07T13:23:59.243Z
zvbsnbn58w28,2.58,5780,716.65,409770,167,2021-05-18T18:01:23.346Z
zvhe885vzhmg,29.53,279002,2014.48,16100151,154,2021-07-21T15:55:20.779Z
zwxeh9vufha6,2.7,15464,115.21,325131,38,2021-08-01T08:21:22.16Z
zx2goaar52cx,26.27,234966,4893.91,33142406,337,2021-05-16T18:49:22.145Z
zuvj075autgb,2.8,13203,2455.34,11659622,266,2021-05-20T23:27:51.483Z
zx678fhm54hi,16.49,64803,10974.35,39409093,2132,2021-03-14T02:15:13.543Z
zutvnjhbgmer,19.44,154854,4503.18,34824227,404,2021-06-17T23:40:05.53Z
zwi0kddqankb,23.94,117874,5442.15,28466871,526,2021-04-19T10:46:17.809Z
zt1yajaxbgce,11.16,77511,1528.33,12549339,69,2021-07-16T14:22:26.977Z
zsqqyha53gtr,2.6,9773,23.62,74711,15,2021-08-17T01:47:11.354Z
zugd60dh8hfk,4.11,25472,5196.05,5349174,507,2020-11-04T05:07:47.254Z
zsfjb716u4a6,4.8,8626,1263.67,871395,155,2021-05-08T09:06:30.488Z
ztqtp2u06v5i,4.62,28849,1686.94,6471498,426,2021-06-08T08:58:07.387Z
zu9byvltluk1,7.27,47399,3548.92,6679969,365,2021-03-08T13:49:31.174Z
zt71u5pip8o6,16.98,129126,5476.37,26365301,511,2021-04-28T03:37:17.191Z
ztdfc192304s,58.29,443441,24711.48,170665703,1663,2021-03-09T17:33:15.951Z
ztjql3zky8iu,2.6,3310,5907.09,1682263,397,2020-01-20T21:06:11.65Z
zsat3l1clonf,6.54,81788,167087.75,89958079,4109,2019-04-14T21:13:48.67Z
zs704nargz31,17.29,81794,21395.14,202735847,2403,2021-03-09T13:01:10.611Z
zqd4uo1f0wda,6.04,21372,1244.82,2567199,225,2021-06-17T12:53:39.770Z
zr7swvvsyut4,26.99,244497,4120.66,32356727,406,2021-06-27T07:27:34.761Z
zqx8tjdo84gi,13.3,95004,8344.73,35130953,1235,2021-03-08T15:13:09.960Z
zqkluz8lb5d2,59.12,833204,12011.11,154108197,826,2021-04-20T10:38:31.258Z
zoyp8i4yyhy7,21.46,105571,4013.29,13937132,481,2021-04-30T14:19:41.560Z
zrjznqycqswv,43.81,1020869,12685.19,200664951,1308,2021-05-13T10:10:27.852Z
zr43t1c7t6j9,29.01,271218,4016.45,32585803,400,2021-06-28T10:28:19.295Z
zs67ib7h3bon,3.54,21538,1067.77,2452547,188,2021-06-04T05:18:12.209Z
zoes7qjmf2wz,46.7,336855,11205.37,139653367,918,2021-05-21T04:13:04.508Z
zo6vai1k8z5z,2.68,8199,356.69,481446,50,2021-03-10T15:55:51.284Z
zn9jl54cfrv1,14.35,105037,4046.9,31643861,398,2021-06-17T02:48:43.943Z
znm19tpld6vn,1.39,4040,1093.6,608581,239,2021-02-25T17:25:54.524Z
zndju9el7xr2,98.3,1633869,21985.26,402869273,2764,2021-04-24T04:24:33.793Z
zmmhcer3bclp,7.14,46491,3107.38,24116260,450,2021-05-11T03:32:49.824Z
zmg99isfipib,49.98,683261,27807.18,165680939,1305,2021-02-18T11:58:28.22Z
zm62l621q7du,37.61,409950,8303.03,53625723,702,2021-04-19T00:57:20.185Z
zneevolqriwn,19.26,161293,9794.0,58950658,501,2020-02-12T17:34:26.335Z
znjs4dp9e4vm,2.58,5780,1502.13,3572580,217,2021-05-12T19:26:47.177Z
zmg05cpliaob,5.25,22192,2136.48,6084478,502,2021-03-04T16:51:54.525Z
zm611g7svmw8,1.68,6424,240.75,119001,52,2021-05-28T14:55:04.935Z
ziyqp7gg32qe,51.34,275507,6214.93,38193970,481,2021-06-16T04:41:34.988Z
zkxnsdiwget5,30.69,296376,2730.91,17738907,454,2021-05-29T19:12:28.818Z
zlngtf5j4atp,2.58,12636,1037.48,2145783,156,2021-05-15T14:42:25.387Z
zl4zgnhe4vqp,5.93,37573,789.1,2680911,114,2021-05-16T17:02:21.857Z
zm2drgu8t7id,32.06,316868,3888.52,31111684,365,2021-06-28T10:29:30.493Z
zhv9f1995nji,2.63,12067,2567.26,11736965,412,2021-05-17T18:24:22.3Z
