username,payout,points,total_payout,total_points,total_wus,created_at
zzocr0figgxr,41.37,333889,2584.82,19507762,239,2021-06-27T07:31:43.470Z
zz37y9eetszr,83.67,903509,6162.46,85924687,457,2021-04-29T01:46:21.122Z
zzw88jwyyzzk,33.22,309737,1237.38,8364022,497,2021-07-08T17:57:08.783Z
zzj7fmzx6fbd,34.0,354166,1534.91,11969176,60,2021-06-18T02:29:42.8Z
zywzewm7w2ze,12.87,84218,2052.9,6776631,432,2021-04-27T20:29:11.251Z
zywhpi9dit4p,15.97,34817,677.13,1823311,97,2021-07-05T15:42:19.495Z
zzmxnychvwgx,13.18,130000,101288.41,107387957,1089,2019-05-30T12:57:08.542Z
zzwvtryzltcr,21.74,50814,11896.2,127020199,1285,2021-04-18T23:31:21.811Z
zztpmfdaobea,6.83,4995,131.7,94008,23,2021-06-28T08:15:02.569Z
zz7h9zzjss84,27.97,83503,4897.72,27962870,144,2021-04-24T18:10:24.500Z
zxjbs6ukzphb,4.02,10838,785.87,2675139,134,2021-02-15T07:11:05.680Z
zxrlilz6xrj8,54.26,650162,7267.41,68661189,579,2021-04-20T00:50:21.375Z
zy1h3liskhwc,41.66,310400,7281.73,51615743,788,2021-05-02T16:39:19.542Z
zy7aovj18kfe,9.79,3310,979.65,213557,111,2020-01-28T23:19:12.205Z
zx2goaar52cx,28.02,151389,4033.81,26155797,275,2021-05-16T18:49:22.145Z
zxvtp9h7bs1v,9.79,3310,1192.24,3096200,154,2021-05-07T09:15:34.395Z
zx678fhm54hi,40.44,158378,9660.91,34069492,2038,2021-03-14T02:15:13.543Z
zygq34v9tv10,14.83,10838,1536.96,2583726,399,2021-05-15T19:36:27.387Z
zx8vr0pnlejw,35.25,235968,3718.31,25575914,675,2021-06-07T04:08:33.802Z
zx7rqklr7udl,9.77,19568,1255.07,2508695,166,2021-05-07T01:24:51.445Z
zvp5igcak8i7,27.35,233674,4474.65,29071020,124,2021-05-04T13:40:48.137Z
zvqgsybh8mw8,9.59,12118,1628.86,4813851,171,2021-04-15T19:21:55.678Z
zvhe885vzhmg,36.81,258919,482.81,3316503,37,2021-07-21T15:55:20.779Z
zvfj9fj2pils,4.21,18451,4873.42,23442225,840,2021-03-14T00:45:04.778Z
zwicd3dot5zw,5.82,11625,9371.06,33744921,717,2021-03-15T15:56:43.73Z
zwoabh5u1qyj,31.99,89130,1746.83,6618349,114,2021-05-09T02:54:13.152Z
zvcbqsz5959t,26.55,137428,4861.88,30716329,502,2021-05-12T22:28:39.865Z
zvq1p3nj21wb,25.5,130000,3708.63,16675237,204,2021-05-06T19:20:02.423Z
zwi0kddqankb,36.3,218985,3853.93,19694274,393,2021-04-19T10:46:17.809Z
zwc0eu8xj928,34.66,228458,8008.29,45036160,658,2021-04-16T01:34:57.910Z
zuqlioce7w3f,29.21,283608,1917.39,21085031,77,2021-06-03T00:37:54.409Z
zuvj075autgb,10.41,20242,2146.28,10661781,211,2021-05-20T23:27:51.483Z
zu9b94t1jznz,11.84,39700,26.06,108605,3,2021-07-26T19:49:27.783Z
zu32zceoknbi,9.81,14200,793.02,713246,92,2021-02-13T20:25:45.620Z
zuo7rmu3bt1v,25.09,213070,1496.12,12328346,56,2021-06-15T02:06:38.889Z
zvbsnbn58w28,9.56,5470,490.46,194390,98,2021-05-18T18:01:23.346Z
zvbcy5s1kpvc,53.93,289266,4304.2,27822211,354,2021-06-07T15:02:30.423Z
ztqtp2u06v5i,9.88,6427,975.97,2535948,222,2021-06-08T08:58:07.387Z
zugd60dh8hfk,9.57,8697,4865.02,4117363,441,2020-11-04T05:07:47.254Z
zutvnjhbgmer,36.74,257793,2962.75,21374242,252,2021-06-17T23:40:05.53Z
zt1yajaxbgce,31.7,190401,331.23,1919799,20,2021-07-16T14:22:26.977Z
ztjx868nsae8,12.13,241299,14173.14,45285161,566,2021-02-07T18:58:00.221Z
ztmlhktx2pxv,9.72,8368,1249.26,4136149,126,2021-06-06T11:03:02.301Z
zs67ib7h3bon,9.78,19583,806.81,1686492,121,2021-06-04T05:18:12.209Z
zsg8qvg43aij,9.97,9610,766.62,906122,234,2021-05-06T16:13:28.605Z
zs704nargz31,85.29,1237956,18628.19,173053505,2080,2021-03-09T13:01:10.611Z
zs602gmaxj09,13.2,8419,543.02,850568,72,2021-06-18T22:12:32.444Z
zsat3l1clonf,6.64,42667,166852.58,88010917,4008,2019-04-14T21:13:48.67Z
ztdfc192304s,85.95,676447,21157.56,144018034,1430,2021-03-09T17:33:15.951Z
zti5i2spekxd,18.0,72000,95.39,396778,8,2021-07-10T20:33:09.548Z
zrr15v7mo6pn,27.15,142626,2285.84,13809374,142,2021-05-11T18:48:25.878Z
zr43t1c7t6j9,49.08,500356,2299.32,17397043,213,2021-06-28T10:28:19.295Z
zr1201zvn83p,9.83,11489,1107.61,5183671,168,2021-05-19T08:45:37.922Z
zqvv0hik1zxj,11.84,39700,87.06,375750,7,2021-07-10T20:10:59.289Z
zqx8tjdo84gi,39.35,297605,7611.22,29445981,1162,2021-03-08T15:13:09.960Z
zrjznqycqswv,53.76,1133771,10287.73,153369162,1010,2021-05-13T10:10:27.852Z
zs5oc32ut9t3,19.86,84633,3142.51,27528414,99,2021-06-13T18:09:37.435Z
zrswz6b1b1g1,51.47,229924,2929.21,18763166,256,2021-06-17T02:46:47.499Z
zrh3e31l8hbl,63.37,465625,4757.95,30970564,370,2021-06-04T02:34:31.442Z
zr7swvvsyut4,37.68,272246,2495.74,18177235,240,2021-06-27T07:27:34.761Z
zqt42xigory0,4.96,4040,365.94,182312,82,2019-09-14T02:54:10.148Z
znm19tpld6vn,5.21,5780,1034.09,507141,204,2021-02-25T17:25:54.524Z
zp73qs4w279x,32.47,118940,3478.76,31002558,277,2021-06-11T02:20:10.509Z
zoe9i8wmmxg7,44.01,384798,7754.21,46064710,206,2021-04-19T13:31:51.275Z
zqd4uo1f0wda,14.1,22510,753.29,1356537,134,2021-06-17T12:53:39.770Z
zoes7qjmf2wz,88.07,1274457,8207.35,104266162,690,2021-05-21T04:13:04.508Z
zqkluz8lb5d2,48.92,420624,9439.56,116223561,626,2021-04-20T10:38:31.258Z
zneevolqriwn,59.91,611422,8255.74,44086010,397,2020-02-12T17:34:26.335Z
znjs4dp9e4vm,9.58,3600,1350.78,3435399,170,2021-05-12T19:26:47.177Z
zobkz7s63azn,7.37,85121,13889.07,12727561,537,2019-07-14T03:20:05.432Z
znbznb8k858l,25.3,859067,23067.89,366077956,2428,2021-02-03T09:35:32.510Z
zmg05cpliaob,9.99,24133,1683.57,4672953,392,2021-03-04T16:51:54.525Z
zncvvgadqdjf,54.53,300169,4312.2,27888349,342,2021-06-04T02:34:21.332Z
zmmhcer3bclp,15.98,60783,2616.1,21747922,335,2021-05-11T03:32:49.824Z
zmg99isfipib,47.28,603109,25312.62,133848077,1127,2021-02-18T11:58:28.22Z
zm62l621q7du,44.63,397860,6677.02,39695425,547,2021-04-19T00:57:20.185Z
zm611g7svmw8,9.59,3637,194.26,43969,35,2021-05-28T14:55:04.935Z
zn9jl54cfrv1,36.02,246876,2344.05,16577068,225,2021-06-17T02:48:43.943Z
zn0het1kailu,34.26,178979,4914.56,29718269,468,2021-03-27T15:16:36.28Z
zndju9el7xr2,93.54,1469580,17722.15,327229332,2234,2021-04-24T04:24:33.793Z
zkxhu6v76o7q,76.25,889785,8689.0,93271465,765,2021-05-08T10:43:33.298Z
zkrwbodiz7h5,79.66,698420,4597.35,41606358,463,2021-05-06T19:22:15.135Z
zlh5sr8hezgq,13.57,14640,1514.98,1211350,208,2021-03-01T17:01:49.480Z
zm2drgu8t7id,33.69,216077,2218.7,16494256,197,2021-06-28T10:29:30.493Z
zizsejm4xh4v,24.83,122538,3667.63,16825540,498,2021-05-14T01:47:08.108Z
ziyqp7gg32qe,67.15,364061,3773.27,24146281,305,2021-06-16T04:41:34.988Z
zl4zgnhe4vqp,9.64,29205,542.65,1655327,74,2021-05-16T17:02:21.857Z
zibp2rr6iie4,15.11,11678,1975.07,5013898,280,2021-04-28T05:34:47.212Z
ziz0x96wkeh6,45.58,192280,14290.32,94891545,708,2021-02-19T07:39:09.95Z
zlsv3oy8ygdd,53.78,291872,4550.3,28848915,365,2021-06-04T02:37:18.640Z
zg1i1zi21cxj,9.63,6606,729.08,456223,84,2021-05-05T22:13:32.482Z
zgyq9h1nwfau,9.79,11105,2208.33,3081292,303,2021-01-19T22:41:22.625Z
zehlv6c3qrez,17.59,46598,3066.21,11161408,475,2021-05-17T10:31:38.937Z
zg58ldxeyfik,12.86,11678,1526.14,2333709,327,2021-05-13T04:38:48.950Z
zhv9f1995nji,11.33,17656,2382.91,11282166,378,2021-05-17T18:24:22.3Z
zf4jlpw30jj9,33.67,215769,4429.88,30785372,117,2021-04-28T17:52:00.273Z
zgt3awwov2jk,13.85,15790,601.12,584422,62,2021-05-17T16:55:22.345Z
zfjva8lz1bkd,9.78,13422,693.88,721037,81,2021-05-13T02:38:08.324Z
zh4fpdkaqhyl,6.97,7338,556.92,351415,70,2021-06-05T10:14:47.67Z
zhuvrt7r7jmy,49.96,292828,65751.92,95176021,2703,2020-03-31T23:05:11.61Z
zdzzfomzdomx,54.05,643770,617.02,6574660,62,2021-07-23T02:46:10.136Z
ze7xi77ingmq,20.62,89918,1503.32,4874346,219,2021-06-02T03:27:31.34Z
zedndrjuxdia,35.16,234837,2426.62,17901619,228,2021-06-27T07:28:41.128Z
zdrzpdn3foq9,61.77,892934,6788.14,109728177,481,2021-05-17T22:06:03.686Z
zdz2ax3x2wbk,9.79,3310,2736.28,7056946,403,2021-04-08T11:03:11.746Z
ze8eu873sjic,51.28,208281,4657.24,30258249,383,2021-06-02T01:23:22.372Z
zdtb1pxoru5l,17.54,11678,36330.5,5910031,3218,2019-08-30T15:26:57.906Z
zdf9tta1f3ns,51.33,311184,7319.89,80004326,405,2021-05-16T08:07:26.622Z
ze1qm7rm0c3p,36.07,247572,7539.88,50265960,366,2021-04-12T12:43:54.857Z
ze9tnl0nks84,5.63,9344,1006.75,1139454,166,2021-04-12T11:15:23.233Z
zc39ce13ot47,40.39,316375,6515.0,36537766,163,2021-04-04T05:12:53.252Z
zd18yrg87a9f,9.95,6037,457.28,322555,68,2021-05-01T16:10:23.763Z
zcirypzw461v,15.34,57229,2429.99,18200850,228,2021-06-27T15:01:57.965Z
zcdt3vt8lo21,39.63,301898,2503.52,18376113,236,2021-06-23T14:57:27.240Z
zd0obr7r8hu2,21.51,96166,1084.93,4062330,168,2021-04-19T17:34:56.823Z
zcjpcoxcby4c,47.53,462734,2208.41,16498947,64,2021-05-18T01:21:38.906Z
zbvii087w8h0,70.51,1592802,3720.9,43993215,428,2021-04-18T23:30:49.434Z
zbvco5f1r0ho,51.22,304043,15521.28,86294644,669,2021-02-22T21:21:34.763Z
zd0fg5w5ldk6,39.07,293387,1803.51,13304142,165,2021-06-23T14:58:56.982Z
zc672eraszr2,15.65,99834,1540.73,7219908,268,2021-06-05T05:05:20.922Z
zawybt6yqncd,24.7,121448,4593.63,29988821,124,2021-04-10T14:44:20.507Z
zag8irbdwxnj,11.84,39700,25.69,106278,3,2021-07-26T19:53:42.775Z
zandhxi9qcej,25.69,129991,7687.62,40671729,1316,2021-04-03T00:07:35.457Z
zam0gilu3jbg,69.14,517891,3109.98,24225838,152,2021-07-02T01:16:08.519Z
z9x4tmtieuy0,20.97,92376,134.81,612030,37,2021-07-21T17:23:47.317Z
zbbwvb4v32ab,58.07,883997,13508.45,191414835,1095,2021-04-25T03:51:50.889Z
zb64w02ulcb4,24.35,118335,990.88,4287129,87,2021-05-13T15:59:50.10Z
z9toqop3r08t,121.83,1044468,140908.26,284333866,2268,2019-04-12T14:25:41.510Z
zahin334nzmr,5.49,10533,2320.32,4169722,320,2021-02-15T18:55:23.288Z
zbpj58el40tt,9.86,7719,11421.53,144031028,1335,2021-04-17T06:13:20.385Z
z82y5icnn4wg,13.02,116316,35126.18,57146137,2308,2019-05-21T23:55:26.110Z
z95ise1o06d8,36.05,247322,2315.8,17101239,207,2021-06-27T07:25:09.781Z
z6ktzowpyplz,51.11,1213787,8052.63,92545997,845,2021-04-27T01:11:30.98Z
z9jqyyzw1qtq,61.59,477095,18659.81,167331937,1276,2021-03-16T21:02:58.757Z
z8t9j29eyuog,11.88,39866,2608.53,8397622,388,2021-05-07T16:24:37.28Z
z7x2gjzaqnic,64.08,716355,9380.14,109988320,624,2021-05-11T15:02:16.254Z
z54iawtsjz9m,9.82,3310,48.8,21830,9,2021-06-07T04:36:35.433Z
