username,payout,points,total_payout,total_points,total_wus,created_at
zzmlysr4v1eb,1.42,6200,168.08,96620,32,2021-07-14T02:08:54.236Z
zzw88jwyyzzk,38.17,938027,2544.35,30639364,1199,2021-07-08T17:57:08.783Z
zz7h9zzjss84,25.1,121209,5988.42,34000374,174,2021-04-24T18:10:24.500Z
zzwvtryzltcr,4.37,7722,12975.71,131638142,1454,2021-04-18T23:31:21.811Z
zz37y9eetszr,79.08,677177,8947.14,117199171,595,2021-04-29T01:46:21.122Z
zywzewm7w2ze,5.23,51915,2413.89,9353574,563,2021-04-27T20:29:11.251Z
zywhpi9dit4p,6.86,24050,1176.48,3193795,170,2021-07-05T15:42:19.495Z
zz4wz65z2t99,32.75,302722,7434.7,47139814,589,2021-04-12T16:59:51.926Z
zyvc2nodo068,33.05,306990,3342.1,22622196,133,2021-05-16T03:47:33.431Z
zzocr0figgxr,25.63,210401,3604.0,28356564,347,2021-06-27T07:31:43.470Z
zvvxd93jrvmn,23.98,192078,2612.21,20349905,242,2021-07-01T06:00:24.598Z
zygzh5nmiubo,23.79,189911,1821.67,13486518,188,2021-06-27T02:12:40.735Z
zwxeh9vufha6,2.59,11368,92.42,209846,28,2021-08-01T08:21:22.16Z
zxnnvf58tqdp,47.34,488193,5533.6,35261244,1230,2021-05-07T10:33:03.284Z
zy1h3liskhwc,31.74,292892,8716.67,64229881,982,2021-05-02T16:39:19.542Z
zvhe885vzhmg,33.68,315852,1710.21,13303458,131,2021-07-21T15:55:20.779Z
zygq34v9tv10,4.08,8368,1931.38,3133994,486,2021-05-15T19:36:27.387Z
zx678fhm54hi,28.33,138116,10692.42,38175654,2110,2021-03-14T02:15:13.543Z
zwi0kddqankb,38.03,221111,5067.05,26443219,498,2021-04-19T10:46:17.809Z
zvfj9fj2pils,11.08,176767,5090.13,25733232,936,2021-03-14T00:45:04.778Z
ztr0nwbe0spn,2.57,4446,311.57,434342,44,2021-05-10T21:30:08.344Z
zvd6suegb6e5,44.24,496310,5226.71,51502688,188,2021-05-18T01:23:02.683Z
zutvnjhbgmer,34.37,325664,4230.8,32397885,376,2021-06-17T23:40:05.53Z
zuvj075autgb,12.01,73479,2414.92,11430923,254,2021-05-20T23:27:51.483Z
zvcbqsz5959t,37.96,382428,5466.19,35768306,579,2021-05-12T22:28:39.865Z
zugd60dh8hfk,4.36,25690,5137.52,5009465,490,2020-11-04T05:07:47.254Z
zu9byvltluk1,6.01,36156,3511.88,6505190,354,2021-03-08T13:49:31.174Z
ztqtp2u06v5i,11.16,73027,1555.87,5567613,391,2021-06-08T08:58:07.387Z
zvbsnbn58w28,2.67,7350,693.2,361430,151,2021-05-18T18:01:23.346Z
ztjx868nsae8,7.7,152821,14336.8,48491712,595,2021-02-07T18:58:00.221Z
zs67ib7h3bon,4.08,23601,1032.43,2262208,171,2021-06-04T05:18:12.209Z
ztdfc192304s,77.83,501033,23813.75,164319063,1611,2021-03-09T17:33:15.951Z
zt71u5pip8o6,20.23,152598,5267.72,24804655,480,2021-04-28T03:37:17.191Z
zsfjb716u4a6,4.09,6592,1223.18,801733,146,2021-05-08T09:06:30.488Z
zs5oc32ut9t3,19.34,208425,3745.26,33550795,123,2021-06-13T18:09:37.435Z
zs704nargz31,18.39,65232,21224.95,202062267,2382,2021-03-09T13:01:10.611Z
zsat3l1clonf,3.71,39305,167040.66,89426284,4090,2019-04-14T21:13:48.67Z
zrjznqycqswv,53.02,917688,12091.45,189095110,1233,2021-05-13T10:10:27.852Z
zrswz6b1b1g1,36.04,185617,4957.24,30634719,406,2021-06-17T02:46:47.499Z
zr43t1c7t6j9,27.13,228416,3638.38,29086394,357,2021-06-28T10:28:19.295Z
zqvv0hik1zxj,10.57,68415,685.8,4980858,30,2021-07-10T20:10:59.289Z
zoe5g2sa7vsk,1.89,5036,336.3,261943,51,2021-06-22T19:08:20.872Z
zoyp8i4yyhy7,19.42,70567,3775.03,12928178,451,2021-04-30T14:19:41.560Z
zqkluz8lb5d2,68.69,1005792,11324.4,144047618,770,2021-04-20T10:38:31.258Z
zo6vai1k8z5z,2.61,3883,340.88,433365,44,2021-03-10T15:55:51.284Z
zqd4uo1f0wda,10.58,36567,1149.76,2232797,204,2021-06-17T12:53:39.770Z
zr7swvvsyut4,29.89,263072,3744.36,28792623,372,2021-06-27T07:27:34.761Z
zoes7qjmf2wz,87.1,1005196,10810.85,135556291,891,2021-05-21T04:13:04.508Z
znvouymtuvm6,2.68,8190,13572.24,3032358,829,2019-07-03T03:47:52.741Z
