vy0my4jfyeut,4495.53,62537782,173116.87,2465811659,13516
vmiarc39yres,50.92,1410479,2199538.52,6522292616,47600
rv8fxr56dolc,33.6,491673,608529.92,1320205635,11870
l9om7ydyeiqr,1352.23,26517562,53355.49,1017105735,6546
hguh04wdx4py,145.92,7657891,29302.38,759101001,3730
6m5khs4cnqq2,191.16,5680585,618388.35,3293295098,26658
tfgjdryn2a11,111.22,2244886,465086.27,1611567471,13065
tkmrq8rmmql0,110.91,2231278,650861.34,2154751951,10341
alzwi0b7lu03,148.63,2194984,520018.67,1175543619,6861
t35yivdb1pfa,783.5,24782469,32259.03,701123668,3407
qw9uvm7z0kns,58.45,500970,225816.25,717562400,10414
hkvbmviprr4c,51.47,1803795,178610.91,754030207,4038
rly2g8kduq2h,126.96,2953201,57768.02,531482458,2387
ddvtsqvzb26g,68.96,1359945,121359.13,541801195,4096
hdlpt90ypbnb,145.06,1606805,338158.92,533614356,4907
iwlkj0u7stra,95.8,1595954,325589.71,645386916,9256
9ts44bgacp8g,54.15,1565250,78739.72,521458429,2639
19lv1u44rnu2,132.9,3222508,46178.32,502525346,2759
5ps4i9lmt3px,44.08,247614,231081.44,703928292,8223
jwsaqj967kkw,135.28,3330654,29499.32,384643148,1757
4yrn48as3zfb,130.65,3120882,25714.49,347410647,1687
xcrufix45v3f,43.98,990996,151234.63,402846800,4607
tg3ct6093qb7,143.74,3709831,24639.76,419101248,2135
6bdyk436p9cv,2738.46,39431082,25811.69,374222233,1220
kexl7542ocuk,918.01,21008294,19488.76,379607403,1452
29i1oe6kw2uc,15.53,15223,423808.04,386372493,7046
8p831icill70,118.64,2576254,24802.39,336866473,2033
pqgkxo1nicav,58.61,2512125,87015.1,330576604,1873
ej4tpa0l6ajb,117.57,2527348,23519.18,308289425,1400
k2rdhosk79dl,125.47,2884732,24855.66,327416241,1449
rmbme1ep8xxs,3816.09,52732613,17922.42,282266916,1346
j9nqho75dg5g,42.95,1172345,132916.78,307508275,3408
0a4j39bdapty,65.18,640016,25264.29,322487012,1304
knoj3mpnbmaj,28.82,1280357,21165.48,323965981,1476
ydrap2oum6vz,113.14,2329640,24206.92,292549395,1180
wo63q8c26knx,88.15,1308503,103115.54,293059903,2774
3gm4chjkp59d,56.72,470273,280759.86,315201686,2721
1n7t8823hjtd,23.14,154199,242116.13,279103422,50245
