username,payout,points,total_payout,total_points,total_wus,created_at
zz7h9zzjss84,31.26,117381,5132.74,29138058,149,2021-04-24T18:10:24.500Z
zywzewm7w2ze,14.96,101857,2151.34,7339375,461,2021-04-27T20:29:11.251Z
zywhpi9dit4p,22.48,52610,807.93,2108550,115,2021-07-05T15:42:19.495Z
zzwvtryzltcr,39.99,161517,12235.12,128385376,1335,2021-04-18T23:31:21.811Z
zznkv6xpbh28,9.59,9740,955.21,737734,121,2021-05-26T16:34:24.28Z
zz7xblz5vh75,35.47,488400,1481.64,11533429,59,2021-06-15T03:08:24.875Z
zzw88jwyyzzk,27.45,170698,1457.02,9946980,585,2021-07-08T17:57:08.783Z
zzj7fmzx6fbd,29.52,337594,1703.34,13719074,66,2021-06-18T02:29:42.8Z
zzocr0figgxr,36.54,254813,2890.38,21761663,269,2021-06-27T07:31:43.470Z
zzmxnychvwgx,30.57,505738,101372.05,108388909,1096,2019-05-30T12:57:08.542Z
zy1h3liskhwc,41.68,280701,7596.82,53860274,828,2021-05-02T16:39:19.542Z
zx7rqklr7udl,9.53,18980,1332.06,2653387,180,2021-05-07T01:24:51.445Z
zyogvakst4yg,13.71,102869,3216.12,13957443,476,2021-04-20T20:14:13.85Z
zxvtp9h7bs1v,10.19,32515,1256.73,3223187,165,2021-05-07T09:15:34.395Z
zxjbs6ukzphb,4.3,10838,822.16,2731001,146,2021-02-15T07:11:05.680Z
zygq34v9tv10,13.48,5470,1646.33,2650750,417,2021-05-15T19:36:27.387Z
zxrlilz6xrj8,55.85,703703,7683.44,73471085,615,2021-04-20T00:50:21.375Z
zx8vr0pnlejw,19.01,78691,3850.16,26090971,692,2021-06-07T04:08:33.802Z
zx2goaar52cx,23.1,107269,4227.16,27474839,285,2021-05-16T18:49:22.145Z
zx678fhm54hi,27.85,81955,9897.35,34880710,2052,2021-03-14T02:15:13.543Z
zvp5igcak8i7,33.41,251271,4662.8,30614579,130,2021-05-04T13:40:48.137Z
zwa9a67wrjcy,21.7,97498,1422.85,5981406,197,2021-04-29T08:13:25.203Z
zvhe885vzhmg,36.81,258829,782.05,5552649,56,2021-07-21T15:55:20.779Z
zvbsnbn58w28,9.79,3310,559.32,230740,110,2021-05-18T18:01:23.346Z
zvvxd93jrvmn,45.71,420267,1896.71,13835991,157,2021-07-01T06:00:24.598Z
