username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.79,5256,143.66,134682,30,2021-06-28T08:15:02.569Z
zzw88jwyyzzk,37.93,812917,2397.26,27376281,1120,2021-07-08T17:57:08.783Z
zznkv6xpbh28,2.63,7632,1074.93,916459,142,2021-05-26T16:34:24.28Z
zz4wz65z2t99,30.96,277277,7306.7,45961096,582,2021-04-12T16:59:51.926Z
zywhpi9dit4p,11.85,42971,1139.82,3056624,164,2021-07-05T15:42:19.495Z
zz37y9eetszr,46.37,236413,8729.92,114389307,581,2021-04-29T01:46:21.122Z
zzwvtryzltcr,4.32,6543,12962.76,131613549,1451,2021-04-18T23:31:21.811Z
zywzewm7w2ze,1.66,10940,2399.06,9219507,554,2021-04-27T20:29:11.251Z
zz7h9zzjss84,25.7,118809,5806.69,32639314,168,2021-04-24T18:10:24.500Z
zzj7fmzx6fbd,18.23,195731,1949.7,16638692,78,2021-06-18T02:29:42.8Z
zygzh5nmiubo,18.94,139857,1677.4,12023394,171,2021-06-27T02:12:40.735Z
zxvtp9h7bs1v,2.6,10838,1393.97,3653359,193,2021-05-07T09:15:34.395Z
zygq34v9tv10,7.04,27574,1907.44,3059258,482,2021-05-15T19:36:27.387Z
zyvc2nodo068,25.01,203490,3244.8,21753823,128,2021-05-16T03:47:33.431Z
zx8vr0pnlejw,2.69,9610,4069.89,26976989,741,2021-06-07T04:08:33.802Z
zy1h3liskhwc,43.74,564486,8571.49,62721225,964,2021-05-02T16:39:19.542Z
zx7rqklr7udl,3.56,20569,1485.77,3141234,217,2021-05-07T01:24:51.445Z
zxnnvf58tqdp,12.28,84578,5394.94,33802104,1216,2021-05-07T10:33:03.284Z
zwxeh9vufha6,2.6,7538,87.21,190870,25,2021-08-01T08:21:22.16Z
zx678fhm54hi,4.92,17464,10585.22,37682582,2101,2021-03-14T02:15:13.543Z
zvd6suegb6e5,17.31,124283,5088.64,50093437,181,2021-05-18T01:23:02.683Z
zvcbqsz5959t,23.89,191075,5352.51,34766621,563,2021-05-12T22:28:39.865Z
zwi0kddqankb,22.42,107251,4920.48,25615079,485,2021-04-19T10:46:17.809Z
zvhe885vzhmg,16.1,113711,1604.16,12384774,122,2021-07-21T15:55:20.779Z
zwa9a67wrjcy,10.22,65238,1508.59,6480994,215,2021-04-29T08:13:25.203Z
zvqgsybh8mw8,4.08,23614,1892.48,5777319,224,2021-04-15T19:21:55.678Z
zvvxd93jrvmn,32.07,293062,2476.91,18954307,224,2021-07-01T06:00:24.598Z
zuvj075autgb,3.86,21857,2399.25,11335654,252,2021-05-20T23:27:51.483Z
zvbsnbn58w28,2.62,6510,682.76,341990,145,2021-05-18T18:01:23.346Z
zvfj9fj2pils,4.89,74656,5062.84,25302059,924,2021-03-14T00:45:04.778Z
ztr0nwbe0spn,2.61,12100,296.84,349158,41,2021-05-10T21:30:08.344Z
zu32zceoknbi,2.67,6643,872.24,919422,111,2021-02-13T20:25:45.620Z
ztqtp2u06v5i,8.21,51278,1508.39,5245139,376,2021-06-08T08:58:07.387Z
zutvnjhbgmer,26.49,219975,4087.07,30983614,360,2021-06-17T23:40:05.53Z
zsfjb716u4a6,4.39,8619,1209.84,776270,142,2021-05-08T09:06:30.488Z
ztdfc192304s,72.53,496103,23478.95,161590250,1586,2021-03-09T17:33:15.951Z
zugd60dh8hfk,4.3,25255,5118.99,4899864,484,2020-11-04T05:07:47.254Z
zt71u5pip8o6,23.82,190293,5167.9,23894241,463,2021-04-28T03:37:17.191Z
ztjx868nsae8,8.2,178650,14304.98,47754285,588,2021-02-07T18:58:00.221Z
zsat3l1clonf,3.69,37655,167026.47,89269121,4082,2019-04-14T21:13:48.67Z
zrskn1gw459l,2.66,8997,459.1,579056,82,2021-05-18T11:03:31.426Z
zs602gmaxj09,4.24,5856,734.96,1035756,100,2021-06-18T22:12:32.444Z
zs67ib7h3bon,2.66,11651,1019.02,2190600,164,2021-06-04T05:18:12.209Z
zs5oc32ut9t3,24.83,289626,3684.67,32892580,119,2021-06-13T18:09:37.435Z
zrswz6b1b1g1,53.32,319895,4729.33,29043131,383,2021-06-17T02:46:47.499Z
zrjznqycqswv,51.45,1090066,11877.88,184725800,1204,2021-05-13T10:10:27.852Z
zr7swvvsyut4,14.33,98292,3620.88,27641250,353,2021-06-27T07:27:34.761Z
zs704nargz31,30.59,124007,21067.57,200757649,2363,2021-03-09T13:01:10.611Z
zqvv0hik1zxj,28.49,245453,620.48,4174335,26,2021-07-10T20:10:59.289Z
zr43t1c7t6j9,33.94,319594,3500.21,27673859,334,2021-06-28T10:28:19.295Z
zoyp8i4yyhy7,18.9,67894,3692.99,12592663,439,2021-04-30T14:19:41.560Z
zp2jrib36uob,4.41,15717,3456.24,15127595,296,2021-05-13T15:13:19.738Z
zn9jl54cfrv1,39.08,400381,3530.98,26675526,342,2021-06-17T02:48:43.943Z
zndju9el7xr2,106.1,1922549,20360.02,374213913,2542,2021-04-24T04:24:33.793Z
zoes7qjmf2wz,70.07,726077,10452.39,130701002,863,2021-05-21T04:13:04.508Z
zneevolqriwn,32.64,263722,9458.0,55526346,475,2020-02-12T17:34:26.335Z
znbznb8k858l,34.23,1240002,24198.82,424558292,2757,2021-02-03T09:35:32.510Z
zqd4uo1f0wda,10.52,42020,1118.79,2121354,197,2021-06-17T12:53:39.770Z
zmmhcer3bclp,7.46,46058,2989.79,23363203,424,2021-05-11T03:32:49.824Z
zmg99isfipib,41.46,443558,26971.65,154366017,1238,2021-02-18T11:58:28.22Z
zm611g7svmw8,1.97,4614,231.32,94574,46,2021-05-28T14:55:04.935Z
zm2drgu8t7id,17.64,127130,3367.02,26064550,310,2021-06-28T10:29:30.493Z
zkrwbodiz7h5,46.33,267963,6613.35,55669901,587,2021-05-06T19:22:15.135Z
zl4zgnhe4vqp,4.92,29205,717.29,2272288,98,2021-05-16T17:02:21.857Z
zjjbtardqpsx,2.67,5118,604.55,455701,83,2021-03-02T07:14:59.542Z
zl79hpt4rkyk,66.37,1104699,22823.01,293563104,2156,2021-03-17T20:36:34.549Z
zmg05cpliaob,8.67,35425,2019.19,5618952,463,2021-03-04T16:51:54.525Z
ziyqp7gg32qe,68.02,483579,5468.06,33827243,427,2021-06-16T04:41:34.988Z
zm62l621q7du,37.48,374816,7817.87,48985153,648,2021-04-19T00:57:20.185Z
zm4az9g057m7,2.62,10920,48243.4,41700459,729,2020-04-29T16:46:08.443Z
zi0ki9b0f60j,35.08,336330,1175.33,8657018,40,2021-06-02T11:55:52.626Z
zep9bvsx0v1n,29.91,263322,1702.44,12099867,173,2021-06-27T02:11:12.94Z
zhpor3vjn6b1,75.87,1507374,22586.81,236112939,1229,2021-03-18T17:25:09.938Z
zix2y9ff6vnm,1.92,8567,420.12,151481,63,2021-05-26T15:03:57.511Z
zg58ldxeyfik,4.46,11368,1877.99,2732155,417,2021-05-13T04:38:48.950Z
zedndrjuxdia,25.1,204503,3305.93,25469295,321,2021-06-27T07:28:41.128Z
zgyq9h1nwfau,4.1,23746,2367.3,3438001,341,2021-01-19T22:41:22.625Z
zhkwqsas3wwm,2.6,8368,1605.62,1948875,182,2021-03-05T05:10:15.412Z
zetkiwvrp2b1,1.33,8368,4062.17,6855273,439,2021-01-24T18:13:07.327Z
ze7xi77ingmq,2.58,10194,1816.34,6000287,285,2021-06-02T03:27:31.34Z
zcjpcoxcby4c,25.63,210370,2997.57,22908440,93,2021-05-18T01:21:38.906Z
zcirypzw461v,26.38,218676,3570.78,27935052,336,2021-06-27T15:01:57.965Z
zd0fg5w5ldk6,32.51,299216,3007.09,23752821,281,2021-06-23T14:58:56.982Z
zdz2ax3x2wbk,2.57,11250,2916.43,7191836,449,2021-04-08T11:03:11.746Z
zdrzpdn3foq9,62.32,869367,8399.0,136188827,592,2021-05-17T22:06:03.686Z
zdf9tta1f3ns,77.24,499392,9552.78,98752552,493,2021-05-16T08:07:26.622Z
zcdt3vt8lo21,23.87,190890,3506.57,26919841,331,2021-06-23T14:57:27.240Z
zdg1mws4nv7w,41.22,439168,7001.85,70269064,414,2021-05-22T01:30:10.176Z
zc672eraszr2,1.75,14221,1950.86,10475915,364,2021-06-05T05:05:20.922Z
zdtb1pxoru5l,4.29,8368,36660.22,6106050,3254,2019-08-30T15:26:57.906Z
zb64w02ulcb4,10.49,67770,1525.24,7191999,139,2021-05-13T15:59:50.10Z
zbpj58el40tt,3.88,5370,11596.75,144305632,1359,2021-04-17T06:13:20.385Z
zam0gilu3jbg,61.05,335843,5272.9,39568536,238,2021-07-02T01:16:08.519Z
zbvco5f1r0ho,102.79,830647,17827.71,103588597,755,2021-02-22T21:21:34.763Z
zb6f0psxyend,2.6,8368,2106.55,2356029,403,2021-03-20T08:32:08.384Z
zawybt6yqncd,38.13,385200,5391.42,37693369,146,2021-04-10T14:44:20.507Z
zandhxi9qcej,25.14,204958,8479.41,46247285,1487,2021-04-03T00:07:35.457Z
za2m18n346ct,2.58,4040,357.85,319774,50,2021-04-21T04:00:24.607Z
zbbwvb4v32ab,14.23,97453,14798.4,205953395,1195,2021-04-25T03:51:50.889Z
zahin334nzmr,2.08,21497,2443.52,4813871,364,2021-02-15T18:55:23.288Z
z8c3mmjszivi,33.55,313988,2272.56,16843568,238,2021-06-22T09:57:47.291Z
z95ise1o06d8,33.59,314634,3204.29,24700409,294,2021-06-27T07:25:09.781Z
z9x4tmtieuy0,16.49,117120,755.79,3944254,149,2021-07-21T17:23:47.317Z
z888fuy9j2z8,32.99,306058,3291.89,20798702,256,2021-05-19T00:09:41.211Z
z7x2gjzaqnic,60.07,761898,11118.58,132682822,733,2021-05-11T15:02:16.254Z
z8t9j29eyuog,8.08,50401,2970.68,9957214,491,2021-05-07T16:24:37.28Z
z6ktzowpyplz,13.23,104420,9291.07,111311028,1054,2021-04-27T01:11:30.98Z
z9toqop3r08t,107.89,917987,144308.45,310406930,2389,2019-04-12T14:25:41.510Z
z82y5icnn4wg,1.44,4179,35434.69,60162380,2417,2019-05-21T23:55:26.110Z
z6ow793svax0,18.87,72008,3766.68,10526375,402,2021-02-24T17:19:37.844Z
z63qx3emeczx,3.91,16260,432.03,2795332,67,2021-07-01T05:09:56.509Z
z3g7ir9dquho,25.91,213546,1991.87,15975833,63,2021-06-25T06:05:12.883Z
z26qj2fogy3k,26.87,225076,3477.47,27096368,338,2021-06-27T14:56:47.5Z
z440atmwg7uy,19.87,224861,4126.41,32358706,368,2021-05-10T23:02:26.589Z
z4zq2o3kkhwp,37.69,554771,4698.68,48691356,317,2021-06-06T16:14:33.31Z
z27vwhecb4zo,21.75,116993,8864.68,24888680,974,2021-03-12T16:13:33.305Z
z5j7qeqcmgli,19.77,148064,6830.53,31901428,780,2021-04-03T03:17:11.926Z
z4vk62ncxwjf,2.6,14117,1055.72,1950798,158,2021-05-26T01:05:49.748Z
z1m91m80o3xb,40.17,420352,7752.38,76909817,1231,2021-05-27T02:54:35.830Z
z605n1d3k3dy,48.61,368815,17957.27,135123889,1379,2021-03-26T12:36:10.696Z
z0j48zx185na,40.03,417864,3379.51,25551934,348,2021-06-11T09:15:00.477Z
yzi4ytq5t87k,99.65,1775700,11524.9,265405486,1063,2021-05-20T20:49:00.786Z
z0dxt3elftqe,8.43,30029,1595.35,2689534,363,2021-05-22T21:38:51.979Z
z08hta18o8ic,25.45,300911,7189.71,35352581,835,2021-04-03T03:34:20.567Z
yzl15xg6wmha,3.14,18054,1425.35,3031908,338,2021-04-20T11:02:26.303Z
yzqxzkl0ip8m,12.2,57968,3944.96,17463357,454,2021-05-16T11:54:26.655Z
z0bappmk3j5z,4.27,25104,946.68,2334941,384,2021-06-23T14:07:44.113Z
yzwokle6hg7d,26.81,224372,7163.88,33930183,803,2021-04-03T03:35:02.125Z
yyzaoe70b5rj,4.08,8368,944.19,646884,115,2021-04-23T11:33:33.820Z
yzg9tygzrvn3,4.67,27640,4483.48,10554507,529,2021-03-19T14:22:48.291Z
ywzh2fkjq2wa,18.78,138335,288.16,2542356,52,2021-07-06T03:02:47.682Z
yxfgexq3p363,2.67,10025,971.4,2142083,166,2021-04-18T08:07:31.652Z
yywlg351o0i1,2.65,12962,585.88,533692,82,2021-06-12T00:18:42.306Z
ywleb62fpikr,15.86,243422,5826.4,39659967,500,2021-06-02T01:46:01.943Z
yy3jb335kjrc,38.27,188130,15644.26,117567158,1675,2021-02-26T10:49:34.938Z
