username,payout,points,total_payout,total_points,total_wus,created_at
zzuqivmdyi9s,32.35,348581,151.84,1454893,22,2021-08-23T15:16:33.534Z
zzw88jwyyzzk,34.87,872186,3903.62,63478926,2123,2021-07-08T17:57:08.783Z
zywhpi9dit4p,8.9,35019,1328.3,3818050,208,2021-07-05T15:42:19.495Z
zz37y9eetszr,48.43,351366,12203.58,150827851,740,2021-04-29T01:46:21.122Z
zzocr0figgxr,30.41,316118,4751.18,39750744,469,2021-06-27T07:31:43.470Z
zzwvtryzltcr,6.23,26091,13110.49,131889990,1488,2021-04-18T23:31:21.811Z
zyogvakst4yg,6.25,71760,3362.49,15112508,511,2021-04-20T20:14:13.85Z
zywzewm7w2ze,8.01,86145,2625.26,11616776,691,2021-04-27T20:29:11.251Z
zz4wz65z2t99,24.05,221685,8543.15,57892807,665,2021-04-12T16:59:51.926Z
zygzh5nmiubo,24.85,233493,2983.37,25065388,313,2021-06-27T02:12:40.735Z
zy25tok7udgl,23.42,213892,522.96,2694771,82,2021-05-13T08:01:28.833Z
zxnmy0a7w7tm,11.33,43500,1543.29,6186231,162,2021-05-13T13:04:16.904Z
zvvxd93jrvmn,37.34,442025,3758.2,31754773,364,2021-07-01T06:00:24.598Z
zvqjud4x95h7,9.68,69674,25.57,177550,6,2021-07-20T09:54:19.466Z
zx7rqklr7udl,3.13,19987,1589.03,3707838,256,2021-05-07T01:24:51.445Z
zx678fhm54hi,36.05,192994,11542.63,42135834,2181,2021-03-14T02:15:13.543Z
zwi0kddqankb,14.19,72920,5959.06,31451831,576,2021-04-19T10:46:17.809Z
zvhe885vzhmg,20.82,181906,2657.73,22327427,211,2021-07-21T15:55:20.779Z
zxnnvf58tqdp,2.61,17177,5639.15,36129110,1241,2021-05-07T10:33:03.284Z
zvfj9fj2pils,3.27,50156,5191.2,27262849,1003,2021-03-14T00:45:04.778Z
zutvnjhbgmer,16.4,132300,4965.68,39008510,460,2021-06-17T23:40:05.53Z
zsqqyha53gtr,2.78,17754,87.31,300237,48,2021-08-17T01:47:11.354Z
zsydyp356qgr,23.43,214040,87.61,803478,22,2021-09-03T22:46:04.702Z
zuvj075autgb,4.9,31423,2543.73,12200290,299,2021-05-20T23:27:51.483Z
zugd60dh8hfk,3.26,20865,5307.91,6083582,547,2020-11-04T05:07:47.254Z
ztqtp2u06v5i,11.69,86904,1893.68,7924792,512,2021-06-08T08:58:07.387Z
zt71u5pip8o6,20.73,180882,5949.99,30403195,577,2021-04-28T03:37:17.191Z
ztdfc192304s,62.22,524876,26473.53,183996061,1778,2021-03-09T17:33:15.951Z
zsfjb716u4a6,4.57,6642,1356.41,1037529,180,2021-05-08T09:06:30.488Z
zsat3l1clonf,2.13,23997,167177.06,91100458,4157,2019-04-14T21:13:48.67Z
zs67ib7h3bon,2.57,15538,1142.67,2899891,236,2021-06-04T05:18:12.209Z
zr7swvvsyut4,41.58,533135,4913.0,40629932,494,2021-06-27T07:27:34.761Z
zrswz6b1b1g1,46.11,299684,5774.0,35740933,460,2021-06-17T02:46:47.499Z
zs5oc32ut9t3,24.49,448705,4359.29,44100049,158,2021-06-13T18:09:37.435Z
zqd4uo1f0wda,10.16,42493,1451.06,3391566,277,2021-06-17T12:53:39.770Z
zr43t1c7t6j9,28.77,290352,4796.65,40696243,486,2021-06-28T10:28:19.295Z
zq0ohtwc87vp,2.71,17263,2897.79,24516857,242,2021-05-08T17:04:08.472Z
zpiehfkl6459,4.66,4190,674.34,236877,107,2021-05-08T05:08:16.964Z
zrjznqycqswv,46.04,889322,13809.86,225274289,1459,2021-05-13T10:10:27.852Z
zs704nargz31,100.79,1169966,22671.5,214888137,2543,2021-03-09T13:01:10.611Z
zp73qs4w279x,66.55,608030,4349.17,37331903,337,2021-06-11T02:20:10.509Z
zo6vai1k8z5z,2.66,7729,401.42,712028,62,2021-03-10T15:55:51.284Z
znvouymtuvm6,2.62,6175,13623.21,3256683,848,2019-07-03T03:47:52.741Z
zndju9el7xr2,91.28,1845377,24387.51,446599337,3008,2021-04-24T04:24:33.793Z
zniqd147a267,4.31,16547,1596.27,3906645,170,2021-05-07T18:22:07.82Z
zneevolqriwn,18.0,160039,10616.24,68520783,567,2020-02-12T17:34:26.335Z
znbznb8k858l,5.02,76390,25090.8,465247911,2990,2021-02-03T09:35:32.510Z
znm19tpld6vn,1.54,4940,1108.44,658381,258,2021-02-25T17:25:54.524Z
zn9jl54cfrv1,25.99,249340,4801.07,39398884,477,2021-06-17T02:48:43.943Z
zmg05cpliaob,6.82,29357,2255.9,6579906,536,2021-03-04T16:51:54.525Z
zm62l621q7du,30.22,313032,8615.12,56556713,737,2021-04-19T00:57:20.185Z
zm611g7svmw8,1.77,5930,260.66,181344,63,2021-05-28T14:55:04.935Z
zm4az9g057m7,8.96,63277,48252.36,41763736,730,2020-04-29T16:46:08.443Z
zm0se7xmji6v,2.61,15794,512.38,1161307,90,2021-05-09T16:23:58.30Z
zlh5sr8hezgq,3.15,7284,1718.22,1576935,252,2021-03-01T17:01:49.480Z
zm2drgu8t7id,13.58,104578,4635.31,38780982,448,2021-06-28T10:29:30.493Z
zklllvc1h86b,36.74,429947,69.33,708357,14,2021-08-23T15:17:33.827Z
zk0x6tbqvzhh,30.57,318675,134.7,1247043,22,2021-08-23T15:16:44.235Z
zlngtf5j4atp,4.1,26792,1085.07,2432815,180,2021-05-15T14:42:25.387Z
zkrwbodiz7h5,25.93,137084,8569.63,68150622,651,2021-05-06T19:22:15.135Z
ziyqp7gg32qe,59.15,448602,7493.33,46324606,570,2021-06-16T04:41:34.988Z
ziz0x96wkeh6,9.67,38200,15547.52,102885280,764,2021-02-19T07:39:09.95Z
zgi1cokedbg0,38.96,474899,3086.08,25416077,296,2021-06-27T02:13:38.983Z
zix2y9ff6vnm,1.71,7506,454.44,273605,82,2021-05-26T15:03:57.511Z
zhuvrt7r7jmy,56.29,528986,68235.07,113749955,2939,2020-03-31T23:05:11.61Z
zhpor3vjn6b1,63.72,1270314,25363.0,293039068,1449,2021-03-18T17:25:09.938Z
zhv9f1995nji,2.95,20308,2607.93,11977748,429,2021-05-17T18:24:22.3Z
zgyq9h1nwfau,2.72,17325,2609.83,5102271,429,2021-01-19T22:41:22.625Z
zf4jlpw30jj9,12.08,90217,6030.92,46118330,168,2021-04-28T17:52:00.273Z
zg58ldxeyfik,4.32,11768,2081.6,3353016,508,2021-05-13T04:38:48.950Z
zep9bvsx0v1n,31.3,330099,3015.03,25268354,320,2021-06-27T02:11:12.94Z
ze3r765bxkyn,3.55,4024,570.65,337851,93,2021-03-10T18:48:58.992Z
zedndrjuxdia,25.82,246933,4588.83,38191409,457,2021-06-27T07:28:41.128Z
ze7xi77ingmq,2.57,13950,2006.87,7183793,357,2021-06-02T03:27:31.34Z
zdrzpdn3foq9,58.12,844833,10930.5,179510545,787,2021-05-17T22:06:03.686Z
ze9tnl0nks84,1.73,10722,1196.99,1752595,242,2021-04-12T11:15:23.233Z
ze1qm7rm0c3p,12.87,97691,8338.49,57220952,402,2021-04-12T12:43:54.857Z
zdij82vbmwbx,2.67,11113,407.54,616922,57,2021-05-09T08:29:27.227Z
zdf9tta1f3ns,65.11,555789,12742.78,126345814,620,2021-05-16T08:07:26.622Z
zdz2ax3x2wbk,2.57,8268,3017.98,7459885,543,2021-04-08T11:03:11.746Z
zd18yrg87a9f,2.86,18280,510.04,495175,92,2021-05-01T16:10:23.763Z
zcfnysw8463o,15.72,125185,2547.73,21092540,264,2021-06-27T02:13:32.107Z
zcsg1sjk4r6s,36.28,420892,714.92,7314804,85,2021-07-06T03:07:02.638Z
zd0fg5w5ldk6,37.3,441228,4233.27,36243294,424,2021-06-23T14:58:56.982Z
zcdt3vt8lo21,27.51,270489,4812.2,39904719,477,2021-06-23T14:57:27.240Z
zcirypzw461v,29.19,296877,4894.4,41364614,494,2021-06-27T15:01:57.965Z
zcjpcoxcby4c,23.21,211363,3892.7,31900647,133,2021-05-18T01:21:38.906Z
zc39ce13ot47,30.51,317724,8185.85,53412373,215,2021-04-04T05:12:53.252Z
zbvco5f1r0ho,86.27,892585,21182.67,131681605,895,2021-02-22T21:21:34.763Z
zbpj58el40tt,3.66,12964,12076.09,146519415,1455,2021-04-17T06:13:20.385Z
zb9l7g160ipd,20.04,171954,428.18,4362384,62,2021-08-23T15:13:27.502Z
zaf7bsgpoblg,35.42,403717,159.62,1529843,22,2021-08-23T15:16:01.316Z
za2kxbp11f1k,30.32,314638,1657.14,14689731,155,2021-07-06T03:02:09.351Z
zb64w02ulcb4,4.44,29205,2062.02,11178517,215,2021-05-13T15:59:50.10Z
zawybt6yqncd,29.93,308589,6220.16,46224991,174,2021-04-10T14:44:20.507Z
zam0gilu3jbg,59.04,495516,8137.52,61653566,372,2021-07-02T01:16:08.519Z
z9x4tmtieuy0,2.63,16732,1320.37,8159884,289,2021-07-21T17:23:47.317Z
zbbwvb4v32ab,9.32,65981,16164.65,221724016,1310,2021-04-25T03:51:50.889Z
zandhxi9qcej,9.13,64521,9147.23,51779396,1675,2021-04-03T00:07:35.457Z
z9toqop3r08t,108.77,818109,147982.87,337069994,2531,2019-04-12T14:25:41.510Z
z99cd8gqe1lr,2.57,4940,67.99,141636,53,2021-08-17T21:40:27.922Z
z9a8677gb9zh,28.36,283854,765.11,7855586,98,2021-07-06T03:06:01.575Z
z95ise1o06d8,36.57,426604,4458.96,37055235,442,2021-06-27T07:25:09.781Z
z8rr1us5i2gv,2.59,5229,1800.66,5119467,184,2021-05-17T22:15:33.769Z
