username,payout,points,total_payout,total_points,total_wus,created_at
zzuqivmdyi9s,30.82,322493,88.33,778356,13,2021-08-23T15:16:33.534Z
zz4wz65z2t99,31.25,329356,8488.94,57359004,660,2021-04-12T16:59:51.926Z
zygzh5nmiubo,22.66,204590,2927.36,24503984,305,2021-06-27T02:12:40.735Z
zzocr0figgxr,23.18,210935,4687.92,39077176,461,2021-06-27T07:31:43.470Z
zzw88jwyyzzk,46.35,1961298,3837.97,61966126,2057,2021-07-08T17:57:08.783Z
zz37y9eetszr,46.58,307440,12155.15,150476485,737,2021-04-29T01:46:21.122Z
zywzewm7w2ze,6.71,82598,2609.65,11449587,683,2021-04-27T20:29:11.251Z
zzwvtryzltcr,4.66,6533,13099.87,131855635,1484,2021-04-18T23:31:21.811Z
zyvc2nodo068,33.77,373707,3853.54,27327758,158,2021-05-16T03:47:33.431Z
zywhpi9dit4p,8.25,37188,1309.82,3745184,203,2021-07-05T15:42:19.495Z
zvvxd93jrvmn,39.35,483537,3696.08,31080260,358,2021-07-01T06:00:24.598Z
zvhe885vzhmg,29.93,308559,2611.67,21906571,207,2021-07-21T15:55:20.779Z
ztqtp2u06v5i,13.61,104866,1877.25,7806531,503,2021-06-08T08:58:07.387Z
zuvj075autgb,3.11,21924,2535.14,12147001,296,2021-05-20T23:27:51.483Z
zx678fhm54hi,34.03,192505,11506.58,41942840,2178,2021-03-14T02:15:13.543Z
zx2goaar52cx,23.67,217016,5178.45,35823072,357,2021-05-16T18:49:22.145Z
zugd60dh8hfk,7.47,51773,5300.78,6037538,543,2020-11-04T05:07:47.254Z
ztdfc192304s,89.76,760351,26355.08,183076945,1768,2021-03-09T17:33:15.951Z
zvfj9fj2pils,5.55,83676,5178.55,27058626,993,2021-03-14T00:45:04.778Z
zt71u5pip8o6,20.78,181464,5907.8,30032475,572,2021-04-28T03:37:17.191Z
zt1yajaxbgce,37.24,440012,2017.2,17660228,93,2021-07-16T14:22:26.977Z
zsydyp356qgr,17.5,144342,47.49,453898,14,2021-09-03T22:46:04.702Z
zsqqyha53gtr,2.68,14573,84.53,282483,45,2021-08-17T01:47:11.354Z
zs67ib7h3bon,2.97,18972,1137.14,2865427,231,2021-06-04T05:18:12.209Z
zsfjb716u4a6,4.64,6583,1347.56,1022663,177,2021-05-08T09:06:30.488Z
zrswz6b1b1g1,47.66,342177,5674.13,35077859,451,2021-06-17T02:46:47.499Z
zs704nargz31,84.39,781391,22470.48,212608652,2524,2021-03-09T13:01:10.611Z
zr7swvvsyut4,37.3,441257,4845.12,39843169,486,2021-06-27T07:27:34.761Z
zrjznqycqswv,40.5,1056385,13724.29,223646887,1447,2021-05-13T10:10:27.852Z
zsat3l1clonf,2.38,30867,167172.81,91053042,4151,2019-04-14T21:13:48.67Z
zq0ohtwc87vp,2.71,17305,2895.08,24499594,241,2021-05-08T17:04:08.472Z
zpiehfkl6459,3.87,5570,669.68,232687,105,2021-05-08T05:08:16.964Z
zn9jl54cfrv1,36.83,431868,4750.78,38923751,474,2021-06-17T02:48:43.943Z
zobkz7s63azn,6.52,156600,14144.39,17236427,606,2019-07-14T03:20:05.432Z
zndju9el7xr2,83.05,1683598,24201.85,442503425,2992,2021-04-24T04:24:33.793Z
zr43t1c7t6j9,33.09,361644,4733.22,40016416,479,2021-06-28T10:28:19.295Z
zneevolqriwn,34.52,341690,10544.94,67518130,560,2020-02-12T17:34:26.335Z
zqd4uo1f0wda,9.56,38479,1434.61,3325605,272,2021-06-17T12:53:39.770Z
zoyp8i4yyhy7,21.64,100851,4430.19,15908964,543,2021-04-30T14:19:41.560Z
znbznb8k858l,8.74,175979,25076.15,464993679,2983,2021-02-03T09:35:32.510Z
zm611g7svmw8,1.87,5313,258.89,175414,62,2021-05-28T14:55:04.935Z
zm0se7xmji6v,3.15,20175,507.13,1133283,86,2021-05-09T16:23:58.30Z
zm2drgu8t7id,36.85,432209,4594.43,38408768,441,2021-06-28T10:29:30.493Z
zln95rqfbwf2,20.27,175136,1662.81,7873946,168,2021-05-28T17:21:11.491Z
zlh5sr8hezgq,3.9,19037,1711.49,1550589,250,2021-03-01T17:01:49.480Z
zm62l621q7du,27.79,274383,8560.33,56014164,730,2021-04-19T00:57:20.185Z
zlngtf5j4atp,3.11,19899,1080.97,2406023,178,2021-05-15T14:42:25.387Z
zmg99isfipib,46.83,665191,28915.0,180995414,1385,2021-02-18T11:58:28.22Z
zkrwbodiz7h5,32.74,157480,8497.46,67740532,649,2021-05-06T19:22:15.135Z
zl79hpt4rkyk,71.19,1658839,25465.5,348734166,2543,2021-03-17T20:36:34.549Z
zk0x6tbqvzhh,34.4,384892,91.14,829446,16,2021-08-23T15:16:44.235Z
zgmnjd8i0qu4,33.48,368553,2385.97,16367893,92,2021-05-28T03:03:45.413Z
zgyq9h1nwfau,2.69,8657,2604.4,5067675,425,2021-01-19T22:41:22.625Z
zgi1cokedbg0,34.48,386391,3021.28,24693910,289,2021-06-27T02:13:38.983Z
ziz0x96wkeh6,67.72,612597,15493.99,102587250,762,2021-02-19T07:39:09.95Z
zhpor3vjn6b1,68.99,1535722,25234.33,290439465,1437,2021-03-18T17:25:09.938Z
ziyqp7gg32qe,60.97,429773,7396.97,45649923,563,2021-06-16T04:41:34.988Z
zg58ldxeyfik,15.4,60118,2072.78,3336308,504,2021-05-13T04:38:48.950Z
zhuvrt7r7jmy,27.91,192006,68139.58,112923005,2931,2020-03-31T23:05:11.61Z
zep9bvsx0v1n,22.01,196548,2947.3,24514440,309,2021-06-27T02:11:12.94Z
zdf9tta1f3ns,83.24,862556,12629.77,125469265,617,2021-05-16T08:07:26.622Z
zdz2ax3x2wbk,2.68,7781,3012.84,7446677,537,2021-04-08T11:03:11.746Z
zedndrjuxdia,28.25,282182,4526.3,37515105,452,2021-06-27T07:28:41.128Z
zdrzpdn3foq9,62.66,1008994,10809.47,177459125,780,2021-05-17T22:06:03.686Z
zd0fg5w5ldk6,28.52,286361,4172.08,35582296,415,2021-06-23T14:58:56.982Z
zd18yrg87a9f,2.7,13934,504.48,464357,86,2021-05-01T16:10:23.763Z
ze9tnl0nks84,1.59,15226,1193.59,1734305,239,2021-04-12T11:15:23.233Z
ze7xi77ingmq,3.41,21874,2000.51,7145193,352,2021-06-02T03:27:31.34Z
ze3r765bxkyn,3.87,4034,567.1,333827,92,2021-03-10T18:48:58.992Z
zcsg1sjk4r6s,23.06,209500,647.47,6565853,77,2021-07-06T03:07:02.638Z
zcdt3vt8lo21,33.28,365089,4755.01,39329598,470,2021-06-23T14:57:27.240Z
zcfnysw8463o,36.48,424879,2499.36,20613450,256,2021-06-27T02:13:32.107Z
zcirypzw461v,30.93,324280,4836.01,40770695,485,2021-06-27T15:01:57.965Z
zc672eraszr2,15.19,175039,2325.76,14422213,449,2021-06-05T05:05:20.922Z
zc39ce13ot47,30.18,312504,8155.34,53094649,214,2021-04-04T05:12:53.252Z
zcjpcoxcby4c,37.41,443338,3834.91,31301165,130,2021-05-18T01:21:38.906Z
zbvco5f1r0ho,92.67,859022,21030.15,130221785,888,2021-02-22T21:21:34.763Z
zbpj58el40tt,3.81,7331,12065.01,146475432,1450,2021-04-17T06:13:20.385Z
zbbwvb4v32ab,32.19,345729,16117.56,221207468,1306,2021-04-25T03:51:50.889Z
zb9l7g160ipd,31.07,326462,381.21,3928050,53,2021-08-23T15:13:27.502Z
zaf7bsgpoblg,31.31,330289,98.32,878328,14,2021-08-23T15:16:01.316Z
zabh73t6ae4p,2.6,8368,61.6,226365,12,2021-05-20T18:18:12.706Z
za2kxbp11f1k,36.23,419910,1603.9,14167325,150,2021-07-06T03:02:09.351Z
zb64w02ulcb4,12.05,90000,2043.7,11041842,212,2021-05-13T15:59:50.10Z
z9a8677gb9zh,34.9,393716,707.92,7280538,88,2021-07-06T03:06:01.575Z
z9x4tmtieuy0,22.91,207712,1304.02,8037249,283,2021-07-21T17:23:47.317Z
zandhxi9qcej,5.95,39815,9125.93,51623856,1661,2021-04-03T00:07:35.457Z
zam0gilu3jbg,52.21,368403,8004.59,60518622,367,2021-07-02T01:16:08.519Z
z9toqop3r08t,80.32,582979,147836.52,336072065,2527,2019-04-12T14:25:41.510Z
z81enhktdwei,1.83,7409,359.26,261604,70,2021-05-28T14:53:45.680Z
z8t9j29eyuog,6.06,40619,3257.94,11839358,600,2021-05-07T16:24:37.28Z
z8rr1us5i2gv,2.61,4293,1798.07,5114238,183,2021-05-17T22:15:33.769Z
z7ryf0246c9e,26.75,667854,4971.06,42736261,412,2021-04-10T18:13:27.525Z
z8c3mmjszivi,31.56,334221,3467.12,29140541,378,2021-06-22T09:57:47.291Z
z7x2gjzaqnic,51.58,979218,13410.69,168796917,907,2021-05-11T15:02:16.254Z
z7aqb4szeswr,2.62,9348,10.38,28713,12,2021-08-16T12:58:25.24Z
z95ise1o06d8,35.35,401789,4406.5,36501853,436,2021-06-27T07:25:09.781Z
z888fuy9j2z8,32.15,345072,4311.74,30188251,355,2021-05-19T00:09:41.211Z
z6ow793svax0,5.04,20540,4095.45,11868389,458,2021-02-24T17:19:37.844Z
z2ifd83g9ytd,2.57,4940,27.14,22640,11,2021-06-29T17:39:16.20Z
z2ual4u78d33,2.67,3400,13.04,30528,9,2021-07-03T07:51:17.82Z
z5j7qeqcmgli,25.62,244243,7688.56,39533747,958,2021-04-03T03:17:11.926Z
z4imvneiqb1d,2.6,8368,1401.01,1592078,257,2021-05-18T17:57:58.800Z
z4zq2o3kkhwp,35.51,679498,5658.05,63185006,401,2021-06-06T16:14:33.31Z
z2h1ybiynet4,86.84,798011,8950.96,59623466,245,2021-05-16T18:23:49.53Z
z26qj2fogy3k,24.03,222021,4704.5,39333277,481,2021-06-27T14:56:47.5Z
z440atmwg7uy,21.98,311422,4979.06,42765427,482,2021-05-10T23:02:26.589Z
z27vwhecb4zo,17.46,99257,9517.93,28597662,1086,2021-03-12T16:13:33.305Z
z1m91m80o3xb,2.63,7617,9306.66,96009941,1533,2021-05-27T02:54:35.830Z
z09u0zjzyzqt,38.96,474874,3004.61,24532811,306,2021-06-27T02:13:53.941Z
z07lzz5uewcg,9.75,70240,237.57,814277,36,2021-05-08T17:12:30.984Z
z15fgb666d1j,32.47,350707,753.64,7919146,96,2021-07-06T03:03:38.865Z
yzwokle6hg7d,23.36,213228,8013.57,41455188,986,2021-04-03T03:35:02.125Z
z0j48zx185na,25.69,245161,4626.21,38188208,494,2021-06-11T09:15:00.477Z
yzqxzkl0ip8m,6.88,34094,4504.2,20885400,557,2021-05-16T11:54:26.655Z
z0dxt3elftqe,4.6,12207,1775.18,3193466,429,2021-05-22T21:38:51.979Z
z0bappmk3j5z,3.38,21676,1113.95,3378172,519,2021-06-23T14:07:44.113Z
yzg9tygzrvn3,5.87,39282,4712.09,12084128,587,2021-03-19T14:22:48.291Z
yyy5v4rkgc65,2.87,18339,2445.61,2850129,353,2021-03-15T16:23:34.270Z
yywlg351o0i1,2.62,6178,630.98,721865,104,2021-06-12T00:18:42.306Z
yxujavkhkpdu,2.59,4258,323.81,111390,43,2021-02-13T23:10:07.828Z
yxfgexq3p363,2.6,9757,1027.81,2499254,192,2021-04-18T08:07:31.652Z
yw5uw2im99og,2.8,17834,5021.1,30476380,463,2021-05-16T02:40:15.475Z
ywzh2fkjq2wa,29.58,303049,1510.95,14650060,191,2021-07-06T03:02:47.682Z
ywg3acvjdi32,48.85,267473,5005.2,32268727,201,2021-07-02T16:03:00.426Z
yw4n5d7c40gj,2.61,3328,90.18,230189,62,2021-07-30T17:06:35.524Z
yxpnsqax3eh5,22.11,197770,9332.71,60296846,1344,2021-04-20T14:09:31.521Z
yxxoyrwl7hh1,3.72,24146,1766.28,4206393,662,2021-05-22T17:52:44.374Z
yy3jb335kjrc,33.8,167743,17041.23,124982787,1738,2021-02-26T10:49:34.938Z
yw4f1qtux9q2,28.9,292289,2860.31,23318007,270,2021-06-27T02:18:06.413Z
yvptf4mdpusg,46.95,1485102,4261.4,97981628,610,2021-07-20T02:31:01.850Z
ytzgoo7rrjcw,24.18,125010,10830.95,98723962,1148,2021-05-17T17:22:00.522Z
yvqdzn2aff7t,2.6,10819,6964.11,23315258,553,2021-02-26T21:44:47.9Z
yume2r71tz1f,4.34,12067,8880.24,82103452,979,2021-05-07T19:36:56.193Z
yuh204jepvr5,56.47,499027,20016.0,125731624,994,2021-03-09T11:39:11.825Z
ytpjsbx6pnyv,2.61,5839,164.63,254519,49,2021-07-31T12:17:26.891Z
yu81i6a54dky,47.74,690394,11810.57,235100853,1335,2021-06-01T23:59:46.602Z
yus0dq0788it,2.58,16431,3706.16,5084891,517,2021-02-15T11:25:48.775Z
ytq8bzhxjq6u,10.16,147872,18607.81,60490679,2194,2020-12-07T01:09:42.611Z
yspq9ciev7n4,22.52,202827,3144.44,26746739,103,2021-05-28T14:36:48.719Z
ytmsj1ybsvbd,39.75,235594,7235.24,44574658,543,2021-06-17T02:46:22.39Z
yrmjr12055eg,38.69,468893,3920.64,32668039,394,2021-06-22T09:55:48.219Z
yrmucy5mdzze,1.75,7421,218.75,290715,58,2021-06-13T20:47:16.620Z
ytl8szo7vd5s,35.61,407535,5051.65,42110210,477,2021-06-23T14:54:39.718Z
yrs5vzp97svb,35.8,984787,4604.89,80249809,2297,2021-07-03T20:56:44.622Z
yrl25m94pco0,4.07,3954,374.22,177958,56,2021-05-10T07:54:06.566Z
yrkt7v3f8t1w,8.17,40244,1456.91,4394542,170,2021-06-19T12:46:03.552Z
