username,payout,points,total_payout,total_points,total_wus,created_at
zzocr0figgxr,33.69,315997,3862.95,30793229,370,2021-06-27T07:31:43.470Z
zzw88jwyyzzk,35.74,744290,2865.48,37923891,1387,2021-07-08T17:57:08.783Z
zzdsm8io2oft,2.57,4940,256.09,111085,42,2021-04-20T03:06:02.787Z
zz37y9eetszr,35.66,182926,9574.44,122564720,620,2021-04-29T01:46:21.122Z
zz4wz65z2t99,37.59,376470,7687.37,49467905,603,2021-04-12T16:59:51.926Z
zywhpi9dit4p,4.27,16226,1241.82,3438806,182,2021-07-05T15:42:19.495Z
zzwvtryzltcr,4.73,8444,13003.4,131683186,1460,2021-04-18T23:31:21.811Z
zyvc2nodo068,11.52,75803,3492.69,23862368,141,2021-05-16T03:47:33.431Z
zzmxnychvwgx,40.82,1047423,101657.99,112726129,1131,2019-05-30T12:57:08.542Z
zywzewm7w2ze,5.64,56436,2456.89,9771742,587,2021-04-27T20:29:11.251Z
zwxeh9vufha6,2.65,7296,109.73,293718,36,2021-08-01T08:21:22.16Z
zygzh5nmiubo,39.18,402536,2078.31,15864601,213,2021-06-27T02:12:40.735Z
zwa9a67wrjcy,7.75,48068,1564.58,6881159,228,2021-04-29T08:13:25.203Z
zvhe885vzhmg,40.47,425803,1896.31,14954971,144,2021-07-21T15:55:20.779Z
zvvxd93jrvmn,33.44,312537,2865.2,22710792,270,2021-07-01T06:00:24.598Z
zygq34v9tv10,4.83,16736,1966.66,3252060,496,2021-05-15T19:36:27.387Z
zxvtp9h7bs1v,2.6,8368,1444.52,3946930,208,2021-05-07T09:15:34.395Z
zx678fhm54hi,32.19,129240,10869.4,38924200,2122,2021-03-14T02:15:13.543Z
zy1h3liskhwc,34.5,308672,8988.82,66909155,1019,2021-05-02T16:39:19.542Z
zwi0kddqankb,36.18,200977,5325.15,27880743,517,2021-04-19T10:46:17.809Z
ztr0nwbe0spn,2.58,3638,319.37,453158,47,2021-05-10T21:30:08.344Z
zvd6suegb6e5,17.41,125148,5375.95,52920225,197,2021-05-18T01:23:02.683Z
zuvj075autgb,3.7,21849,2442.32,11581082,262,2021-05-20T23:27:51.483Z
zti5i2spekxd,20.96,159713,712.89,5381440,31,2021-07-10T20:33:09.548Z
zvfj9fj2pils,4.23,54191,5136.55,26413731,960,2021-03-14T00:45:04.778Z
zt1yajaxbgce,23.92,191394,1438.08,11759045,64,2021-07-16T14:22:26.977Z
zt71u5pip8o6,13.2,88814,5396.62,25747129,501,2021-04-28T03:37:17.191Z
zugd60dh8hfk,2.68,9544,5175.86,5228653,501,2020-11-04T05:07:47.254Z
zstlpord3l9k,10.05,64119,914.01,3354259,71,2021-04-27T15:43:54.645Z
ztdfc192304s,81.05,543355,24430.66,168608946,1646,2021-03-09T17:33:15.951Z
zsqqyha53gtr,2.66,13023,13.06,37603,11,2021-08-17T01:47:11.354Z
zsf0vzrfmqlo,31.45,284195,695.73,4469952,56,2021-06-20T16:33:03.914Z
zsfjb716u4a6,4.44,6605,1249.58,847591,152,2021-05-08T09:06:30.488Z
zs67ib7h3bon,3.26,18764,1057.29,2390959,183,2021-06-04T05:18:12.209Z
zs602gmaxj09,4.07,7422,761.81,1102777,109,2021-06-18T22:12:32.444Z
zs5oc32ut9t3,18.4,209497,3875.06,35023860,130,2021-06-13T18:09:37.435Z
zs704nargz31,17.26,61235,21330.33,202451133,2395,2021-03-09T13:01:10.611Z
zrswz6b1b1g1,55.33,325645,5361.24,32979035,431,2021-06-17T02:46:47.499Z
zsat3l1clonf,3.74,38879,167069.93,89751144,4101,2019-04-14T21:13:48.67Z
zrjznqycqswv,47.8,797245,12487.08,196821492,1283,2021-05-13T10:10:27.852Z
zqkluz8lb5d2,58.43,823782,11785.29,150861974,806,2021-04-20T10:38:31.258Z
zqvv0hik1zxj,31.65,287010,836.01,6337836,36,2021-07-10T20:10:59.289Z
zr7swvvsyut4,45.01,511763,4002.07,31257477,396,2021-06-27T07:27:34.761Z
zoyp8i4yyhy7,19.4,70509,3932.11,13585491,471,2021-04-30T14:19:41.560Z
zqd4uo1f0wda,6.1,23707,1218.12,2472264,219,2021-06-17T12:53:39.770Z
zniqd147a267,13.56,52755,1458.76,3366265,150,2021-05-07T18:22:07.82Z
zoes7qjmf2wz,37.58,289900,11009.37,137539741,904,2021-05-21T04:13:04.508Z
zr43t1c7t6j9,34.43,326466,3899.03,31520301,386,2021-06-28T10:28:19.295Z
zobkz7s63azn,6.68,136134,14100.92,16316233,590,2019-07-14T03:20:05.432Z
zneevolqriwn,11.71,74649,9652.33,57422053,491,2020-02-12T17:34:26.335Z
zmmhcer3bclp,4.87,28870,3076.43,23918985,442,2021-05-11T03:32:49.824Z
zm611g7svmw8,2.04,4040,239.07,112577,51,2021-05-28T14:55:04.935Z
zn9jl54cfrv1,26.65,222360,3932.3,30570228,389,2021-06-17T02:48:43.943Z
znbznb8k858l,17.47,369720,24615.8,443759481,2860,2021-02-03T09:35:32.510Z
zmg05cpliaob,6.49,24384,2112.65,5989242,498,2021-03-04T16:51:54.525Z
zm2drgu8t7id,32.28,296013,3770.42,30027503,353,2021-06-28T10:29:30.493Z
zmg99isfipib,50.31,626565,27614.15,163233051,1291,2021-02-18T11:58:28.22Z
zm62l621q7du,24.48,197579,8184.75,52501122,689,2021-04-19T00:57:20.185Z
zndju9el7xr2,99.33,1624893,21587.44,396358788,2715,2021-04-24T04:24:33.793Z
zl79hpt4rkyk,77.0,1563618,23642.32,309928015,2280,2021-03-17T20:36:34.549Z
zl4zgnhe4vqp,13.36,90000,774.02,2596526,110,2021-05-16T17:02:21.857Z
zjjbtardqpsx,2.59,6765,624.35,533469,90,2021-03-02T07:14:59.542Z
zix2y9ff6vnm,1.95,7345,429.96,181665,68,2021-05-26T15:03:57.511Z
zkrwbodiz7h5,51.71,250470,7171.91,58903768,607,2021-05-06T19:22:15.135Z
zkxnsdiwget5,35.68,345919,2636.31,16933074,440,2021-05-29T19:12:28.818Z
ziyqp7gg32qe,52.25,319417,6006.92,36970942,470,2021-06-16T04:41:34.988Z
ziz0x96wkeh6,68.94,410474,14768.4,97777878,731,2021-02-19T07:39:09.95Z
zhv9f1995nji,2.67,11805,2564.63,11724898,411,2021-05-17T18:24:22.3Z
zhpor3vjn6b1,75.3,1480512,23497.46,254615898,1303,2021-03-18T17:25:09.938Z
zgyq9h1nwfau,18.39,134470,2450.42,3976161,369,2021-01-19T22:41:22.625Z
zgeutp4zmfn2,4.34,5859,455.25,158504,59,2021-03-12T01:05:08.168Z
zep9bvsx0v1n,17.86,129029,2077.83,15584318,216,2021-06-27T02:11:12.94Z
zf6q7tl9jf6t,1.99,5039,345.58,161064,69,2021-05-28T14:54:32.30Z
zgi1cokedbg0,37.76,379158,2233.34,16718227,204,2021-06-27T02:13:38.983Z
