username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.73,6753,186.51,293318,55,2021-06-28T08:15:02.569Z
zzuqivmdyi9s,38.2,459008,271.13,2718664,34,2021-08-23T15:16:33.534Z
zzocr0figgxr,25.59,243800,4866.35,40935450,486,2021-06-27T07:31:43.470Z
zzw88jwyyzzk,32.84,667463,4040.42,66810473,2227,2021-07-08T17:57:08.783Z
zz4wz65z2t99,31.0,325382,8647.16,58932628,673,2021-04-12T16:59:51.926Z
zz37y9eetszr,118.01,1536628,12623.12,155678790,759,2021-04-29T01:46:21.122Z
zznkv6xpbh28,2.62,9839,1082.87,940560,146,2021-05-26T16:34:24.28Z
zzwvtryzltcr,17.91,72447,13226.05,132484210,1512,2021-04-18T23:31:21.811Z
zywhpi9dit4p,7.44,28416,1365.12,3980440,214,2021-07-05T15:42:19.495Z
zywzewm7w2ze,7.76,85909,2654.89,11933957,708,2021-04-27T20:29:11.251Z
zy25tok7udgl,19.94,170865,552.84,2937493,93,2021-05-13T08:01:28.833Z
zygzh5nmiubo,26.02,249813,3110.24,26441117,330,2021-06-27T02:12:40.735Z
zx2goaar52cx,16.33,131040,5294.04,36926254,366,2021-05-16T18:49:22.145Z
zvvxd93jrvmn,32.59,352828,3870.95,32903740,381,2021-07-01T06:00:24.598Z
zxnnvf58tqdp,13.33,110344,5668.13,36382610,1245,2021-05-07T10:33:03.284Z
zx7rqklr7udl,2.57,15507,1597.27,3759543,262,2021-05-07T01:24:51.445Z
zvhe885vzhmg,22.62,204053,2757.51,23284965,219,2021-07-21T15:55:20.779Z
zyogvakst4yg,9.98,134940,3391.14,15489624,522,2021-04-20T20:14:13.85Z
zwi0kddqankb,40.99,276380,6077.4,32172302,584,2021-04-19T10:46:17.809Z
zvfj9fj2pils,4.91,86898,5212.5,27625667,1030,2021-03-14T00:45:04.778Z
zsydyp356qgr,17.64,145812,168.03,1504335,34,2021-09-03T22:46:04.702Z
zt1yajaxbgce,36.42,423763,2151.49,19110077,98,2021-07-16T14:22:26.977Z
zvd6suegb6e5,39.23,480931,6186.52,61955613,225,2021-05-18T01:23:02.683Z
zutvnjhbgmer,14.0,108612,5054.56,39885788,473,2021-06-17T23:40:05.53Z
ztqtp2u06v5i,11.74,87292,1926.88,8161114,525,2021-06-08T08:58:07.387Z
zsqqyha53gtr,2.65,7291,97.9,329397,52,2021-08-17T01:47:11.354Z
zsfjb716u4a6,4.67,6622,1375.15,1065748,185,2021-05-08T09:06:30.488Z
zt71u5pip8o6,2.67,8161,6015.97,30967697,586,2021-04-28T03:37:17.191Z
ztdfc192304s,76.91,577975,26756.2,186100631,1796,2021-03-09T17:33:15.951Z
zuvj075autgb,2.52,9359,2554.48,12264895,304,2021-05-20T23:27:51.483Z
zs704nargz31,89.25,985459,23034.85,218561420,2577,2021-03-09T13:01:10.611Z
zs67ib7h3bon,2.97,18943,1154.53,2975616,244,2021-06-04T05:18:12.209Z
zrswz6b1b1g1,53.31,410961,5947.33,36864203,476,2021-06-17T02:46:47.499Z
zqd4uo1f0wda,9.01,35049,1482.78,3514368,286,2021-06-17T12:53:39.770Z
zr43t1c7t6j9,31.76,338150,4877.32,41501442,500,2021-06-28T10:28:19.295Z
zpiehfkl6459,3.94,4940,678.28,241817,109,2021-05-08T05:08:16.964Z
zs5oc32ut9t3,23.37,375570,4409.17,44917581,160,2021-06-13T18:09:37.435Z
zr7swvvsyut4,39.34,483285,5041.51,42044394,507,2021-06-27T07:27:34.761Z
zrjznqycqswv,46.24,1080017,13975.29,229008880,1486,2021-05-13T10:10:27.852Z
zsat3l1clonf,1.86,20844,167189.04,91251603,4166,2019-04-14T21:13:48.67Z
zniqd147a267,4.96,18203,1615.52,3993732,174,2021-05-07T18:22:07.82Z
zoes7qjmf2wz,77.11,1348153,11402.88,141975007,932,2021-05-21T04:13:04.508Z
zo3o4v5m88lr,18.18,151726,4141.16,12821111,407,2021-03-08T00:36:01.516Z
zoyp8i4yyhy7,22.75,107398,4532.47,16393820,564,2021-04-30T14:19:41.560Z
zneevolqriwn,38.05,427009,10685.59,69332632,572,2020-02-12T17:34:26.335Z
zn9jl54cfrv1,25.91,248250,4924.73,40718415,489,2021-06-17T02:48:43.943Z
zndju9el7xr2,79.53,1544639,24740.62,453196848,3046,2021-04-24T04:24:33.793Z
znjs4dp9e4vm,2.69,7410,1530.78,3635040,244,2021-05-12T19:26:47.177Z
znvouymtuvm6,2.65,6261,13631.14,3276806,852,2019-07-03T03:47:52.741Z
znbznb8k858l,4.7,78275,25125.33,465879352,3012,2021-02-03T09:35:32.510Z
zm0se7xmji6v,2.57,8689,523.48,1216622,95,2021-05-09T16:23:58.30Z
zme9qzrgorhs,3.95,4360,460.28,257064,71,2020-05-20T03:53:21.308Z
zmg05cpliaob,6.16,28934,2274.0,6653823,546,2021-03-04T16:51:54.525Z
zlngtf5j4atp,5.75,38445,1096.9,2501777,184,2021-05-15T14:42:25.387Z
zn0het1kailu,17.84,90000,5480.96,32405420,495,2021-03-27T15:16:36.28Z
zmg99isfipib,45.23,622068,29122.52,183776610,1400,2021-02-18T11:58:28.22Z
zmmhcer3bclp,49.06,727400,3376.83,26440271,520,2021-05-11T03:32:49.824Z
zln95rqfbwf2,5.27,35024,1687.18,8047177,179,2021-05-28T17:21:11.491Z
zm2drgu8t7id,33.48,368582,4717.2,39598054,456,2021-06-28T10:29:30.493Z
