username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,7.26,5538,111.77,78575,20,2021-06-28T08:15:02.569Z
zznkv6xpbh28,9.86,7596,808.93,593247,102,2021-05-26T16:34:24.28Z
zzwvtryzltcr,89.49,936781,11043.35,117698451,1182,2021-04-18T23:31:21.811Z
zzj7fmzx6fbd,20.51,160587,1396.48,10521831,55,2021-06-18T02:29:42.8Z
zzmlysr4v1eb,9.79,3310,116.51,51230,16,2021-07-14T02:08:54.236Z
zzocr0figgxr,31.34,186606,2104.45,15617418,198,2021-06-27T07:31:43.470Z
zz7xblz5vh75,23.97,216848,1315.07,9891098,52,2021-06-15T03:08:24.875Z
zzw88jwyyzzk,23.93,183763,841.9,4949461,279,2021-07-08T17:57:08.783Z
zz37y9eetszr,78.77,935054,5350.05,77413356,414,2021-04-29T01:46:21.122Z
zywzewm7w2ze,14.46,82413,1916.65,5968891,392,2021-04-27T20:29:11.251Z
zyvc2nodo068,30.37,176308,2326.39,14747037,89,2021-05-16T03:47:33.431Z
zygq34v9tv10,12.89,27086,1367.11,2413568,360,2021-05-15T19:36:27.387Z
zy7aovj18kfe,9.86,3000,940.57,197847,106,2020-01-28T23:19:12.205Z
zxvtp9h7bs1v,9.69,12940,1080.15,2877220,140,2021-05-07T09:15:34.395Z
zywhpi9dit4p,15.03,31483,477.88,1379972,71,2021-07-05T15:42:19.495Z
zx8vr0pnlejw,36.88,260033,3338.9,23168552,614,2021-06-07T04:08:33.802Z
zy1h3liskhwc,49.3,354224,6777.84,47774674,725,2021-05-02T16:39:19.542Z
zxrlilz6xrj8,55.41,687964,6851.01,64299304,539,2021-04-20T00:50:21.375Z
zx7rqklr7udl,9.73,20686,1147.22,2325454,148,2021-05-07T01:24:51.445Z
zx678fhm54hi,33.32,121270,9342.07,33142411,2017,2021-03-14T02:15:13.543Z
zvqgsybh8mw8,11.6,38653,1504.78,4512307,153,2021-04-15T19:21:55.678Z
zx2goaar52cx,24.28,117741,3846.99,25018986,266,2021-05-16T18:49:22.145Z
zwi0kddqankb,36.23,206351,3556.06,18072929,364,2021-04-19T10:46:17.809Z
zuvj075autgb,11.13,31404,2033.27,10431035,195,2021-05-20T23:27:51.483Z
zvbcy5s1kpvc,57.89,355393,3633.79,24052209,313,2021-06-07T15:02:30.423Z
zutvnjhbgmer,42.92,361826,2508.95,17808128,213,2021-06-17T23:40:05.53Z
zua2s5jlt8b0,15.02,55460,222.81,908318,19,2021-06-19T08:52:58.944Z
zvfj9fj2pils,4.39,27037,4812.83,23079314,815,2021-03-14T00:45:04.778Z
