username,payout,points,total_payout,total_points,total_wus,created_at
zztpmfdaobea,1.74,4876,145.4,139558,31,2021-06-28T08:15:02.569Z
zzw88jwyyzzk,35.27,703886,2463.21,28568281,1150,2021-07-08T17:57:08.783Z
zzocr0figgxr,40.43,425102,3549.17,27891808,341,2021-06-27T07:31:43.470Z
zz7h9zzjss84,22.07,83128,5936.56,33760897,172,2021-04-24T18:10:24.500Z
zywzewm7w2ze,6.09,56436,2406.76,9290821,560,2021-04-27T20:29:11.251Z
zzwvtryzltcr,4.01,8427,12966.77,131621976,1452,2021-04-18T23:31:21.811Z
zywhpi9dit4p,6.71,26769,1154.21,3110221,166,2021-07-05T15:42:19.495Z
zz4wz65z2t99,30.91,275863,7364.36,46460532,585,2021-04-12T16:59:51.926Z
zzmxnychvwgx,2.62,24825,101576.29,110981748,1125,2019-05-30T12:57:08.542Z
zyvc2nodo068,2.69,9593,3276.56,22016194,130,2021-05-16T03:47:33.431Z
zygzh5nmiubo,39.79,413456,1762.82,12961205,180,2021-06-27T02:12:40.735Z
zx8vr0pnlejw,25.72,211368,4098.22,27195557,750,2021-06-07T04:08:33.802Z
zxvtp9h7bs1v,5.31,31675,1407.82,3738646,198,2021-05-07T09:15:34.395Z
zx2goaar52cx,28.3,243093,4719.79,31564963,322,2021-05-16T18:49:22.145Z
zxnnvf58tqdp,26.98,255980,5479.25,34729129,1225,2021-05-07T10:33:03.284Z
zx7rqklr7udl,4.98,29602,1490.75,3170836,219,2021-05-07T01:24:51.445Z
zx678fhm54hi,5.4,17372,10632.89,37890934,2105,2021-03-14T02:15:13.543Z
zy1h3liskhwc,26.52,227513,8646.91,63511710,973,2021-05-02T16:39:19.542Z
zvvxd93jrvmn,20.98,159925,2548.06,19737510,235,2021-07-01T06:00:24.598Z
zwi0kddqankb,41.09,227215,5004.01,26110754,493,2021-04-19T10:46:17.809Z
zvbsnbn58w28,2.6,3310,687.93,350770,148,2021-05-18T18:01:23.346Z
zvhe885vzhmg,15.52,108691,1651.81,12787317,126,2021-07-21T15:55:20.779Z
zvfj9fj2pils,8.22,146165,5075.56,25515858,931,2021-03-14T00:45:04.778Z
ztqtp2u06v5i,13.22,88967,1539.55,5463835,385,2021-06-08T08:58:07.387Z
zutvnjhbgmer,39.07,400254,4166.7,31811209,371,2021-06-17T23:40:05.53Z
zvqgsybh8mw8,4.11,23782,1901.13,5827899,227,2021-04-15T19:21:55.678Z
zvcbqsz5959t,23.51,186838,5402.99,35179818,571,2021-05-12T22:28:39.865Z
zugd60dh8hfk,4.19,24619,5127.32,4948726,487,2020-11-04T05:07:47.254Z
zvd6suegb6e5,17.34,124521,5149.64,50702618,185,2021-05-18T01:23:02.683Z
ztdfc192304s,63.68,341112,23653.91,163176482,1599,2021-03-09T17:33:15.951Z
zt36uqzy4288,2.62,5570,671.6,303100,139,2021-03-10T16:01:31.220Z
zs5oc32ut9t3,23.32,285110,3716.86,33260972,121,2021-06-13T18:09:37.435Z
zt1yajaxbgce,27.04,227283,1179.39,9348112,54,2021-07-16T14:22:26.977Z
zs67ib7h3bon,3.27,18841,1025.71,2229177,168,2021-06-04T05:18:12.209Z
zt71u5pip8o6,14.3,98094,5226.72,24494246,473,2021-04-28T03:37:17.191Z
zsfjb716u4a6,4.73,8596,1214.57,784866,143,2021-05-08T09:06:30.488Z
zrskn1gw459l,2.7,9144,464.37,597371,84,2021-05-18T11:03:31.426Z
zrswz6b1b1g1,57.42,334785,4875.91,30214603,396,2021-06-17T02:46:47.499Z
zsat3l1clonf,3.25,39204,167033.5,89347703,4086,2019-04-14T21:13:48.67Z
zs704nargz31,14.04,50945,21178.75,201886673,2375,2021-03-09T13:01:10.611Z
zr7swvvsyut4,18.33,133935,3675.32,28128037,359,2021-06-27T07:27:34.761Z
zpiehfkl6459,3.83,4940,645.16,200907,94,2021-05-08T05:08:16.964Z
zr43t1c7t6j9,31.21,280876,3583.27,28618950,349,2021-06-28T10:28:19.295Z
zoyp8i4yyhy7,18.1,70484,3735.55,12768166,445,2021-04-30T14:19:41.560Z
zoe5g2sa7vsk,1.98,5338,334.41,256907,50,2021-06-22T19:08:20.872Z
zqx8tjdo84gi,7.37,45472,8247.08,34268225,1226,2021-03-08T15:13:09.960Z
znm19tpld6vn,1.34,5570,1083.59,579801,229,2021-02-25T17:25:54.524Z
zrjznqycqswv,46.17,864573,11992.86,187416895,1222,2021-05-13T10:10:27.852Z
zoes7qjmf2wz,82.84,903136,10637.69,133433968,881,2021-05-21T04:13:04.508Z
zqd4uo1f0wda,5.18,18547,1129.84,2161649,200,2021-06-17T12:53:39.770Z
znjs4dp9e4vm,2.59,6100,1481.33,3538669,205,2021-05-12T19:26:47.177Z
zn9jl54cfrv1,41.54,444959,3622.03,27729000,354,2021-06-17T02:48:43.943Z
zneevolqriwn,18.47,153228,9523.3,56238629,481,2020-02-12T17:34:26.335Z
zndju9el7xr2,97.17,1700812,20583.81,379223264,2579,2021-04-24T04:24:33.793Z
zm2drgu8t7id,31.22,280970,3453.97,27110431,323,2021-06-28T10:29:30.493Z
zm62l621q7du,24.18,194253,7894.11,49848970,657,2021-04-19T00:57:20.185Z
zmg05cpliaob,5.92,21661,2034.06,5676724,469,2021-03-04T16:51:54.525Z
znbznb8k858l,36.8,1927649,24288.83,430597937,2790,2021-02-03T09:35:32.510Z
zl79hpt4rkyk,75.13,1472726,22991.37,297628104,2183,2021-03-17T20:36:34.549Z
zmg99isfipib,52.15,671662,27103.92,156764615,1254,2021-02-18T11:58:28.22Z
zl4zgnhe4vqp,2.57,12568,726.43,2324556,102,2021-05-16T17:02:21.857Z
zi0ki9b0f60j,35.06,335520,1256.37,9523891,43,2021-06-02T11:55:52.626Z
zix2y9ff6vnm,1.98,4876,422.1,156357,64,2021-05-26T15:03:57.511Z
ziz10c7vv9h0,13.36,90000,1496.15,9614566,86,2021-05-13T14:39:19.246Z
zhpor3vjn6b1,76.11,1518608,22757.29,240315584,1247,2021-03-18T17:25:09.938Z
ziyqp7gg32qe,30.77,129269,5568.21,34415237,439,2021-06-16T04:41:34.988Z
zkrwbodiz7h5,28.85,120412,6723.48,56413713,592,2021-05-06T19:22:15.135Z
zgwyt89bkpvg,30.03,153180,5918.37,49839853,408,2021-03-23T18:34:53.641Z
zgyq9h1nwfau,4.22,24755,2374.18,3470460,344,2021-01-19T22:41:22.625Z
zhm0efn3lkjd,5.0,8040,67502.22,15354050,10218,2019-04-12T15:35:11.754Z
zgmnjd8i0qu4,36.67,361824,2064.54,13549068,76,2021-05-28T03:03:45.413Z
zep9bvsx0v1n,32.54,299695,1774.88,12815109,180,2021-06-27T02:11:12.94Z
zgeutp4zmfn2,4.55,5563,442.19,144579,56,2021-03-12T01:05:08.168Z
zedndrjuxdia,34.03,320779,3383.53,26272870,328,2021-06-27T07:28:41.128Z
zfjva8lz1bkd,2.7,14669,843.73,919398,103,2021-05-13T02:38:08.324Z
zf8nwhqjskug,2.21,11678,276.36,484692,59,2021-06-21T11:39:06.199Z
ze7xi77ingmq,2.7,10128,1822.7,6031578,287,2021-06-02T03:27:31.34Z
zg58ldxeyfik,4.02,11678,1886.09,2755301,421,2021-05-13T04:38:48.950Z
zg7i9zi8she7,19.94,149702,3667.01,18395946,329,2021-05-06T15:38:14.98Z
ze1qm7rm0c3p,30.05,265140,8023.01,54401769,387,2021-04-12T12:43:54.857Z
zd0fg5w5ldk6,2.57,10686,3061.02,24415661,289,2021-06-23T14:58:56.982Z
zcirypzw461v,32.21,294983,3655.84,28919243,353,2021-06-27T15:01:57.965Z
zcjpcoxcby4c,25.62,210291,3083.6,24020165,98,2021-05-18T01:21:38.906Z
zcdt3vt8lo21,41.06,436338,3585.2,27732350,340,2021-06-23T14:57:27.240Z
zdz2ax3x2wbk,2.58,5780,2921.61,7200926,452,2021-04-08T11:03:11.746Z
zdg1mws4nv7w,42.39,460190,7111.98,71884982,425,2021-05-22T01:30:10.176Z
zdf9tta1f3ns,89.2,837622,9763.65,101255994,508,2021-05-16T08:07:26.622Z
zdrzpdn3foq9,62.47,1162227,8533.34,139063400,607,2021-05-17T22:06:03.686Z
zc672eraszr2,9.8,83881,1983.25,10883466,374,2021-06-05T05:05:20.922Z
zdtb1pxoru5l,4.32,5470,36664.54,6111520,3256,2019-08-30T15:26:57.906Z
zb64w02ulcb4,13.36,90000,1564.65,7497038,149,2021-05-13T15:59:50.10Z
zbvco5f1r0ho,89.41,675046,18051.2,105765351,770,2021-02-22T21:21:34.763Z
zbpj58el40tt,5.93,24331,11606.54,144336479,1362,2021-04-17T06:13:20.385Z
zawybt6yqncd,16.61,118116,5441.11,38118813,148,2021-04-10T14:44:20.507Z
zam0gilu3jbg,72.22,570889,5478.84,41740650,252,2021-07-02T01:16:08.519Z
zbbwvb4v32ab,23.43,185916,14890.21,207320737,1208,2021-04-25T03:51:50.889Z
zc39ce13ot47,39.16,402300,7395.96,45350299,188,2021-04-04T05:12:53.252Z
zandhxi9qcej,24.78,200998,8542.51,46836514,1501,2021-04-03T00:07:35.457Z
zb6f0psxyend,2.6,8368,2109.15,2364397,404,2021-03-20T08:32:08.384Z
zahin334nzmr,1.47,9191,2446.95,4844467,366,2021-02-15T18:55:23.288Z
za2m18n346ct,2.6,8368,363.03,332182,52,2021-04-21T04:00:24.607Z
z9x4tmtieuy0,16.1,113733,785.81,4152348,156,2021-07-21T17:23:47.317Z
z95ise1o06d8,18.71,137603,3266.75,25324514,302,2021-06-27T07:25:09.781Z
z8vfq5fjjftz,16.35,81788,6490.1,39604078,420,2021-04-18T14:08:32.461Z
z8ymisj0bdgv,44.57,502989,914.42,7032151,37,2021-07-15T02:11:26.39Z
z8t9j29eyuog,7.33,45180,2988.23,10067695,496,2021-05-07T16:24:37.28Z
z8c3mmjszivi,24.22,194768,2355.39,17885325,250,2021-06-22T09:57:47.291Z
z9jqyyzw1qtq,83.11,776595,20275.04,185581070,1387,2021-03-16T21:02:58.757Z
z9toqop3r08t,101.48,848379,144584.82,313755925,2408,2019-04-12T14:25:41.510Z
z8rr1us5i2gv,2.64,7267,1745.29,4980114,162,2021-05-17T22:15:33.769Z
z81enhktdwei,1.88,4760,330.21,159550,53,2021-05-28T14:53:45.680Z
z7x2gjzaqnic,54.94,714183,11269.05,135580975,751,2021-05-11T15:02:16.254Z
z6xf9b7i0vkq,3.45,6310,1891.18,2605389,420,2021-05-03T09:39:19.734Z
z5j7qeqcmgli,28.61,246949,6891.72,32448621,789,2021-04-03T03:17:11.926Z
z6ow793svax0,5.63,21849,3787.93,10611611,407,2021-02-24T17:19:37.844Z
z50ds7fr5qok,4.06,8368,295.49,219911,37,2021-02-27T23:58:35.623Z
z888fuy9j2z8,23.5,186718,3343.49,21226063,262,2021-05-19T00:09:41.211Z
z605n1d3k3dy,49.48,357200,18105.92,136805858,1393,2021-03-26T12:36:10.696Z
z4vk62ncxwjf,2.57,8709,1060.89,1966312,160,2021-05-26T01:05:49.748Z
z4imvneiqb1d,8.3,51915,1314.88,1310004,206,2021-05-18T17:57:58.800Z
z2h1ybiynet4,47.48,284099,7149.7,47956867,202,2021-05-16T18:23:49.53Z
z46evs0m1znw,55.01,745121,13251.28,182960004,1252,2021-04-26T17:44:19.165Z
z1m91m80o3xb,50.28,625721,7867.46,78582963,1253,2021-05-27T02:54:35.830Z
z27vwhecb4zo,21.5,118676,8906.24,25124048,980,2021-03-12T16:13:33.305Z
z26qj2fogy3k,33.89,318858,3564.28,28106033,348,2021-06-27T14:56:47.5Z
z1tz88kscb4d,24.25,195042,5613.09,27440523,307,2021-04-25T22:57:11.710Z
z440atmwg7uy,13.73,136085,4180.87,33240840,377,2021-05-10T23:02:26.589Z
z0pa1nzibeon,14.78,67770,6078.82,43744497,310,2021-04-30T00:57:20.377Z
z0j48zx185na,33.25,309830,3466.23,26566271,358,2021-06-11T09:15:00.477Z
z0dxt3elftqe,7.18,25782,1611.66,2746434,369,2021-05-22T21:38:51.979Z
