username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,42.26,802934,2184.78,22056408,968,2021-07-08T17:57:08.783Z
zztpmfdaobea,1.7,6613,138.51,117435,27,2021-06-28T08:15:02.569Z
zzocr0figgxr,26.72,223253,3357.3,25822698,320,2021-06-27T07:31:43.470Z
zznkv6xpbh28,2.63,7257,1061.93,873132,137,2021-05-26T16:34:24.28Z
zywzewm7w2ze,7.24,74136,2364.18,8849339,533,2021-04-27T20:29:11.251Z
zywhpi9dit4p,11.69,43165,1084.3,2842956,152,2021-07-05T15:42:19.495Z
zz7h9zzjss84,57.0,331118,5668.21,32051263,163,2021-04-24T18:10:24.500Z
zz37y9eetszr,123.67,1290767,8269.86,109405912,561,2021-04-29T01:46:21.122Z
zygq34v9tv10,7.35,26776,1860.25,2889408,460,2021-05-15T19:36:27.387Z
zzwvtryzltcr,4.04,8064,12940.93,131577393,1446,2021-04-18T23:31:21.811Z
zvyq48fcvwuf,2.57,4940,7.83,12960,5,2021-08-08T08:38:40.43Z
zx678fhm54hi,39.35,175476,10472.97,37127333,2092,2021-03-14T02:15:13.543Z
zwxeh9vufha6,2.63,11529,73.72,122378,18,2021-08-01T08:21:22.16Z
zvvxd93jrvmn,32.03,292528,2337.23,17625873,205,2021-07-01T06:00:24.598Z
zy1h3liskhwc,20.63,174747,8389.74,60848260,936,2021-05-02T16:39:19.542Z
zx8vr0pnlejw,2.57,5470,4047.54,26869463,722,2021-06-07T04:08:33.802Z
zx7rqklr7udl,2.6,7946,1466.89,3029432,209,2021-05-07T01:24:51.445Z
zvhe885vzhmg,30.6,271960,1431.17,10624426,106,2021-07-21T15:55:20.779Z
zwi0kddqankb,19.48,96439,4744.87,24588621,470,2021-04-19T10:46:17.809Z
zvqgsybh8mw8,7.92,49239,1865.78,5610165,218,2021-04-15T19:21:55.678Z
zuug2ez19p0r,32.66,591426,1937.47,17924910,73,2021-06-12T01:27:38.508Z
zuml5nd9tm1r,55.66,762978,2090.97,14178253,319,2021-05-07T09:54:04.597Z
zuo7rmu3bt1v,17.31,208465,1985.77,17609029,77,2021-06-15T02:06:38.889Z
zvcbqsz5959t,25.78,212056,5263.37,34009541,551,2021-05-12T22:28:39.865Z
