username,payout,points,total_payout,total_points,total_wus,created_at
zzw88jwyyzzk,35.6,786309,2901.08,38710200,1404,2021-07-08T17:57:08.783Z
zztpmfdaobea,1.8,6471,152.08,165503,35,2021-06-28T08:15:02.569Z
zzocr0figgxr,30.96,277204,3893.91,31070433,373,2021-06-27T07:31:43.470Z
zz37y9eetszr,118.03,1206831,9692.47,123771551,625,2021-04-29T01:46:21.122Z
zzwvtryzltcr,4.19,6543,13007.59,131689729,1461,2021-04-18T23:31:21.811Z
zygzh5nmiubo,33.11,307813,2111.42,16172414,217,2021-06-27T02:12:40.735Z
zywzewm7w2ze,1.95,16736,2458.84,9788478,589,2021-04-27T20:29:11.251Z
zz4wz65z2t99,30.02,264725,7717.39,49732630,606,2021-04-12T16:59:51.926Z
zy7aovj18kfe,2.58,5780,1068.54,278507,133,2020-01-28T23:19:12.205Z
zzmxnychvwgx,21.19,293433,101679.18,113019562,1132,2019-05-30T12:57:08.542Z
zwa9a67wrjcy,8.72,54861,1573.3,6936020,231,2021-04-29T08:13:25.203Z
zx2goaar52cx,7.03,43086,4811.48,32379640,331,2021-05-16T18:49:22.145Z
zxrlilz6xrj8,44.76,506779,7780.43,74195449,624,2021-04-20T00:50:21.375Z
zxvtp9h7bs1v,6.24,37573,1450.76,3984503,210,2021-05-07T09:15:34.395Z
zwi0kddqankb,30.26,148095,5355.41,28028838,520,2021-04-19T10:46:17.809Z
zvvxd93jrvmn,33.46,312782,2898.66,23023574,273,2021-07-01T06:00:24.598Z
zy1h3liskhwc,35.85,313347,9024.67,67222502,1023,2021-05-02T16:39:19.542Z
zvhe885vzhmg,17.09,122336,1913.4,15077307,146,2021-07-21T15:55:20.779Z
zx678fhm54hi,32.63,170409,10902.03,39094609,2125,2021-03-14T02:15:13.543Z
zxnnvf58tqdp,30.44,238380,5578.12,35603559,1234,2021-05-07T10:33:03.284Z
zvbsnbn58w28,2.62,8880,711.49,398210,163,2021-05-18T18:01:23.346Z
zvcbqsz5959t,18.87,139163,5648.75,37236569,603,2021-05-12T22:28:39.865Z
zvd6suegb6e5,34.88,332980,5410.83,53253205,198,2021-05-18T01:23:02.683Z
zutvnjhbgmer,13.9,94234,4426.83,34159089,397,2021-06-17T23:40:05.53Z
zu9byvltluk1,2.61,7198,3539.05,6624616,362,2021-03-08T13:49:31.174Z
zvfj9fj2pils,1.97,27062,5138.52,26440793,961,2021-03-14T00:45:04.778Z
ztqtp2u06v5i,19.49,145261,1668.35,6354658,419,2021-06-08T08:58:07.387Z
zugd60dh8hfk,5.8,34815,5181.66,5263468,503,2020-11-04T05:07:47.254Z
zuvj075autgb,3.39,21757,2445.71,11602839,263,2021-05-20T23:27:51.483Z
ztdfc192304s,78.96,503732,24509.62,169112678,1651,2021-03-09T17:33:15.951Z
zt1yajaxbgce,35.42,341820,1473.5,12100865,65,2021-07-16T14:22:26.977Z
zs5oc32ut9t3,26.41,370260,3901.47,35394120,131,2021-06-13T18:09:37.435Z
zs67ib7h3bon,3.28,18900,1060.57,2409859,185,2021-06-04T05:18:12.209Z
zsqqyha53gtr,2.69,10119,15.75,47722,12,2021-08-17T01:47:11.354Z
zt71u5pip8o6,20.77,157890,5417.39,25905019,504,2021-04-28T03:37:17.191Z
zsf0vzrfmqlo,5.15,30693,700.88,4500645,58,2021-06-20T16:33:03.914Z
zs704nargz31,9.28,36462,21339.61,202487595,2397,2021-03-09T13:01:10.611Z
zrxl2yql5x20,3.94,39700,1318.61,16936636,146,2021-05-23T23:26:18.347Z
zrr15v7mo6pn,38.58,392398,2951.26,18793548,190,2021-05-11T18:48:25.878Z
zsat3l1clonf,3.38,39274,167073.31,89790418,4103,2019-04-14T21:13:48.67Z
zo6vai1k8z5z,2.59,8315,351.41,464883,48,2021-03-10T15:55:51.284Z
zqkluz8lb5d2,58.64,943411,11843.93,151805385,810,2021-04-20T10:38:31.258Z
zr43t1c7t6j9,29.38,256695,3928.41,31776996,390,2021-06-28T10:28:19.295Z
zr7swvvsyut4,25.93,213699,4028.0,31471176,398,2021-06-27T07:27:34.761Z
zrjznqycqswv,51.76,894576,12538.84,197716068,1289,2021-05-13T10:10:27.852Z
zoyp8i4yyhy7,18.3,70425,3950.41,13655916,473,2021-04-30T14:19:41.560Z
zobkz7s63azn,8.61,184131,14109.53,16500364,591,2019-07-14T03:20:05.432Z
zqd4uo1f0wda,7.96,27372,1226.08,2499636,221,2021-06-17T12:53:39.770Z
znm19tpld6vn,1.52,5570,1090.81,601231,237,2021-02-25T17:25:54.524Z
zneevolqriwn,53.12,622007,9705.45,58044060,495,2020-02-12T17:34:26.335Z
zm2drgu8t7id,29.69,260623,3800.11,30288126,357,2021-06-28T10:29:30.493Z
zmg99isfipib,53.16,696741,27667.31,163929792,1294,2021-02-18T11:58:28.22Z
zmmhcer3bclp,9.13,57688,3085.56,23976673,444,2021-05-11T03:32:49.824Z
zndju9el7xr2,95.03,1404160,21682.47,397762948,2729,2021-04-24T04:24:33.793Z
zn9jl54cfrv1,33.78,317322,3966.08,30887550,392,2021-06-17T02:48:43.943Z
zmg05cpliaob,6.25,24451,2118.9,6013693,499,2021-03-04T16:51:54.525Z
zlngtf5j4atp,2.8,16108,1034.9,2133147,155,2021-05-15T14:42:25.387Z
zm62l621q7du,36.07,352167,8220.82,52853289,693,2021-04-19T00:57:20.185Z
zl79hpt4rkyk,78.7,1649709,23721.02,311577724,2291,2021-03-17T20:36:34.549Z
zn0het1kailu,20.17,90000,5189.5,30928327,480,2021-03-27T15:16:36.28Z
zkxnsdiwget5,18.1,131099,2654.41,17064173,443,2021-05-29T19:12:28.818Z
zl4zgnhe4vqp,6.57,39700,780.59,2636226,111,2021-05-16T17:02:21.857Z
zgt3awwov2jk,4.3,14761,771.22,776341,81,2021-05-17T16:55:22.345Z
zhpor3vjn6b1,70.58,1269559,23568.04,255885457,1309,2021-03-18T17:25:09.938Z
ziyqp7gg32qe,54.1,337145,6061.02,37308087,473,2021-06-16T04:41:34.988Z
zgi1cokedbg0,29.72,260963,2263.06,16979190,207,2021-06-27T02:13:38.983Z
zg7i9zi8she7,2.95,16937,3835.15,19618057,351,2021-05-06T15:38:14.98Z
zkrwbodiz7h5,73.68,499280,7245.59,59403048,609,2021-05-06T19:22:15.135Z
zhkwqsas3wwm,2.6,8368,1618.64,1987917,188,2021-03-05T05:10:15.412Z
zgyq9h1nwfau,19.99,150172,2470.41,4126333,374,2021-01-19T22:41:22.625Z
zfjva8lz1bkd,2.68,14602,856.92,984275,108,2021-05-13T02:38:08.324Z
zedples1y7r7,2.67,6620,893.94,454463,170,2021-04-19T22:58:22.424Z
zf6q7tl9jf6t,1.99,5034,347.57,166098,70,2021-05-28T14:54:32.30Z
zedndrjuxdia,27.94,238527,3735.51,29575950,365,2021-06-27T07:28:41.128Z
zep9bvsx0v1n,40.47,425654,2118.3,16009972,219,2021-06-27T02:11:12.94Z
zg58ldxeyfik,5.07,16736,1938.22,2908789,444,2021-05-13T04:38:48.950Z
ze3r765bxkyn,3.54,4014,532.91,294657,83,2021-03-10T18:48:58.992Z
zdz2ax3x2wbk,2.57,8250,2944.99,7267116,474,2021-04-08T11:03:11.746Z
ze7xi77ingmq,3.61,20836,1863.82,6250014,303,2021-06-02T03:27:31.34Z
zf4jlpw30jj9,38.13,385200,5448.24,39669710,149,2021-04-28T17:52:00.273Z
zd0fg5w5ldk6,26.16,216292,3349.22,27142631,322,2021-06-23T14:58:56.982Z
zcfnysw8463o,31.61,286519,1762.24,13030984,174,2021-06-27T02:13:32.107Z
zcirypzw461v,37.51,375279,4008.19,32186228,390,2021-06-27T15:01:57.965Z
zcjpcoxcby4c,25.64,210529,3332.9,26225858,109,2021-05-18T01:21:38.906Z
zdg1mws4nv7w,39.8,413718,7556.95,76944689,456,2021-05-22T01:30:10.176Z
zdrzpdn3foq9,70.09,1073126,9232.71,150289712,659,2021-05-17T22:06:03.686Z
zc672eraszr2,14.96,142253,2094.25,11929128,401,2021-06-05T05:05:20.922Z
zcdt3vt8lo21,28.94,251189,3925.95,30805602,377,2021-06-23T14:57:27.240Z
zcnz2jk3dz3c,2.57,4940,1321.85,400081,167,2021-02-15T04:41:14.55Z
zdf9tta1f3ns,97.46,772694,10633.68,107966383,544,2021-05-16T08:07:26.622Z
zb64w02ulcb4,13.29,89520,1722.01,8613881,168,2021-05-13T15:59:50.10Z
zbbwvb4v32ab,51.72,661109,15276.22,211654096,1239,2021-04-25T03:51:50.889Z
zc39ce13ot47,33.79,317463,7629.52,47524745,196,2021-04-04T05:12:53.252Z
za2m18n346ct,2.6,8368,368.23,348918,54,2021-04-21T04:00:24.607Z
zb6f0psxyend,2.66,11678,2130.32,2443531,416,2021-03-20T08:32:08.384Z
zam0gilu3jbg,68.0,483294,6263.07,47132660,290,2021-07-02T01:16:08.519Z
zahin334nzmr,1.9,20292,2466.11,5045466,376,2021-02-15T18:55:23.288Z
zbvco5f1r0ho,79.46,524975,18912.97,112180061,810,2021-02-22T21:21:34.763Z
zandhxi9qcej,9.71,61705,8739.08,48368912,1546,2021-04-03T00:07:35.457Z
z9x4tmtieuy0,14.55,100235,938.73,5235230,190,2021-07-21T17:23:47.317Z
z8c3mmjszivi,26.02,214763,2651.45,20702855,285,2021-06-22T09:57:47.291Z
z99cd8gqe1lr,2.58,5780,13.03,25430,8,2021-08-17T21:40:27.922Z
z888fuy9j2z8,24.15,193941,3631.32,23676471,289,2021-05-19T00:09:41.211Z
