username,payout,points,total_payout,total_points,total_wus,created_at
zzmxnychvwgx,10.24,130000,101521.11,110089884,1111,2019-05-30T12:57:08.542Z
zzwvtryzltcr,23.64,88846,12932.93,131559859,1444,2021-04-18T23:31:21.811Z
zz37y9eetszr,110.79,1232993,7936.39,105927552,547,2021-04-29T01:46:21.122Z
zywzewm7w2ze,5.84,53008,2352.98,8743059,524,2021-04-27T20:29:11.251Z
zz7xblz5vh75,15.29,151495,1597.29,12726808,64,2021-06-15T03:08:24.875Z
zzw88jwyyzzk,39.52,913235,2062.1,19442396,886,2021-07-08T17:57:08.783Z
zzocr0figgxr,15.01,104209,3267.51,25025548,306,2021-06-27T07:31:43.470Z
zznkv6xpbh28,2.62,7225,1054.08,849013,134,2021-05-26T16:34:24.28Z
zzo8kka8x19y,2.62,5570,37611.52,22806282,902,2020-05-04T16:49:42.267Z
zywhpi9dit4p,6.54,23090,1052.62,2717825,146,2021-07-05T15:42:19.495Z
zxvtp9h7bs1v,2.58,4040,1379.15,3582775,187,2021-05-07T09:15:34.395Z
zyvc2nodo068,22.46,175196,3143.19,20935606,123,2021-05-16T03:47:33.431Z
zxnnvf58tqdp,21.54,174919,5272.91,32704637,1203,2021-05-07T10:33:03.284Z
zx7rqklr7udl,3.35,19325,1457.74,2989568,206,2021-05-07T01:24:51.445Z
zwxeh9vufha6,2.88,16542,67.42,89631,15,2021-08-01T08:21:22.16Z
zygq34v9tv10,4.64,11368,1844.49,2839494,449,2021-05-15T19:36:27.387Z
zy1h3liskhwc,35.18,313353,8304.7,60021139,923,2021-05-02T16:39:19.542Z
zx678fhm54hi,33.06,166094,10398.84,36816759,2086,2021-03-14T02:15:13.543Z
zx2goaar52cx,23.94,191610,4574.83,30324172,307,2021-05-16T18:49:22.145Z
zvvxd93jrvmn,33.83,317968,2244.43,16792407,195,2021-07-01T06:00:24.598Z
zvhe885vzhmg,30.95,277094,1353.45,9967858,100,2021-07-21T15:55:20.779Z
zvbsnbn58w28,2.6,3310,664.62,303860,133,2021-05-18T18:01:23.346Z
zwi0kddqankb,24.46,121396,4661.18,24135374,462,2021-04-19T10:46:17.809Z
zvqgsybh8mw8,3.42,19742,1849.64,5513011,212,2021-04-15T19:21:55.678Z
zuvj075autgb,2.44,9475,2368.94,11158418,241,2021-05-20T23:27:51.483Z
zvp5igcak8i7,17.08,233555,4896.62,32648835,143,2021-05-04T13:40:48.137Z
zvyq48fcvwuf,2.58,4040,5.26,8020,3,2021-08-08T08:38:40.43Z
zuug2ez19p0r,24.22,362250,1904.81,17333484,71,2021-06-12T01:27:38.508Z
zvfj9fj2pils,3.1,41683,5000.51,24306193,889,2021-03-14T00:45:04.778Z
ztr0nwbe0spn,3.14,18092,291.66,329616,39,2021-05-10T21:30:08.344Z
ztqtp2u06v5i,11.04,72043,1411.81,4589053,342,2021-06-08T08:58:07.387Z
zt36uqzy4288,2.57,5470,666.39,288750,134,2021-03-10T16:01:31.220Z
zutvnjhbgmer,35.3,339934,3812.74,28323850,333,2021-06-17T23:40:05.53Z
zu9byvltluk1,2.65,5646,3453.71,6179644,342,2021-03-08T13:49:31.174Z
zstlpord3l9k,11.62,76550,881.94,3145740,68,2021-04-27T15:43:54.645Z
zsfjb716u4a6,4.71,8563,1183.43,720396,135,2021-05-08T09:06:30.488Z
zt71u5pip8o6,3.14,18074,5022.85,22764915,443,2021-04-28T03:37:17.191Z
ztdfc192304s,49.94,242064,22890.5,157305509,1549,2021-03-09T17:33:15.951Z
zugd60dh8hfk,4.34,25522,5081.75,4682120,472,2020-11-04T05:07:47.254Z
zr7swvvsyut4,25.77,211939,3437.5,25893299,330,2021-06-27T07:27:34.761Z
zs67ib7h3bon,2.62,10377,993.95,2057902,153,2021-06-04T05:18:12.209Z
zs5oc32ut9t3,37.93,575093,3588.84,31696046,115,2021-06-13T18:09:37.435Z
zrswz6b1b1g1,46.38,228323,4340.11,26821834,352,2021-06-17T02:46:47.499Z
zrjznqycqswv,46.23,782619,11483.33,176981941,1156,2021-05-13T10:10:27.852Z
zs704nargz31,82.9,548466,20797.75,199083350,2335,2021-03-09T13:01:10.611Z
zr43t1c7t6j9,40.99,435102,3248.67,25316830,307,2021-06-28T10:28:19.295Z
zqx8tjdo84gi,38.39,389342,8120.12,33156705,1209,2021-03-08T15:13:09.960Z
zsat3l1clonf,2.17,25495,167000.32,88988560,4064,2019-04-14T21:13:48.67Z
zqd4uo1f0wda,6.87,22727,1053.34,1876549,179,2021-06-17T12:53:39.770Z
zpkgfrn21gp8,14.37,164517,1935.11,16548509,93,2021-06-15T03:05:35.489Z
zqkluz8lb5d2,48.03,608662,10857.95,136584131,734,2021-04-20T10:38:31.258Z
zqvv0hik1zxj,33.35,311130,500.86,3215551,21,2021-07-10T20:10:59.289Z
zoes7qjmf2wz,82.44,983693,9828.04,123089167,814,2021-05-21T04:13:04.508Z
znjuzb4uy2v8,29.08,363960,1565.38,13084602,69,2021-06-12T00:41:01.853Z
zoyp8i4yyhy7,21.9,82373,3516.43,11864313,409,2021-04-30T14:19:41.560Z
zobkz7s63azn,7.68,157678,14028.54,14893808,568,2019-07-14T03:20:05.432Z
zp2jrib36uob,15.83,69406,3405.78,14924031,290,2021-05-13T15:13:19.738Z
zneevolqriwn,55.07,691646,9260.92,53569935,460,2020-02-12T17:34:26.335Z
zmmhcer3bclp,4.76,28203,2920.97,22926802,402,2021-05-11T03:32:49.824Z
zn9jl54cfrv1,34.47,327165,3281.94,24316910,317,2021-06-17T02:48:43.943Z
zm611g7svmw8,2.01,4772,223.36,73342,41,2021-05-28T14:55:04.935Z
zm62l621q7du,24.0,192303,7579.44,46842844,624,2021-04-19T00:57:20.185Z
zm2drgu8t7id,38.64,393356,3134.79,23963916,283,2021-06-28T10:29:30.493Z
zm0se7xmji6v,2.58,11916,446.5,793184,59,2021-05-09T16:23:58.30Z
zmg99isfipib,40.69,429607,26603.72,149675239,1211,2021-02-18T11:58:28.22Z
zndju9el7xr2,83.66,1166741,19954.77,367715388,2488,2021-04-24T04:24:33.793Z
znbznb8k858l,36.21,1745216,23917.96,411714068,2693,2021-02-03T09:35:32.510Z
zmg05cpliaob,5.97,24484,1942.33,5298561,432,2021-03-04T16:51:54.525Z
ziz10c7vv9h0,38.33,388279,1309.68,7787936,72,2021-05-13T14:39:19.246Z
zlngtf5j4atp,2.7,11231,1009.7,2012975,146,2021-05-15T14:42:25.387Z
zix2y9ff6vnm,2.07,4915,414.19,136029,59,2021-05-26T15:03:57.511Z
ziyqp7gg32qe,51.38,258557,5069.95,31369998,393,2021-06-16T04:41:34.988Z
zjjbtardqpsx,2.6,7546,596.61,430026,78,2021-03-02T07:14:59.542Z
zkxhu6v76o7q,60.55,602168,9992.46,105960459,871,2021-05-08T10:43:33.298Z
zhv9f1995nji,2.33,7920,2533.5,11558101,398,2021-05-17T18:24:22.3Z
zhuvrt7r7jmy,38.64,298754,66885.26,102814658,2805,2020-03-31T23:05:11.61Z
zkrwbodiz7h5,59.05,410653,6249.4,53674125,571,2021-05-06T19:22:15.135Z
zl79hpt4rkyk,70.96,1285768,22263.38,282039404,2070,2021-03-17T20:36:34.549Z
zh4fpdkaqhyl,1.64,13183,632.68,437630,84,2021-06-05T10:14:47.67Z
zfjva8lz1bkd,2.58,6402,827.88,857538,97,2021-05-13T02:38:08.324Z
zh4prq6rxl5z,24.78,358110,2175.26,19493133,83,2021-06-15T02:26:42.409Z
zhkwqsas3wwm,2.67,12408,1595.14,1922519,177,2021-03-05T05:10:15.412Z
zf6q7tl9jf6t,1.99,3459,323.95,103695,58,2021-05-28T14:54:32.30Z
zg7i9zi8she7,20.54,155638,3490.91,17070975,310,2021-05-06T15:38:14.98Z
zgyq9h1nwfau,2.69,14622,2341.37,3312708,328,2021-01-19T22:41:22.625Z
zf4jlpw30jj9,38.88,397080,5032.87,35749486,134,2021-04-28T17:52:00.273Z
zg58ldxeyfik,4.67,5810,1842.03,2621871,394,2021-05-13T04:38:48.950Z
zgwyt89bkpvg,19.61,87144,5884.26,49683363,406,2021-03-23T18:34:53.641Z
zedndrjuxdia,36.01,351310,3044.42,22901701,291,2021-06-27T07:28:41.128Z
ze7xi77ingmq,4.72,27930,1781.69,5800162,271,2021-06-02T03:27:31.34Z
zdg1mws4nv7w,44.61,503865,6695.71,66906780,393,2021-05-22T01:30:10.176Z
zdrzpdn3foq9,56.81,944150,7888.18,128157069,557,2021-05-17T22:06:03.686Z
ze9tnl0nks84,1.67,5739,1126.33,1333042,191,2021-04-12T11:15:23.233Z
zdz2ax3x2wbk,2.69,7410,2900.61,7149116,434,2021-04-08T11:03:11.746Z
ze3r765bxkyn,3.78,9861,506.2,261402,76,2021-03-10T18:48:58.992Z
zd18yrg87a9f,2.68,15396,481.84,366652,74,2021-05-01T16:10:23.763Z
zdtb1pxoru5l,4.28,3460,36637.62,6054390,3246,2019-08-30T15:26:57.906Z
zdf9tta1f3ns,46.23,248336,8941.15,93779713,471,2021-05-16T08:07:26.622Z
zd0fg5w5ldk6,39.91,415726,2751.28,21359403,254,2021-06-23T14:58:56.982Z
zb64w02ulcb4,20.76,157770,1439.88,6615114,129,2021-05-13T15:59:50.10Z
zcirypzw461v,29.64,260000,3392.31,26326802,316,2021-06-27T15:01:57.965Z
zcdt3vt8lo21,37.75,379088,3253.96,24511784,305,2021-06-23T14:57:27.240Z
zam0gilu3jbg,63.96,359849,4709.72,35804702,217,2021-07-02T01:16:08.519Z
zc672eraszr2,14.99,142633,1883.82,9807726,341,2021-06-05T05:05:20.922Z
zawybt6yqncd,44.34,498313,5238.52,36086014,141,2021-04-10T14:44:20.507Z
zandhxi9qcej,9.84,62621,8293.35,44662495,1438,2021-04-03T00:07:35.457Z
zahin334nzmr,1.82,19790,2428.77,4655852,354,2021-02-15T18:55:23.288Z
zbvco5f1r0ho,63.69,367527,17139.19,98223170,727,2021-02-22T21:21:34.763Z
z8ymisj0bdgv,28.75,248760,754.49,5505600,31,2021-07-15T02:11:26.39Z
z8cxq7ijngsq,13.72,161103,1431.78,19713740,111,2021-07-02T17:46:29.702Z
z9waj0uy9sac,21.9,168930,509.41,2023311,84,2021-05-03T19:43:23.605Z
z8t9j29eyuog,5.82,34897,2905.11,9541294,466,2021-05-07T16:24:37.28Z
z9jqyyzw1qtq,18.26,73875,19498.72,177135911,1336,2021-03-16T21:02:58.757Z
z8c3mmjszivi,27.82,237052,2111.37,15421082,218,2021-06-22T09:57:47.291Z
z8rr1us5i2gv,2.62,5293,1734.79,4945547,158,2021-05-17T22:15:33.769Z
z9toqop3r08t,73.48,470663,143455.26,304080893,2361,2019-04-12T14:25:41.510Z
z95ise1o06d8,34.39,326000,3074.09,23488820,281,2021-06-27T07:25:09.781Z
z82y5icnn4wg,3.41,39556,35407.3,59851720,2404,2019-05-21T23:55:26.110Z
z5vkjstglb20,2.6,3310,1038.89,1731787,220,2021-02-26T07:43:04.270Z
z6xf9b7i0vkq,3.46,8368,1868.61,2554383,406,2021-05-03T09:39:19.734Z
z4vk62ncxwjf,2.69,12486,1039.38,1855512,151,2021-05-26T01:05:49.748Z
z6htn0y4pp9v,43.85,819182,2040.34,19908098,104,2021-06-15T03:07:35.139Z
z5j7qeqcmgli,28.22,242084,6613.94,30033130,731,2021-04-03T03:17:11.926Z
z4imvneiqb1d,2.6,8368,1288.58,1175591,197,2021-05-18T17:57:58.800Z
z6ktzowpyplz,29.89,388162,9084.16,108700849,1021,2021-04-27T01:11:30.98Z
z4airii5l3jj,4.53,9880,1396.7,1494323,248,2021-05-31T09:06:30.967Z
z4zq2o3kkhwp,9.67,90522,4409.6,43696155,290,2021-06-06T16:14:33.31Z
z6ow793svax0,5.67,21999,3700.65,10297088,389,2021-02-24T17:19:37.844Z
z440atmwg7uy,22.83,287900,3938.41,30185218,348,2021-05-10T23:02:26.589Z
z2h1ybiynet4,61.7,432779,6652.46,44781180,191,2021-05-16T18:23:49.53Z
z3g7ir9dquho,37.85,380610,1797.15,14150687,57,2021-06-25T06:05:12.883Z
z1tz88kscb4d,30.88,275531,5558.4,26975539,304,2021-04-25T22:57:11.710Z
z2e008p09llq,4.41,6020,1607.81,1187114,275,2021-04-28T19:15:00.301Z
z1m91m80o3xb,50.01,619689,7361.58,71953963,1140,2021-05-27T02:54:35.830Z
z27vwhecb4zo,14.62,78614,8701.68,23955899,941,2021-03-12T16:13:33.305Z
z0j48zx185na,35.04,335241,3130.28,23218389,319,2021-06-11T09:15:00.477Z
z0pa1nzibeon,27.29,137441,5955.87,43127150,305,2021-04-30T00:57:20.377Z
z26qj2fogy3k,38.99,398850,3236.47,24774386,309,2021-06-27T14:56:47.5Z
yyzaoe70b5rj,3.87,3310,922.21,614430,110,2021-04-23T11:33:33.820Z
z0bappmk3j5z,4.02,23246,912.81,2135581,353,2021-06-23T14:07:44.113Z
z0dxt3elftqe,4.46,11247,1542.55,2513539,342,2021-05-22T21:38:51.979Z
z08hta18o8ic,18.09,208642,7014.56,33284592,787,2021-04-03T03:34:20.567Z
yzqxzkl0ip8m,5.98,26525,3879.87,17145747,440,2021-05-16T11:54:26.655Z
yzg9tygzrvn3,4.76,28200,4439.41,10283709,516,2021-03-19T14:22:48.291Z
yzwokle6hg7d,23.72,189196,6935.9,31904428,761,2021-04-03T03:35:02.125Z
yyy5v4rkgc65,2.64,9906,2311.0,2194077,285,2021-03-15T16:23:34.270Z
yzl15xg6wmha,2.81,16128,1401.66,2917572,318,2021-04-20T11:02:26.303Z
ywzh2fkjq2wa,21.48,164840,57.16,440278,14,2021-07-06T03:02:47.682Z
yywlg351o0i1,3.35,19309,575.3,495161,76,2021-06-12T00:18:42.306Z
yxfgexq3p363,2.63,7249,968.73,2132058,164,2021-04-18T08:07:31.652Z
yxpnsqax3eh5,27.93,238500,8009.8,47578141,1097,2021-04-20T14:09:31.521Z
ywleb62fpikr,19.33,319143,5712.21,37813119,469,2021-06-02T01:46:01.943Z
yy3jb335kjrc,47.55,290811,15355.14,115986462,1663,2021-02-26T10:49:34.938Z
ywka5iikfdyd,1.77,7944,215.54,121359,33,2021-06-12T03:58:17.982Z
yxxoyrwl7hh1,4.34,25516,1571.18,3020259,490,2021-05-22T17:52:44.374Z
yxisf3inczpp,26.88,225216,9062.8,40517744,207,2021-03-06T23:24:49.420Z
ywiokordmuej,3.94,5631,1125.22,604620,124,2021-03-31T08:08:00.770Z
yw4n5d7c40gj,2.57,4940,22.06,19928,5,2021-07-30T17:06:35.524Z
ywg3acvjdi32,82.98,580245,3031.5,18494306,119,2021-07-02T16:03:00.426Z
yvfjc0a6ohht,9.05,36798,989.74,1921200,114,2021-05-06T02:03:55.116Z
yume2r71tz1f,52.26,336301,8441.96,79855137,911,2021-05-07T19:36:56.193Z
yw5uw2im99og,20.16,151833,4282.39,24000978,387,2021-05-16T02:40:15.475Z
yucryccuhob4,15.92,159594,1955.12,18315837,98,2021-06-18T02:29:55.644Z
yus0dq0788it,2.98,17121,3684.19,4993186,508,2021-02-15T11:25:48.775Z
yvqdzn2aff7t,5.92,35578,6853.12,22600908,510,2021-02-26T21:44:47.9Z
yuh204jepvr5,52.99,389406,18052.57,108848613,892,2021-03-09T11:39:11.825Z
