username,payout,points,total_payout,total_points,total_wus,created_at
zzj7fmzx6fbd,29.91,354573,1247.08,9083362,49,2021-06-18T02:29:42.8Z
zz37y9eetszr,53.58,298442,4773.62,72009800,388,2021-04-29T01:46:21.122Z
zyx6afya6snz,27.39,347609,1275.66,11838096,45,2021-06-03T00:38:15.136Z
zzw88jwyyzzk,28.99,188414,645.18,3569972,206,2021-07-08T17:57:08.783Z
zzmlysr4v1eb,9.79,3310,67.73,31110,10,2021-07-14T02:08:54.236Z
zzocr0figgxr,41.73,340387,1797.95,13338713,170,2021-06-27T07:31:43.470Z
zz7xblz5vh75,29.36,243173,1203.72,8873599,47,2021-06-15T03:08:24.875Z
zznkv6xpbh28,9.87,10361,740.26,538938,95,2021-05-26T16:34:24.28Z
zzwvtryzltcr,81.43,906733,10387.74,110526135,1100,2021-04-18T23:31:21.811Z
zz7h9zzjss84,52.83,346138,4308.63,25188905,130,2021-04-24T18:10:24.500Z
zy1h3liskhwc,33.01,296963,6482.09,45619053,693,2021-05-02T16:39:19.542Z
zyvc2nodo068,38.06,368287,2119.81,13304663,82,2021-05-16T03:47:33.431Z
zywhpi9dit4p,15.61,36014,368.04,1165334,60,2021-07-05T15:42:19.495Z
zygzh5nmiubo,42.18,348437,1381.29,9856670,142,2021-06-27T02:12:40.735Z
zygq34v9tv10,12.79,18718,1257.85,2261750,330,2021-05-15T19:36:27.387Z
zyogvakst4yg,14.86,129356,3144.47,13453308,459,2021-04-20T20:14:13.85Z
zywzewm7w2ze,14.23,101217,1824.23,5455379,364,2021-04-27T20:29:11.251Z
zxrlilz6xrj8,46.21,430841,6467.24,60386797,505,2021-04-20T00:50:21.375Z
zxnmy0a7w7tm,33.08,118154,1347.4,5444004,154,2021-05-13T13:04:16.904Z
zx8vr0pnlejw,30.95,182451,3052.8,21184784,570,2021-06-07T04:08:33.802Z
zvqgsybh8mw8,10.55,34074,1420.87,4307217,140,2021-04-15T19:21:55.678Z
zvvxd93jrvmn,36.16,248916,1231.62,8861139,105,2021-07-01T06:00:24.598Z
zx2zkzcak5j4,50.95,268894,240.1,1409705,15,2021-07-15T20:29:18.369Z
zwoabh5u1qyj,40.9,166240,1479.63,5774250,103,2021-05-09T02:54:13.152Z
zx7rqklr7udl,9.67,19323,1068.97,2183422,138,2021-05-07T01:24:51.445Z
zwi0kddqankb,40.52,297552,3302.86,16658216,342,2021-04-19T10:46:17.809Z
zx678fhm54hi,16.04,34094,9106.38,32415318,2003,2021-03-14T02:15:13.543Z
zwicd3dot5zw,5.53,19798,9254.81,33541448,669,2021-03-15T15:56:43.73Z
zvp5igcak8i7,26.79,236056,4123.35,26011756,111,2021-05-04T13:40:48.137Z
zvq1p3nj21wb,18.48,74076,3418.36,15444648,194,2021-05-06T19:20:02.423Z
zvbcy5s1kpvc,56.96,326857,3177.76,21485364,286,2021-06-07T15:02:30.423Z
